period,LSOA,SHEF_B,report_count,user_count,average
2015-8,95BB15S1,Highways Enquiries,1,1,1.0
2015-8,95BB21S2,Street Lights,2,1,2.0
2015-8,95GG12S3,Pavement /Footway Defects,1,1,1.0
2015-8,95GG12S3,Rubbish,2,1,2.0
2015-8,95GG21S2,Dog Fouling,1,1,1.0
2015-8,95GG22S1,Other,1,1,1.0
2015-8,95GG36S2,Street Lights,1,1,1.0
2015-8,95GG50S1,Other,1,1,1.0
2015-8,95HH13W1,Pavement /Footway Defects,1,1,1.0
2015-8,95II13W1,Street Lights,1,1,1.0
2015-8,95II16W1,Other,2,1,2.0
2015-8,95LL16S2,Street Lights,1,1,1.0
2015-8,95NN12W1,Highways Enquiries,2,1,2.0
2015-8,95TT16W1,Road Surface Defects,1,1,1.0
2015-8,95WW13S1,Road Surface Defects,1,1,1.0
2015-8,95WW17W1,Pavement /Footway Defects,1,1,1.0
2015-8,95WW20S1,Highways Enquiries,1,1,1.0
2015-8,95WW20S2,Pavement /Footway Defects,1,1,1.0
2015-8,95YY07W1,Highways Enquiries,1,1,1.0
2015-8,E01000001,Open Spaces/Parks,1,1,1.0
2015-8,E01000001,Rubbish,1,1,1.0
2015-8,E01000038,Parking,1,1,1.0
2015-8,E01000040,Rubbish,1,1,1.0
2015-8,E01000042,Open Spaces/Parks,1,1,1.0
2015-8,E01000042,Other,1,1,1.0
2015-8,E01000044,Rubbish,1,1,1.0
2015-8,E01000050,Other,1,1,1.0
2015-8,E01000050,Pavement /Footway Defects,1,1,1.0
2015-8,E01000050,Rubbish,1,1,1.0
2015-8,E01000060,Other,1,1,1.0
2015-8,E01000060,Parking,6,1,6.0
2015-8,E01000060,Rubbish,4,1,4.0
2015-8,E01000072,Other,1,1,1.0
2015-8,E01000081,Parking,1,1,1.0
2015-8,E01000117,Pavement /Footway Defects,1,1,1.0
2015-8,E01000117,Rubbish,1,1,1.0
2015-8,E01000118,Rubbish,1,1,1.0
2015-8,E01000126,Rubbish,1,1,1.0
2015-8,E01000127,Rubbish,1,1,1.0
2015-8,E01000128,Abandoned Vehicles,3,1,3.0
2015-8,E01000128,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000128,Rubbish,2,2,1.0
2015-8,E01000129,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000129,Rubbish,1,1,1.0
2015-8,E01000132,Abandoned Vehicles,1,1,1.0
2015-8,E01000132,Highways Enquiries,1,1,1.0
2015-8,E01000132,Rubbish,4,1,4.0
2015-8,E01000133,Rubbish,1,1,1.0
2015-8,E01000138,Abandoned Vehicles,1,1,1.0
2015-8,E01000138,Highways Enquiries,1,1,1.0
2015-8,E01000138,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000140,Pavement /Footway Defects,1,1,1.0
2015-8,E01000140,Rubbish,8,3,2.6666666666666665
2015-8,E01000141,Rubbish,1,1,1.0
2015-8,E01000142,Rubbish,1,1,1.0
2015-8,E01000143,Rubbish,1,1,1.0
2015-8,E01000150,Abandoned Vehicles,1,1,1.0
2015-8,E01000150,Highways Enquiries,1,1,1.0
2015-8,E01000150,Rubbish,1,1,1.0
2015-8,E01000155,Rubbish,1,1,1.0
2015-8,E01000158,Pavement /Footway Defects,1,1,1.0
2015-8,E01000158,Road Surface Defects,1,1,1.0
2015-8,E01000158,Rubbish,1,1,1.0
2015-8,E01000158,Street Lights,2,2,1.0
2015-8,E01000159,Highways Enquiries,1,1,1.0
2015-8,E01000159,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000160,Rubbish,1,1,1.0
2015-8,E01000170,Street Lights,1,1,1.0
2015-8,E01000171,Abandoned Vehicles,1,1,1.0
2015-8,E01000174,Rubbish,1,1,1.0
2015-8,E01000175,Incivilities,1,1,1.0
2015-8,E01000175,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000175,Rubbish,1,1,1.0
2015-8,E01000181,Pavement /Footway Defects,1,1,1.0
2015-8,E01000191,Highways Enquiries,1,1,1.0
2015-8,E01000192,Rubbish,2,2,1.0
2015-8,E01000194,Rubbish,2,1,2.0
2015-8,E01000195,Rubbish,1,1,1.0
2015-8,E01000197,Highways Enquiries,1,1,1.0
2015-8,E01000197,Rubbish,1,1,1.0
2015-8,E01000203,Road Surface Defects,1,1,1.0
2015-8,E01000203,Street Lights,1,1,1.0
2015-8,E01000204,Highways Enquiries,1,1,1.0
2015-8,E01000206,Road Surface Defects,2,2,1.0
2015-8,E01000208,Road Surface Defects,1,1,1.0
2015-8,E01000210,Pavement /Footway Defects,3,2,1.5
2015-8,E01000211,Rubbish,1,1,1.0
2015-8,E01000212,Rubbish,1,1,1.0
2015-8,E01000214,Pavement /Footway Defects,1,1,1.0
2015-8,E01000222,Highways Enquiries,2,1,2.0
2015-8,E01000222,Rubbish,1,1,1.0
2015-8,E01000223,Overgrown/Fallen Veg/Trees,2,1,2.0
2015-8,E01000223,Pavement /Footway Defects,1,1,1.0
2015-8,E01000223,Road Surface Defects,1,1,1.0
2015-8,E01000223,Rubbish,1,1,1.0
2015-8,E01000224,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000224,Rubbish,5,2,2.5
2015-8,E01000227,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000229,Rubbish,1,1,1.0
2015-8,E01000230,Highways Enquiries,1,1,1.0
2015-8,E01000232,Abandoned Vehicles,1,1,1.0
2015-8,E01000233,Abandoned Vehicles,1,1,1.0
2015-8,E01000235,Drainage,1,1,1.0
2015-8,E01000238,Abandoned Vehicles,1,1,1.0
2015-8,E01000238,Rubbish,1,1,1.0
2015-8,E01000239,Grounds Maintenance,1,1,1.0
2015-8,E01000240,Drainage,1,1,1.0
2015-8,E01000241,Street Lights,1,1,1.0
2015-8,E01000242,Abandoned Vehicles,1,1,1.0
2015-8,E01000242,Highways Enquiries,1,1,1.0
2015-8,E01000244,Drainage,1,1,1.0
2015-8,E01000248,Pavement /Footway Defects,1,1,1.0
2015-8,E01000250,Pavement /Footway Defects,1,1,1.0
2015-8,E01000251,Pavement /Footway Defects,1,1,1.0
2015-8,E01000252,Rubbish,1,1,1.0
2015-8,E01000252,Street Lights,1,1,1.0
2015-8,E01000253,Grounds Maintenance,1,1,1.0
2015-8,E01000254,Rubbish,1,1,1.0
2015-8,E01000255,Highways Enquiries,2,2,1.0
2015-8,E01000255,Rubbish,1,1,1.0
2015-8,E01000257,Drainage,1,1,1.0
2015-8,E01000257,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000257,Road Surface Defects,2,1,2.0
2015-8,E01000259,Rubbish,2,2,1.0
2015-8,E01000261,Drainage,3,1,3.0
2015-8,E01000261,Highways Enquiries,3,1,3.0
2015-8,E01000262,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-8,E01000263,Rubbish,3,1,3.0
2015-8,E01000264,Rubbish,2,1,2.0
2015-8,E01000266,Highways Enquiries,1,1,1.0
2015-8,E01000267,Overgrown/Fallen Veg/Trees,1,1,1.0
