period,LSOA,SHEF_B,report_count,user_count,average
2012-2,E01000002,Road Surface Defects,1,1,1.0
2012-2,E01000132,Road Surface Defects,1,1,1.0
2012-2,E01000133,Road Surface Defects,1,1,1.0
2012-2,E01000139,Rubbish,1,1,1.0
2012-2,E01000145,Incivilities,1,1,1.0
2012-2,E01000148,Road Surface Defects,1,1,1.0
2012-2,E01000155,Road Surface Defects,1,1,1.0
2012-2,E01000164,Road Surface Defects,1,1,1.0
2012-2,E01000171,Rubbish,2,1,2.0
2012-2,E01000180,Road Safety,1,1,1.0
2012-2,E01000181,Road Safety,1,1,1.0
2012-2,E01000181,Road Surface Defects,1,1,1.0
2012-2,E01000181,Street Furniture,1,1,1.0
2012-2,E01000185,Road Surface Defects,1,1,1.0
2012-2,E01000194,Street Furniture,1,1,1.0
2012-2,E01000203,Rubbish,1,1,1.0
2012-2,E01000204,Road Surface Defects,3,1,3.0
2012-2,E01000210,Rubbish,1,1,1.0
2012-2,E01000211,Rubbish,1,1,1.0
2012-2,E01000214,Incivilities,1,1,1.0
2012-2,E01000215,Road Surface Defects,1,1,1.0
2012-2,E01000216,Road Surface Defects,1,1,1.0
2012-2,E01000217,Street Lights,1,1,1.0
2012-2,E01000220,Road Surface Defects,1,1,1.0
2012-2,E01000221,Road Safety,1,1,1.0
2012-2,E01000221,Road Surface Defects,1,1,1.0
2012-2,E01000222,Street Lights,1,1,1.0
2012-2,E01000230,Road Surface Defects,1,1,1.0
2012-2,E01000231,Road Safety,1,1,1.0
2012-2,E01000236,Road Surface Defects,1,1,1.0
2012-2,E01000238,Gritting,1,1,1.0
2012-2,E01000238,Parking,2,1,2.0
2012-2,E01000238,Road Safety,1,1,1.0
2012-2,E01000244,Road Surface Defects,1,1,1.0
2012-2,E01000247,Incivilities,1,1,1.0
2012-2,E01000256,Rubbish,1,1,1.0
2012-2,E01000267,Incivilities,1,1,1.0
2012-2,E01000271,Incivilities,2,2,1.0
2012-2,E01000271,Road Surface Defects,2,1,2.0
2012-2,E01000273,Incivilities,1,1,1.0
2012-2,E01000273,Road Surface Defects,2,2,1.0
2012-2,E01000278,Road Safety,1,1,1.0
2012-2,E01000288,Road Surface Defects,1,1,1.0
2012-2,E01000289,Road Surface Defects,1,1,1.0
2012-2,E01000297,Rubbish,1,1,1.0
2012-2,E01000305,Incivilities,1,1,1.0
2012-2,E01000306,Street Lights,1,1,1.0
2012-2,E01000307,Street Lights,1,1,1.0
2012-2,E01000310,Incivilities,2,1,2.0
2012-2,E01000310,Rubbish,1,1,1.0
2012-2,E01000310,Street Lights,2,1,2.0
2012-2,E01000311,Road Safety,1,1,1.0
2012-2,E01000314,Road Safety,1,1,1.0
2012-2,E01000314,Rubbish,1,1,1.0
2012-2,E01000314,Street Lights,1,1,1.0
2012-2,E01000316,Road Safety,2,1,2.0
2012-2,E01000323,Rubbish,1,1,1.0
2012-2,E01000330,Street Lights,1,1,1.0
2012-2,E01000336,Rubbish,1,1,1.0
2012-2,E01000381,Other,1,1,1.0
2012-2,E01000390,Rubbish,1,1,1.0
2012-2,E01000393,Road Surface Defects,1,1,1.0
2012-2,E01000393,Rubbish,1,1,1.0
2012-2,E01000417,Road Surface Defects,1,1,1.0
2012-2,E01000417,Rubbish,1,1,1.0
2012-2,E01000417,Street Lights,1,1,1.0
2012-2,E01000428,Road Surface Defects,1,1,1.0
2012-2,E01000463,Road Surface Defects,1,1,1.0
2012-2,E01000493,Road Surface Defects,1,1,1.0
2012-2,E01000511,Other,1,1,1.0
2012-2,E01000560,Road Surface Defects,1,1,1.0
2012-2,E01000580,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-2,E01000582,Road Surface Defects,1,1,1.0
2012-2,E01000585,Incivilities,2,1,2.0
2012-2,E01000586,Incivilities,1,1,1.0
2012-2,E01000586,Road Surface Defects,1,1,1.0
2012-2,E01000588,Rubbish,1,1,1.0
2012-2,E01000628,Road Surface Defects,1,1,1.0
2012-2,E01000643,Drainage,1,1,1.0
2012-2,E01000649,Incivilities,1,1,1.0
2012-2,E01000649,Road Surface Defects,1,1,1.0
2012-2,E01000670,Road Surface Defects,1,1,1.0
2012-2,E01000682,Road Surface Defects,1,1,1.0
2012-2,E01000697,Street Furniture,1,1,1.0
2012-2,E01000697,Street Lights,1,1,1.0
2012-2,E01000713,Other,1,1,1.0
2012-2,E01000719,Parking,1,1,1.0
2012-2,E01000719,Rubbish,1,1,1.0
2012-2,E01000733,Abandoned Vehicles,1,1,1.0
2012-2,E01000740,Rubbish,1,1,1.0
2012-2,E01000743,Road Surface Defects,1,1,1.0
2012-2,E01000781,Street Lights,1,1,1.0
2012-2,E01000784,Road Safety,1,1,1.0
2012-2,E01000786,Incivilities,1,1,1.0
2012-2,E01000786,Rubbish,1,1,1.0
2012-2,E01000790,Street Lights,2,1,2.0
2012-2,E01000794,Parking,1,1,1.0
2012-2,E01000796,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-2,E01000811,Road Surface Defects,1,1,1.0
2012-2,E01000820,Rubbish,1,1,1.0
2012-2,E01000840,Road Surface Defects,1,1,1.0
2012-2,E01000851,Road Safety,1,1,1.0
2012-2,E01000852,Road Surface Defects,1,1,1.0
2012-2,E01000855,Incivilities,1,1,1.0
2012-2,E01000861,Road Surface Defects,1,1,1.0
2012-2,E01000863,Road Surface Defects,1,1,1.0
2012-2,E01000864,Drainage,1,1,1.0
2012-2,E01000865,Rubbish,1,1,1.0
2012-2,E01000866,Road Surface Defects,1,1,1.0
2012-2,E01000866,Street Furniture,1,1,1.0
2012-2,E01000870,Rubbish,1,1,1.0
2012-2,E01000871,Rubbish,1,1,1.0
2012-2,E01000878,Incivilities,1,1,1.0
2012-2,E01000884,Incivilities,1,1,1.0
2012-2,E01000896,Drainage,1,1,1.0
2012-2,E01000896,Road Surface Defects,1,1,1.0
2012-2,E01000910,Parking,1,1,1.0
2012-2,E01000914,Rubbish,1,1,1.0
2012-2,E01000919,Incivilities,2,1,2.0
2012-2,E01000924,Rubbish,1,1,1.0
2012-2,E01000927,Road Surface Defects,1,1,1.0
2012-2,E01000937,Road Safety,1,1,1.0
2012-2,E01000938,Rubbish,1,1,1.0
2012-2,E01000940,Road Safety,1,1,1.0
2012-2,E01000946,Road Surface Defects,1,1,1.0
2012-2,E01000953,Incivilities,1,1,1.0
2012-2,E01000953,Road Safety,1,1,1.0
2012-2,E01000958,Road Surface Defects,1,1,1.0
2012-2,E01000963,Street Lights,1,1,1.0
2012-2,E01000975,Road Surface Defects,1,1,1.0
2012-2,E01001014,Road Surface Defects,1,1,1.0
2012-2,E01001014,Rubbish,1,1,1.0
2012-2,E01001017,Street Furniture,1,1,1.0
2012-2,E01001018,Road Safety,1,1,1.0
2012-2,E01001020,Road Safety,1,1,1.0
2012-2,E01001020,Street Lights,1,1,1.0
2012-2,E01001022,Street Furniture,1,1,1.0
2012-2,E01001023,Road Surface Defects,1,1,1.0
2012-2,E01001026,Rubbish,1,1,1.0
2012-2,E01001032,Road Surface Defects,1,1,1.0
2012-2,E01001037,Road Surface Defects,1,1,1.0
2012-2,E01001068,Road Surface Defects,1,1,1.0
