period,LSOA,SHEF_B,report_count,user_count,average
2007-4,E01000002,Other,1,1,1.0
2007-4,E01000006,Rubbish,1,1,1.0
2007-4,E01000009,Road Surface Defects,1,1,1.0
2007-4,E01000009,Street Lights,1,1,1.0
2007-4,E01000040,Abandoned Vehicles,1,1,1.0
2007-4,E01000116,Street Furniture,1,1,1.0
2007-4,E01000153,Rubbish,1,1,1.0
2007-4,E01000183,Incivilities,1,1,1.0
2007-4,E01000188,Pavement /Footway Defects,1,1,1.0
2007-4,E01000223,Rubbish,1,1,1.0
2007-4,E01000233,Pavement /Footway Defects,1,1,1.0
2007-4,E01000235,Overgrown/Fallen Veg/Trees,1,1,1.0
2007-4,E01000238,Rubbish,1,1,1.0
2007-4,E01000291,Rubbish,1,1,1.0
2007-4,E01000300,Abandoned Vehicles,1,1,1.0
2007-4,E01000310,Street Furniture,1,1,1.0
2007-4,E01000333,Rubbish,1,1,1.0
2007-4,E01000370,Incivilities,1,1,1.0
2007-4,E01000545,Overgrown/Fallen Veg/Trees,1,1,1.0
2007-4,E01000555,Other,1,1,1.0
2007-4,E01000579,Rubbish,1,1,1.0
2007-4,E01000580,Road Surface Defects,1,1,1.0
2007-4,E01000585,Incivilities,1,1,1.0
2007-4,E01000613,Rubbish,1,1,1.0
2007-4,E01000676,Road Surface Defects,1,1,1.0
2007-4,E01000740,Incivilities,1,1,1.0
2007-4,E01000855,Road Surface Defects,1,1,1.0
2007-4,E01000863,Other,1,1,1.0
2007-4,E01000872,Rubbish,1,1,1.0
2007-4,E01000908,Other,1,1,1.0
2007-4,E01000959,Open Spaces/Parks,1,1,1.0
2007-4,E01000959,Other,1,1,1.0
2007-4,E01000973,Parking,1,1,1.0
2007-4,E01001165,Other,1,1,1.0
2007-4,E01001198,Rubbish,1,1,1.0
2007-4,E01001200,Dog Fouling,1,1,1.0
2007-4,E01001201,Other,1,1,1.0
2007-4,E01001212,Highways Enquiries,1,1,1.0
2007-4,E01001219,Rubbish,1,1,1.0
2007-4,E01001221,Road Safety,1,1,1.0
2007-4,E01001233,Other,1,1,1.0
2007-4,E01001241,Pavement /Footway Defects,1,1,1.0
2007-4,E01001248,Open Spaces/Parks,1,1,1.0
2007-4,E01001250,Rubbish,1,1,1.0
2007-4,E01001251,Road Safety,1,1,1.0
2007-4,E01001321,Incivilities,3,2,1.5
2007-4,E01001321,Rubbish,1,1,1.0
2007-4,E01001323,Highways Enquiries,1,1,1.0
