period,LSOA,SHEF_B,report_count,user_count,average
2010-8,E01000005,Pavement /Footway Defects,1,1,1.0
2010-8,E01000097,Parking,1,1,1.0
2010-8,E01000113,Pavement /Footway Defects,1,1,1.0
2010-8,E01000113,Rubbish,1,1,1.0
2010-8,E01000115,Other,1,1,1.0
2010-8,E01000125,Rubbish,1,1,1.0
2010-8,E01000150,Road Surface Defects,1,1,1.0
2010-8,E01000164,Rubbish,1,1,1.0
2010-8,E01000169,Rubbish,1,1,1.0
2010-8,E01000171,Rubbish,2,1,2.0
2010-8,E01000173,Pavement /Footway Defects,1,1,1.0
2010-8,E01000173,Rubbish,1,1,1.0
2010-8,E01000174,Rubbish,1,1,1.0
2010-8,E01000181,Pavement /Footway Defects,1,1,1.0
2010-8,E01000181,Road Safety,1,1,1.0
2010-8,E01000182,Pavement /Footway Defects,1,1,1.0
2010-8,E01000189,Road Surface Defects,1,1,1.0
2010-8,E01000228,Abandoned Vehicles,1,1,1.0
2010-8,E01000231,Road Surface Defects,1,1,1.0
2010-8,E01000236,Street Lights,1,1,1.0
2010-8,E01000238,Other,1,1,1.0
2010-8,E01000238,Rubbish,1,1,1.0
2010-8,E01000250,Other,1,1,1.0
2010-8,E01000250,Road Safety,1,1,1.0
2010-8,E01000281,Road Safety,1,1,1.0
2010-8,E01000307,Rubbish,1,1,1.0
2010-8,E01000310,Incivilities,1,1,1.0
2010-8,E01000310,Rubbish,1,1,1.0
2010-8,E01000351,Other,1,1,1.0
2010-8,E01000423,Road Surface Defects,1,1,1.0
2010-8,E01000454,Highways Enquiries,1,1,1.0
2010-8,E01000457,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-8,E01000491,Dog Fouling,1,1,1.0
2010-8,E01000491,Open Spaces/Parks,1,1,1.0
2010-8,E01000497,Incivilities,1,1,1.0
2010-8,E01000499,Abandoned Vehicles,1,1,1.0
2010-8,E01000503,Abandoned Vehicles,1,1,1.0
2010-8,E01000504,Highways Enquiries,1,1,1.0
2010-8,E01000504,Rubbish,1,1,1.0
2010-8,E01000545,Rubbish,1,1,1.0
2010-8,E01000548,Rubbish,1,1,1.0
2010-8,E01000553,Highways Enquiries,1,1,1.0
2010-8,E01000553,Incivilities,4,1,4.0
2010-8,E01000553,Other,2,2,1.0
2010-8,E01000553,Road Safety,1,1,1.0
2010-8,E01000553,Rubbish,16,3,5.333333333333333
2010-8,E01000553,Street Lights,1,1,1.0
2010-8,E01000554,Highways Enquiries,1,1,1.0
2010-8,E01000554,Incivilities,4,1,4.0
2010-8,E01000554,Other,1,1,1.0
2010-8,E01000554,Pavement /Footway Defects,9,1,9.0
2010-8,E01000554,Road Surface Defects,1,1,1.0
2010-8,E01000554,Rubbish,6,2,3.0
2010-8,E01000555,Incivilities,6,1,6.0
2010-8,E01000555,Open Spaces/Parks,1,1,1.0
2010-8,E01000555,Other,1,1,1.0
2010-8,E01000555,Rubbish,7,2,3.5
2010-8,E01000556,Highways Enquiries,1,1,1.0
2010-8,E01000556,Incivilities,8,1,8.0
2010-8,E01000556,Road Safety,3,1,3.0
2010-8,E01000556,Rubbish,3,1,3.0
2010-8,E01000556,Street Lights,1,1,1.0
2010-8,E01000557,Incivilities,1,1,1.0
2010-8,E01000557,Other,1,1,1.0
2010-8,E01000558,Rubbish,1,1,1.0
2010-8,E01000573,Road Surface Defects,1,1,1.0
2010-8,E01000585,Dog Fouling,1,1,1.0
2010-8,E01000585,Rubbish,1,1,1.0
2010-8,E01000642,Road Surface Defects,1,1,1.0
2010-8,E01000688,Road Surface Defects,1,1,1.0
2010-8,E01000692,Road Safety,1,1,1.0
2010-8,E01000696,Road Safety,1,1,1.0
2010-8,E01000698,Road Surface Defects,1,1,1.0
2010-8,E01000702,Road Safety,1,1,1.0
2010-8,E01000702,Street Lights,1,1,1.0
2010-8,E01000707,Abandoned Vehicles,1,1,1.0
2010-8,E01000708,Road Safety,1,1,1.0
2010-8,E01000719,Pavement /Footway Defects,1,1,1.0
2010-8,E01000720,Rubbish,1,1,1.0
2010-8,E01000728,Road Safety,1,1,1.0
2010-8,E01000797,Rubbish,1,1,1.0
2010-8,E01000800,Abandoned Vehicles,1,1,1.0
2010-8,E01000808,Road Surface Defects,1,1,1.0
2010-8,E01000855,Road Surface Defects,1,1,1.0
2010-8,E01000870,Dog Fouling,1,1,1.0
2010-8,E01000872,Incivilities,2,1,2.0
2010-8,E01000877,Dog Fouling,1,1,1.0
2010-8,E01000918,Incivilities,1,1,1.0
2010-8,E01000921,Other,1,1,1.0
2010-8,E01000940,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-8,E01000940,Road Surface Defects,1,1,1.0
2010-8,E01000945,Pavement /Footway Defects,1,1,1.0
2010-8,E01000956,Road Safety,1,1,1.0
2010-8,E01000957,Rubbish,1,1,1.0
2010-8,E01000959,Road Safety,1,1,1.0
2010-8,E01000963,Road Safety,1,1,1.0
2010-8,E01000986,Highways Enquiries,1,1,1.0
2010-8,E01001018,Dog Fouling,1,1,1.0
2010-8,E01001044,Dog Fouling,1,1,1.0
2010-8,E01001064,Street Lights,1,1,1.0
2010-8,E01001068,Road Surface Defects,1,1,1.0
2010-8,E01001083,Rubbish,1,1,1.0
2010-8,E01001086,Rubbish,1,1,1.0
2010-8,E01001090,Abandoned Vehicles,1,1,1.0
2010-8,E01001097,Rubbish,1,1,1.0
2010-8,E01001100,Pavement /Footway Defects,1,1,1.0
2010-8,E01001101,Other,1,1,1.0
2010-8,E01001107,Street Lights,3,1,3.0
2010-8,E01001111,Other,1,1,1.0
2010-8,E01001127,Street Lights,1,1,1.0
2010-8,E01001143,Other,1,1,1.0
2010-8,E01001145,Highways Enquiries,1,1,1.0
2010-8,E01001248,Other,1,1,1.0
2010-8,E01001251,Other,1,1,1.0
2010-8,E01001251,Rubbish,1,1,1.0
2010-8,E01001252,Other,1,1,1.0
2010-8,E01001271,Other,1,1,1.0
2010-8,E01001278,Pavement /Footway Defects,1,1,1.0
2010-8,E01001303,Pavement /Footway Defects,1,1,1.0
2010-8,E01001343,Abandoned Vehicles,1,1,1.0
2010-8,E01001357,Open Spaces/Parks,1,1,1.0
2010-8,E01001358,Pavement /Footway Defects,1,1,1.0
2010-8,E01001365,Parking,1,1,1.0
2010-8,E01001380,Highways Enquiries,1,1,1.0
2010-8,E01001384,Pavement /Footway Defects,1,1,1.0
2010-8,E01001385,Highways Enquiries,1,1,1.0
2010-8,E01001393,Rubbish,1,1,1.0
2010-8,E01001408,Pavement /Footway Defects,1,1,1.0
2010-8,E01001412,Road Surface Defects,1,1,1.0
2010-8,E01001465,Other,1,1,1.0
2010-8,E01001485,Rubbish,1,1,1.0
2010-8,E01001526,Highways Enquiries,1,1,1.0
2010-8,E01001531,Rubbish,1,1,1.0
2010-8,E01001580,Rubbish,1,1,1.0
2010-8,E01001594,Abandoned Vehicles,1,1,1.0
2010-8,E01001605,Incivilities,1,1,1.0
2010-8,E01001605,Pavement /Footway Defects,1,1,1.0
2010-8,E01001608,Incivilities,1,1,1.0
2010-8,E01001614,Rubbish,1,1,1.0
2010-8,E01001620,Rubbish,1,1,1.0
2010-8,E01001640,Rubbish,1,1,1.0
2010-8,E01001641,Rubbish,1,1,1.0
2010-8,E01001642,Highways Enquiries,1,1,1.0
2010-8,E01001646,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-8,E01001672,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-8,E01001701,Rubbish,1,1,1.0
2010-8,E01001724,Rubbish,1,1,1.0
2010-8,E01001760,Rubbish,1,1,1.0
2010-8,E01001761,Road Surface Defects,1,1,1.0
2010-8,E01001767,Highways Enquiries,1,1,1.0
2010-8,E01001802,Highways Enquiries,1,1,1.0
2010-8,E01001814,Abandoned Vehicles,1,1,1.0
2010-8,E01001834,Other,1,1,1.0
2010-8,E01001852,Rubbish,1,1,1.0
2010-8,E01001858,Incivilities,1,1,1.0
2010-8,E01001874,Highways Enquiries,2,2,1.0
2010-8,E01001897,Pavement /Footway Defects,1,1,1.0
2010-8,E01001900,Rubbish,1,1,1.0
2010-8,E01001915,Road Safety,1,1,1.0
2010-8,E01001925,Rubbish,1,1,1.0
2010-8,E01001928,Incivilities,1,1,1.0
2010-8,E01001932,Rubbish,2,1,2.0
2010-8,E01001957,Parking,1,1,1.0
2010-8,E01001999,Rubbish,1,1,1.0
2010-8,E01002001,Rubbish,1,1,1.0
2010-8,E01002017,Rubbish,1,1,1.0
2010-8,E01002031,Other,1,1,1.0
2010-8,E01002036,Rubbish,1,1,1.0
2010-8,E01002043,Rubbish,2,1,2.0
2010-8,E01002055,Road Surface Defects,1,1,1.0
2010-8,E01002064,Incivilities,2,1,2.0
2010-8,E01002064,Other,1,1,1.0
2010-8,E01002064,Rubbish,1,1,1.0
2010-8,E01002065,Incivilities,1,1,1.0
2010-8,E01002067,Rubbish,1,1,1.0
2010-8,E01002097,Rubbish,1,1,1.0
2010-8,E01002112,Street Lights,1,1,1.0
2010-8,E01002119,Road Surface Defects,1,1,1.0
2010-8,E01002144,Road Surface Defects,1,1,1.0
2010-8,E01002181,Other,1,1,1.0
2010-8,E01002181,Street Lights,1,1,1.0
2010-8,E01002209,Abandoned Vehicles,1,1,1.0
2010-8,E01002244,Rubbish,2,1,2.0
2010-8,E01002254,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-8,E01002267,Street Lights,1,1,1.0
2010-8,E01002345,Other,2,2,1.0
2010-8,E01002367,Other,1,1,1.0
2010-8,E01002398,Parking,1,1,1.0
2010-8,E01002401,Highways Enquiries,1,1,1.0
2010-8,E01002401,Parking,1,1,1.0
2010-8,E01002549,Road Surface Defects,1,1,1.0
2010-8,E01002562,Highways Enquiries,1,1,1.0
2010-8,E01002567,Pavement /Footway Defects,1,1,1.0
2010-8,E01002573,Incivilities,1,1,1.0
2010-8,E01002576,Rubbish,1,1,1.0
2010-8,E01002577,Incivilities,2,1,2.0
