period,LSOA,SHEF_B,report_count,user_count,average
2013-9,95GG09S1,Incivilities,1,1,1.0
2013-9,95GG13S1,Rubbish,1,1,1.0
2013-9,95GG13S3,Pavement /Footway Defects,1,1,1.0
2013-9,95GG13S3,Rubbish,1,1,1.0
2013-9,95GG21S1,Rubbish,1,1,1.0
2013-9,95GG49S2,Street Lights,1,1,1.0
2013-9,95GG49S3,Other,1,1,1.0
2013-9,95LL16S2,Bus Stops Damage,1,1,1.0
2013-9,95LL16S2,Rubbish,1,1,1.0
2013-9,95MM05W1,Dog Fouling,1,1,1.0
2013-9,95VV13S2,Rubbish,1,1,1.0
2013-9,E01000030,Street Lights,1,1,1.0
2013-9,E01000031,Road Safety,1,1,1.0
2013-9,E01000053,Road Surface Defects,1,1,1.0
2013-9,E01000101,Drainage,1,1,1.0
2013-9,E01000117,Highways Enquiries,1,1,1.0
2013-9,E01000117,Pavement /Footway Defects,1,1,1.0
2013-9,E01000121,Highways Enquiries,1,1,1.0
2013-9,E01000124,Street Lights,2,1,2.0
2013-9,E01000125,Rubbish,3,1,3.0
2013-9,E01000126,Highways Enquiries,1,1,1.0
2013-9,E01000129,Rubbish,1,1,1.0
2013-9,E01000132,Highways Enquiries,1,1,1.0
2013-9,E01000133,Rubbish,1,1,1.0
2013-9,E01000134,Rubbish,2,1,2.0
2013-9,E01000141,Highways Enquiries,1,1,1.0
2013-9,E01000141,Rubbish,1,1,1.0
2013-9,E01000142,Rubbish,3,1,3.0
2013-9,E01000147,Highways Enquiries,1,1,1.0
2013-9,E01000152,Highways Enquiries,2,1,2.0
2013-9,E01000152,Rubbish,1,1,1.0
2013-9,E01000153,Rubbish,1,1,1.0
2013-9,E01000154,Rubbish,1,1,1.0
2013-9,E01000160,Drainage,2,1,2.0
2013-9,E01000160,Highways Enquiries,1,1,1.0
2013-9,E01000162,Highways Enquiries,1,1,1.0
2013-9,E01000170,Pavement /Footway Defects,2,1,2.0
2013-9,E01000171,Highways Enquiries,1,1,1.0
2013-9,E01000173,Road Safety,1,1,1.0
2013-9,E01000176,Street Lights,1,1,1.0
2013-9,E01000177,Dog Fouling,1,1,1.0
2013-9,E01000180,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-9,E01000182,Highways Enquiries,1,1,1.0
2013-9,E01000194,Highways Enquiries,1,1,1.0
