period,LSOA,SHEF_B,report_count,user_count,average
2009-3,E01000002,Street Lights,1,1,1.0
2009-3,E01000007,Road Surface Defects,2,1,2.0
2009-3,E01000009,Road Surface Defects,2,1,2.0
2009-3,E01000039,Pavement /Footway Defects,1,1,1.0
2009-3,E01000129,Highways Enquiries,1,1,1.0
2009-3,E01000138,Road Surface Defects,1,1,1.0
2009-3,E01000155,Highways Enquiries,1,1,1.0
2009-3,E01000160,Dog Fouling,1,1,1.0
2009-3,E01000197,Rubbish,1,1,1.0
2009-3,E01000203,Parking,1,1,1.0
2009-3,E01000210,Rubbish,1,1,1.0
2009-3,E01000243,Parking,1,1,1.0
2009-3,E01000250,Road Safety,1,1,1.0
2009-3,E01000258,Street Lights,1,1,1.0
2009-3,E01000260,Parking,1,1,1.0
2009-3,E01000276,Rubbish,1,1,1.0
2009-3,E01000290,Other,1,1,1.0
2009-3,E01000298,Other,1,1,1.0
2009-3,E01000304,Road Surface Defects,1,1,1.0
2009-3,E01000309,Abandoned Vehicles,1,1,1.0
2009-3,E01000320,Dog Fouling,1,1,1.0
2009-3,E01000364,Road Surface Defects,1,1,1.0
2009-3,E01000371,Rubbish,1,1,1.0
2009-3,E01000404,Bus Stops Damage,1,1,1.0
2009-3,E01000412,Road Surface Defects,1,1,1.0
2009-3,E01000416,Rubbish,1,1,1.0
2009-3,E01000424,Other,1,1,1.0
2009-3,E01000446,Dog Fouling,1,1,1.0
2009-3,E01000455,Rubbish,1,1,1.0
2009-3,E01000471,Other,1,1,1.0
2009-3,E01000490,Rubbish,1,1,1.0
2009-3,E01000530,Dog Fouling,1,1,1.0
2009-3,E01000531,Dog Fouling,1,1,1.0
2009-3,E01000553,Rubbish,7,3,2.3333333333333335
2009-3,E01000554,Rubbish,2,1,2.0
2009-3,E01000555,Road Surface Defects,1,1,1.0
2009-3,E01000558,Rubbish,1,1,1.0
2009-3,E01000567,Road Surface Defects,1,1,1.0
2009-3,E01000579,Incivilities,1,1,1.0
2009-3,E01000584,Rubbish,1,1,1.0
2009-3,E01000585,Incivilities,4,1,4.0
2009-3,E01000585,Rubbish,5,1,5.0
2009-3,E01000586,Incivilities,11,1,11.0
2009-3,E01000586,Pavement /Footway Defects,1,1,1.0
2009-3,E01000586,Street Furniture,1,1,1.0
2009-3,E01000601,Road Surface Defects,1,1,1.0
2009-3,E01000645,Parking,1,1,1.0
2009-3,E01000667,Abandoned Vehicles,1,1,1.0
2009-3,E01000677,Rubbish,1,1,1.0
2009-3,E01000694,Abandoned Vehicles,1,1,1.0
2009-3,E01000697,Road Surface Defects,1,1,1.0
2009-3,E01000709,Pavement /Footway Defects,1,1,1.0
2009-3,E01000718,Abandoned Vehicles,1,1,1.0
2009-3,E01000748,Abandoned Vehicles,1,1,1.0
2009-3,E01000785,Pavement /Footway Defects,1,1,1.0
2009-3,E01000790,Highways Enquiries,1,1,1.0
2009-3,E01000790,Pavement /Footway Defects,1,1,1.0
2009-3,E01000790,Road Safety,2,1,2.0
2009-3,E01000792,Other,1,1,1.0
2009-3,E01000802,Abandoned Vehicles,1,1,1.0
2009-3,E01000855,Road Safety,1,1,1.0
2009-3,E01000870,Highways Enquiries,1,1,1.0
2009-3,E01000870,Road Surface Defects,1,1,1.0
2009-3,E01000870,Rubbish,1,1,1.0
2009-3,E01000918,Road Surface Defects,1,1,1.0
2009-3,E01000924,Other,1,1,1.0
2009-3,E01000924,Pavement /Footway Defects,1,1,1.0
2009-3,E01000957,Road Surface Defects,1,1,1.0
2009-3,E01000958,Drainage,1,1,1.0
2009-3,E01000958,Highways Enquiries,1,1,1.0
2009-3,E01000959,Road Surface Defects,1,1,1.0
2009-3,E01000973,Street Lights,1,1,1.0
2009-3,E01000986,Rubbish,1,1,1.0
2009-3,E01000993,Highways Enquiries,1,1,1.0
2009-3,E01000993,Road Surface Defects,1,1,1.0
2009-3,E01001006,Other,1,1,1.0
2009-3,E01001007,Other,1,1,1.0
2009-3,E01001020,Dog Fouling,1,1,1.0
2009-3,E01001032,Highways Enquiries,1,1,1.0
2009-3,E01001102,Highways Enquiries,1,1,1.0
2009-3,E01001111,Highways Enquiries,1,1,1.0
2009-3,E01001127,Road Surface Defects,1,1,1.0
2009-3,E01001143,Other,1,1,1.0
2009-3,E01001150,Rubbish,1,1,1.0
2009-3,E01001165,Rubbish,1,1,1.0
2009-3,E01001199,Rubbish,1,1,1.0
2009-3,E01001205,Other,1,1,1.0
2009-3,E01001207,Pavement /Footway Defects,1,1,1.0
2009-3,E01001220,Road Surface Defects,1,1,1.0
2009-3,E01001231,Abandoned Vehicles,1,1,1.0
2009-3,E01001246,Incivilities,1,1,1.0
2009-3,E01001246,Rubbish,1,1,1.0
2009-3,E01001261,Road Surface Defects,1,1,1.0
2009-3,E01001265,Highways Enquiries,2,1,2.0
2009-3,E01001266,Road Surface Defects,1,1,1.0
2009-3,E01001284,Abandoned Vehicles,1,1,1.0
2009-3,E01001284,Open Spaces/Parks,3,1,3.0
2009-3,E01001294,Highways Enquiries,1,1,1.0
2009-3,E01001324,Road Surface Defects,1,1,1.0
2009-3,E01001328,Bus Stops Damage,1,1,1.0
2009-3,E01001328,Road Surface Defects,1,1,1.0
2009-3,E01001353,Incivilities,1,1,1.0
2009-3,E01001365,Other,1,1,1.0
2009-3,E01001374,Road Surface Defects,1,1,1.0
2009-3,E01001374,Rubbish,1,1,1.0
2009-3,E01001381,Rubbish,1,1,1.0
2009-3,E01001405,Rubbish,1,1,1.0
2009-3,E01001427,Highways Enquiries,1,1,1.0
2009-3,E01001427,Rubbish,1,1,1.0
2009-3,E01001457,Other,1,1,1.0
2009-3,E01001480,Street Lights,1,1,1.0
2009-3,E01001482,Street Lights,1,1,1.0
2009-3,E01001484,Road Surface Defects,1,1,1.0
2009-3,E01001485,Dog Fouling,1,1,1.0
2009-3,E01001489,Street Lights,1,1,1.0
2009-3,E01001506,Road Surface Defects,1,1,1.0
2009-3,E01001509,Other,1,1,1.0
2009-3,E01001520,Rubbish,1,1,1.0
2009-3,E01001526,Pavement /Footway Defects,1,1,1.0
2009-3,E01001570,Road Surface Defects,1,1,1.0
2009-3,E01001589,Dog Fouling,1,1,1.0
2009-3,E01001589,Rubbish,1,1,1.0
2009-3,E01001590,Rubbish,1,1,1.0
2009-3,E01001591,Rubbish,2,2,1.0
2009-3,E01001594,Rubbish,1,1,1.0
2009-3,E01001595,Pavement /Footway Defects,1,1,1.0
2009-3,E01001608,Highways Enquiries,1,1,1.0
2009-3,E01001644,Abandoned Vehicles,1,1,1.0
2009-3,E01001644,Road Surface Defects,1,1,1.0
2009-3,E01001657,Rubbish,1,1,1.0
2009-3,E01001666,Other,1,1,1.0
2009-3,E01001666,Rubbish,1,1,1.0
2009-3,E01001667,Open Spaces/Parks,1,1,1.0
2009-3,E01001667,Rubbish,1,1,1.0
2009-3,E01001668,Highways Enquiries,1,1,1.0
2009-3,E01001671,Other,1,1,1.0
2009-3,E01001702,Rubbish,1,1,1.0
2009-3,E01001734,Pavement /Footway Defects,1,1,1.0
2009-3,E01001738,Parking,1,1,1.0
2009-3,E01001738,Road Surface Defects,1,1,1.0
2009-3,E01001745,Street Furniture,1,1,1.0
2009-3,E01001759,Incivilities,1,1,1.0
2009-3,E01001774,Highways Enquiries,1,1,1.0
2009-3,E01001774,Incivilities,1,1,1.0
2009-3,E01001775,Pavement /Footway Defects,1,1,1.0
2009-3,E01001780,Incivilities,1,1,1.0
2009-3,E01001798,Rubbish,1,1,1.0
2009-3,E01001805,Overgrown/Fallen Veg/Trees,1,1,1.0
2009-3,E01001806,Road Surface Defects,1,1,1.0
2009-3,E01001807,Rubbish,1,1,1.0
2009-3,E01001809,Road Safety,1,1,1.0
2009-3,E01001812,Rubbish,1,1,1.0
2009-3,E01001823,Road Safety,1,1,1.0
2009-3,E01001824,Other,1,1,1.0
2009-3,E01001828,Incivilities,1,1,1.0
2009-3,E01001849,Other,1,1,1.0
2009-3,E01001852,Rubbish,1,1,1.0
2009-3,E01001855,Rubbish,1,1,1.0
2009-3,E01001857,Rubbish,1,1,1.0
2009-3,E01001895,Other,1,1,1.0
2009-3,E01001896,Rubbish,1,1,1.0
2009-3,E01001898,Street Furniture,1,1,1.0
2009-3,E01001933,Street Lights,1,1,1.0
2009-3,E01001954,Pavement /Footway Defects,1,1,1.0
2009-3,E01001973,Road Surface Defects,1,1,1.0
2009-3,E01001976,Rubbish,1,1,1.0
2009-3,E01001984,Incivilities,1,1,1.0
2009-3,E01001984,Rubbish,1,1,1.0
2009-3,E01001985,Other,1,1,1.0
2009-3,E01001988,Incivilities,1,1,1.0
2009-3,E01001997,Road Safety,1,1,1.0
2009-3,E01001999,Rubbish,2,2,1.0
2009-3,E01002000,Rubbish,2,2,1.0
2009-3,E01002002,Road Surface Defects,1,1,1.0
2009-3,E01002008,Open Spaces/Parks,1,1,1.0
2009-3,E01002033,Rubbish,1,1,1.0
2009-3,E01002034,Parking,1,1,1.0
2009-3,E01002036,Rubbish,1,1,1.0
2009-3,E01002036,Street Lights,1,1,1.0
2009-3,E01002048,Dog Fouling,1,1,1.0
2009-3,E01002105,Highways Enquiries,1,1,1.0
2009-3,E01002112,Other,1,1,1.0
2009-3,E01002114,Overgrown/Fallen Veg/Trees,1,1,1.0
2009-3,E01002127,Pavement /Footway Defects,1,1,1.0
2009-3,E01002129,Street Lights,1,1,1.0
2009-3,E01002154,Other,1,1,1.0
2009-3,E01002169,Street Lights,1,1,1.0
2009-3,E01002176,Road Surface Defects,1,1,1.0
2009-3,E01002189,Pavement /Footway Defects,1,1,1.0
2009-3,E01002194,Abandoned Vehicles,1,1,1.0
2009-3,E01002209,Parking,1,1,1.0
2009-3,E01002218,Rubbish,1,1,1.0
2009-3,E01002257,Street Lights,2,1,2.0
2009-3,E01002303,Other,1,1,1.0
2009-3,E01002303,Rubbish,2,1,2.0
2009-3,E01002304,Road Surface Defects,1,1,1.0
2009-3,E01002307,Road Surface Defects,1,1,1.0
2009-3,E01002318,Road Surface Defects,1,1,1.0
2009-3,E01002382,Incivilities,1,1,1.0
2009-3,E01002400,Road Surface Defects,1,1,1.0
2009-3,E01002411,Road Surface Defects,1,1,1.0
2009-3,E01002411,Rubbish,1,1,1.0
2009-3,E01002414,Road Surface Defects,1,1,1.0
2009-3,E01002434,Other,1,1,1.0
2009-3,E01002438,Road Safety,1,1,1.0
2009-3,E01002441,Incivilities,1,1,1.0
2009-3,E01002444,Road Surface Defects,1,1,1.0
2009-3,E01002444,Street Lights,1,1,1.0
2009-3,E01002455,Dog Fouling,1,1,1.0
2009-3,E01002461,Road Surface Defects,1,1,1.0
2009-3,E01002472,Other,1,1,1.0
2009-3,E01002475,Pavement /Footway Defects,1,1,1.0
2009-3,E01002499,Road Surface Defects,1,1,1.0
2009-3,E01002506,Rubbish,1,1,1.0
2009-3,E01002525,Open Spaces/Parks,1,1,1.0
2009-3,E01002525,Rubbish,1,1,1.0
2009-3,E01002526,Road Safety,1,1,1.0
2009-3,E01002534,Road Safety,1,1,1.0
2009-3,E01002535,Highways Enquiries,1,1,1.0
2009-3,E01002535,Incivilities,1,1,1.0
2009-3,E01002535,Rubbish,1,1,1.0
2009-3,E01002539,Rubbish,1,1,1.0
2009-3,E01002560,Parking,1,1,1.0
2009-3,E01002563,Pavement /Footway Defects,1,1,1.0
2009-3,E01002567,Rubbish,1,1,1.0
2009-3,E01002576,Other,1,1,1.0
2009-3,E01002581,Incivilities,1,1,1.0
2009-3,E01002584,Rubbish,1,1,1.0
2009-3,E01002596,Rubbish,1,1,1.0
2009-3,E01002598,Highways Enquiries,1,1,1.0
2009-3,E01002630,Parking,1,1,1.0
2009-3,E01002641,Highways Enquiries,1,1,1.0
2009-3,E01002641,Other,1,1,1.0
2009-3,E01002641,Rubbish,1,1,1.0
2009-3,E01002679,Abandoned Vehicles,2,2,1.0
2009-3,E01002679,Highways Enquiries,1,1,1.0
2009-3,E01002679,Parking,3,1,3.0
2009-3,E01002679,Pavement /Footway Defects,1,1,1.0
2009-3,E01002679,Rubbish,5,1,5.0
2009-3,E01002689,Road Surface Defects,1,1,1.0
2009-3,E01002691,Abandoned Vehicles,1,1,1.0
2009-3,E01002692,Other,1,1,1.0
2009-3,E01002695,Rubbish,1,1,1.0
2009-3,E01002696,Overgrown/Fallen Veg/Trees,1,1,1.0
2009-3,E01002698,Road Surface Defects,2,2,1.0
2009-3,E01002704,Road Surface Defects,1,1,1.0
2009-3,E01002708,Abandoned Vehicles,1,1,1.0
2009-3,E01002708,Rubbish,1,1,1.0
2009-3,E01002711,Pavement /Footway Defects,1,1,1.0
