period,LSOA,SHEF_B,report_count,user_count,average
2017-7,95BB21S2,Street Lights,1,1,1.0
2017-7,95FF13W1,Abandoned Vehicles,1,1,1.0
2017-7,95GG29S2,Parking,1,1,1.0
2017-7,95GG50S1,Rubbish,1,1,1.0
2017-7,95GG50S2,Dog Fouling,1,1,1.0
2017-7,95GG50S2,Rubbish,5,2,2.5
2017-7,95GG50S3,Rubbish,1,1,1.0
2017-7,95HH17W1,Drainage,1,1,1.0
2017-7,95LL08S1,Road Safety,1,1,1.0
2017-7,95MM01S3,Street Lights,1,1,1.0
2017-7,95MM02S1,Pavement /Footway Defects,1,1,1.0
2017-7,95MM29W1,Street Lights,1,1,1.0
2017-7,95NN21W1,Highways Enquiries,1,1,1.0
2017-7,95NN21W1,Street Lights,1,1,1.0
2017-7,95QQ14S1,Street Lights,1,1,1.0
2017-7,95WW21S2,Incivilities,1,1,1.0
2017-7,E01000005,Other,1,1,1.0
2017-7,E01000014,Street Lights,1,1,1.0
2017-7,E01000029,Rubbish,2,1,2.0
2017-7,E01000049,Rubbish,1,1,1.0
2017-7,E01000053,Road Surface Defects,1,1,1.0
2017-7,E01000054,Rubbish,1,1,1.0
2017-7,E01000074,Rubbish,1,1,1.0
2017-7,E01000078,Rubbish,1,1,1.0
2017-7,E01000083,Road Safety,1,1,1.0
2017-7,E01000092,Highways Enquiries,1,1,1.0
2017-7,E01000092,Pavement /Footway Defects,2,1,2.0
2017-7,E01000094,Bus Stops Damage,1,1,1.0
2017-7,E01000095,Rubbish,1,1,1.0
2017-7,E01000112,Rubbish,1,1,1.0
2017-7,E01000115,Road Surface Defects,1,1,1.0
2017-7,E01000116,Abandoned Vehicles,1,1,1.0
2017-7,E01000116,Road Surface Defects,1,1,1.0
2017-7,E01000124,Drainage,2,2,1.0
2017-7,E01000124,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-7,E01000126,Incivilities,1,1,1.0
2017-7,E01000126,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-7,E01000126,Rubbish,3,1,3.0
2017-7,E01000127,Rubbish,1,1,1.0
2017-7,E01000128,Highways Enquiries,1,1,1.0
2017-7,E01000128,Road Surface Defects,1,1,1.0
2017-7,E01000128,Rubbish,3,2,1.5
2017-7,E01000129,Road Surface Defects,1,1,1.0
2017-7,E01000130,Road Surface Defects,2,2,1.0
2017-7,E01000130,Rubbish,1,1,1.0
2017-7,E01000131,Highways Enquiries,1,1,1.0
2017-7,E01000131,Pavement /Footway Defects,1,1,1.0
2017-7,E01000132,Abandoned Vehicles,1,1,1.0
2017-7,E01000132,Pavement /Footway Defects,1,1,1.0
2017-7,E01000132,Rubbish,5,1,5.0
2017-7,E01000133,Rubbish,1,1,1.0
2017-7,E01000136,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-7,E01000136,Pavement /Footway Defects,1,1,1.0
2017-7,E01000137,Rubbish,1,1,1.0
2017-7,E01000138,Highways Enquiries,1,1,1.0
2017-7,E01000140,Rubbish,4,4,1.0
