period,LSOA,SHEF_B,report_count,user_count,average
2012-5,E01000009,Road Surface Defects,1,1,1.0
2012-5,E01000044,Road Surface Defects,1,1,1.0
2012-5,E01000126,Rubbish,2,1,2.0
2012-5,E01000131,Rubbish,1,1,1.0
2012-5,E01000145,Incivilities,1,1,1.0
2012-5,E01000148,Pavement /Footway Defects,1,1,1.0
2012-5,E01000155,Rubbish,1,1,1.0
2012-5,E01000160,Dog Fouling,1,1,1.0
2012-5,E01000160,Road Surface Defects,1,1,1.0
2012-5,E01000162,Pavement /Footway Defects,1,1,1.0
2012-5,E01000164,Rubbish,1,1,1.0
2012-5,E01000171,Highways Enquiries,2,2,1.0
2012-5,E01000171,Road Surface Defects,1,1,1.0
2012-5,E01000175,Grounds Maintenance,1,1,1.0
2012-5,E01000186,Highways Enquiries,1,1,1.0
2012-5,E01000188,Rubbish,1,1,1.0
2012-5,E01000188,Street Lights,1,1,1.0
2012-5,E01000197,Highways Enquiries,1,1,1.0
2012-5,E01000197,Road Surface Defects,2,1,2.0
2012-5,E01000201,Pavement /Footway Defects,1,1,1.0
2012-5,E01000205,Street Lights,1,1,1.0
2012-5,E01000206,Street Lights,1,1,1.0
2012-5,E01000208,Highways Enquiries,1,1,1.0
2012-5,E01000209,Road Safety,1,1,1.0
2012-5,E01000211,Rubbish,1,1,1.0
2012-5,E01000212,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-5,E01000214,Drainage,1,1,1.0
2012-5,E01000220,Rubbish,1,1,1.0
2012-5,E01000223,Rubbish,1,1,1.0
2012-5,E01000233,Pavement /Footway Defects,1,1,1.0
2012-5,E01000237,Incivilities,1,1,1.0
2012-5,E01000244,Incivilities,1,1,1.0
2012-5,E01000246,Road Surface Defects,2,2,1.0
2012-5,E01000247,Rubbish,2,2,1.0
2012-5,E01000251,Highways Enquiries,3,1,3.0
2012-5,E01000251,Road Surface Defects,2,1,2.0
2012-5,E01000251,Rubbish,1,1,1.0
2012-5,E01000252,Highways Enquiries,1,1,1.0
2012-5,E01000258,Drainage,1,1,1.0
2012-5,E01000260,Highways Enquiries,2,1,2.0
2012-5,E01000263,Road Surface Defects,1,1,1.0
2012-5,E01000265,Abandoned Vehicles,1,1,1.0
2012-5,E01000270,Road Surface Defects,1,1,1.0
2012-5,E01000271,Incivilities,1,1,1.0
