period,LSOA,SHEF_B_CODE,report_count,user_count,average
2009-9,E01000007,B13,1,1,1.0
2009-9,E01000009,B25,1,1,1.0
2009-9,E01000010,B25,1,1,1.0
2009-9,E01000040,B25,1,1,1.0
2009-9,E01000040,B26,1,1,1.0
2009-9,E01000071,B25,1,1,1.0
2009-9,E01000083,B16,1,1,1.0
2009-9,E01000094,B1,1,1,1.0
2009-9,E01000100,B16,1,1,1.0
2009-9,E01000105,B13,1,1,1.0
2009-9,E01000115,B16,4,2,2.0
2009-9,E01000115,B26,1,1,1.0
2009-9,E01000121,B26,1,1,1.0
2009-9,E01000129,B26,1,1,1.0
2009-9,E01000148,B19,1,1,1.0
2009-9,E01000160,B6,1,1,1.0
2009-9,E01000165,B26,1,1,1.0
2009-9,E01000171,B18,1,1,1.0
2009-9,E01000177,B16,1,1,1.0
2009-9,E01000185,B25,1,1,1.0
2009-9,E01000193,B19,1,1,1.0
2009-9,E01000208,B26,1,1,1.0
2009-9,E01000212,B17,1,1,1.0
2009-9,E01000226,B18,1,1,1.0
2009-9,E01000238,B26,2,2,1.0
2009-9,E01000249,B19,1,1,1.0
2009-9,E01000288,B19,1,1,1.0
2009-9,E01000301,B13,2,2,1.0
2009-9,E01000303,B13,1,1,1.0
2009-9,E01000303,B15,1,1,1.0
2009-9,E01000303,B28,1,1,1.0
2009-9,E01000307,B25,1,1,1.0
2009-9,E01000362,B24,1,1,1.0
2009-9,E01000373,B6,1,1,1.0
2009-9,E01000401,B16,1,1,1.0
2009-9,E01000412,B4,1,1,1.0
2009-9,E01000414,B16,1,1,1.0
2009-9,E01000414,B19,1,1,1.0
2009-9,E01000414,B26,1,1,1.0
2009-9,E01000418,B26,1,1,1.0
2009-9,E01000423,B28,1,1,1.0
2009-9,E01000486,B28,1,1,1.0
2009-9,E01000494,B19,1,1,1.0
2009-9,E01000497,B14,1,1,1.0
2009-9,E01000501,B15,1,1,1.0
2009-9,E01000505,B14,1,1,1.0
2009-9,E01000517,B16,1,1,1.0
2009-9,E01000524,B26,1,1,1.0
2009-9,E01000536,B6,1,1,1.0
2009-9,E01000538,B19,1,1,1.0
2009-9,E01000543,B17,1,1,1.0
2009-9,E01000553,B14,1,1,1.0
2009-9,E01000553,B26,2,2,1.0
2009-9,E01000557,B14,1,1,1.0
2009-9,E01000560,B24,1,1,1.0
2009-9,E01000586,B14,1,1,1.0
2009-9,E01000705,B1,1,1,1.0
2009-9,E01000722,B15,1,1,1.0
2009-9,E01000725,B15,1,1,1.0
2009-9,E01000727,B18,1,1,1.0
2009-9,E01000746,B6,1,1,1.0
2009-9,E01000750,B14,1,1,1.0
2009-9,E01000759,B26,1,1,1.0
2009-9,E01000765,B26,1,1,1.0
2009-9,E01000852,B24,1,1,1.0
2009-9,E01000869,B17,1,1,1.0
2009-9,E01000894,B25,1,1,1.0
2009-9,E01000898,B6,1,1,1.0
2009-9,E01000911,B26,1,1,1.0
2009-9,E01000942,B7,1,1,1.0
2009-9,E01000971,B28,1,1,1.0
2009-9,E01001002,B26,1,1,1.0
2009-9,E01001083,B18,1,1,1.0
2009-9,E01001083,B6,1,1,1.0
2009-9,E01001085,B17,1,1,1.0
2009-9,E01001098,B26,1,1,1.0
2009-9,E01001107,B19,1,1,1.0
2009-9,E01001111,B16,1,1,1.0
2009-9,E01001111,B26,1,1,1.0
2009-9,E01001146,B26,1,1,1.0
2009-9,E01001153,B26,1,1,1.0
2009-9,E01001158,B26,1,1,1.0
2009-9,E01001198,B19,1,1,1.0
2009-9,E01001205,B16,1,1,1.0
2009-9,E01001221,B16,1,1,1.0
2009-9,E01001247,B26,1,1,1.0
2009-9,E01001269,B16,1,1,1.0
2009-9,E01001305,B26,1,1,1.0
2009-9,E01001306,B26,1,1,1.0
2009-9,E01001307,B16,1,1,1.0
2009-9,E01001312,B26,2,1,2.0
2009-9,E01001324,B26,1,1,1.0
2009-9,E01001365,B1,1,1,1.0
2009-9,E01001365,B16,1,1,1.0
2009-9,E01001365,B18,1,1,1.0
2009-9,E01001381,B26,1,1,1.0
2009-9,E01001387,B26,1,1,1.0
2009-9,E01001408,B14,1,1,1.0
2009-9,E01001537,B28,1,1,1.0
2009-9,E01001565,B28,1,1,1.0
2009-9,E01001578,B13,1,1,1.0
2009-9,E01001581,B14,1,1,1.0
2009-9,E01001581,B26,1,1,1.0
2009-9,E01001592,B16,1,1,1.0
2009-9,E01001592,B25,1,1,1.0
2009-9,E01001592,B26,1,1,1.0
2009-9,E01001636,B16,1,1,1.0
2009-9,E01001641,B26,1,1,1.0
2009-9,E01001644,B17,1,1,1.0
2009-9,E01001644,B26,1,1,1.0
2009-9,E01001647,B26,1,1,1.0
2009-9,E01001648,B16,1,1,1.0
2009-9,E01001667,B26,1,1,1.0
2009-9,E01001688,B14,1,1,1.0
2009-9,E01001701,B26,1,1,1.0
2009-9,E01001709,B24,1,1,1.0
2009-9,E01001711,B27,1,1,1.0
2009-9,E01001718,B16,1,1,1.0
2009-9,E01001724,B26,3,1,3.0
2009-9,E01001734,B13,1,1,1.0
2009-9,E01001741,B16,1,1,1.0
2009-9,E01001741,B17,1,1,1.0
2009-9,E01001761,B13,1,1,1.0
2009-9,E01001761,B26,1,1,1.0
2009-9,E01001786,B13,1,1,1.0
2009-9,E01001829,B16,1,1,1.0
2009-9,E01001830,B18,1,1,1.0
2009-9,E01001870,B16,1,1,1.0
2009-9,E01001882,B6,1,1,1.0
2009-9,E01001905,B24,1,1,1.0
2009-9,E01001920,B13,1,1,1.0
2009-9,E01001935,B26,1,1,1.0
2009-9,E01001942,B26,1,1,1.0
2009-9,E01001974,B26,3,1,3.0
2009-9,E01001990,B26,2,1,2.0
2009-9,E01002002,B26,1,1,1.0
2009-9,E01002008,B25,1,1,1.0
2009-9,E01002010,B26,2,1,2.0
2009-9,E01002011,B16,1,1,1.0
2009-9,E01002026,B25,1,1,1.0
2009-9,E01002043,B26,1,1,1.0
2009-9,E01002061,B26,1,1,1.0
2009-9,E01002070,B28,1,1,1.0
2009-9,E01002073,B26,1,1,1.0
2009-9,E01002085,B26,2,2,1.0
2009-9,E01002091,B25,1,1,1.0
2009-9,E01002112,B28,2,1,2.0
2009-9,E01002114,B25,1,1,1.0
2009-9,E01002130,B26,1,1,1.0
2009-9,E01002139,B26,1,1,1.0
2009-9,E01002232,B19,1,1,1.0
2009-9,E01002237,B1,1,1,1.0
2009-9,E01002237,B18,1,1,1.0
2009-9,E01002250,B24,1,1,1.0
2009-9,E01002258,B25,1,1,1.0
2009-9,E01002324,B19,1,1,1.0
