period,LSOA,SHEF_B,report_count,user_count,average
2011-1,E01000001,Abandoned Vehicles,1,1,1.0
2011-1,E01000005,Other,1,1,1.0
2011-1,E01000009,Road Surface Defects,1,1,1.0
2011-1,E01000104,Dog Fouling,1,1,1.0
2011-1,E01000115,Other,2,1,2.0
2011-1,E01000121,Abandoned Vehicles,1,1,1.0
2011-1,E01000128,Rubbish,1,1,1.0
2011-1,E01000129,Highways Enquiries,1,1,1.0
2011-1,E01000159,Street Lights,1,1,1.0
2011-1,E01000160,Dog Fouling,1,1,1.0
2011-1,E01000160,Pavement /Footway Defects,1,1,1.0
2011-1,E01000160,Rubbish,2,2,1.0
2011-1,E01000163,Rubbish,1,1,1.0
2011-1,E01000164,Road Surface Defects,1,1,1.0
2011-1,E01000169,Road Surface Defects,1,1,1.0
2011-1,E01000174,Rubbish,1,1,1.0
2011-1,E01000177,Dog Fouling,1,1,1.0
2011-1,E01000193,Other,1,1,1.0
2011-1,E01000194,Road Surface Defects,1,1,1.0
2011-1,E01000201,Abandoned Vehicles,1,1,1.0
2011-1,E01000219,Rubbish,2,2,1.0
2011-1,E01000221,Road Surface Defects,1,1,1.0
2011-1,E01000223,Road Surface Defects,1,1,1.0
2011-1,E01000228,Road Surface Defects,2,2,1.0
2011-1,E01000243,Highways Enquiries,1,1,1.0
2011-1,E01000245,Rubbish,1,1,1.0
2011-1,E01000252,Street Lights,1,1,1.0
2011-1,E01000253,Road Surface Defects,1,1,1.0
2011-1,E01000253,Street Lights,2,2,1.0
2011-1,E01000254,Other,2,1,2.0
2011-1,E01000254,Road Surface Defects,1,1,1.0
2011-1,E01000261,Open Spaces/Parks,1,1,1.0
2011-1,E01000263,Highways Enquiries,1,1,1.0
2011-1,E01000270,Rubbish,1,1,1.0
2011-1,E01000271,Road Surface Defects,1,1,1.0
2011-1,E01000282,Road Surface Defects,1,1,1.0
2011-1,E01000284,Road Surface Defects,1,1,1.0
2011-1,E01000298,Rubbish,1,1,1.0
2011-1,E01000301,Abandoned Vehicles,1,1,1.0
2011-1,E01000307,Incivilities,1,1,1.0
2011-1,E01000307,Pavement /Footway Defects,1,1,1.0
2011-1,E01000307,Road Surface Defects,2,1,2.0
2011-1,E01000320,Road Surface Defects,1,1,1.0
2011-1,E01000322,Road Surface Defects,1,1,1.0
2011-1,E01000322,Rubbish,1,1,1.0
2011-1,E01000386,Road Surface Defects,1,1,1.0
2011-1,E01000416,Pavement /Footway Defects,1,1,1.0
2011-1,E01000420,Dog Fouling,1,1,1.0
2011-1,E01000457,Highways Enquiries,1,1,1.0
2011-1,E01000472,Road Surface Defects,1,1,1.0
2011-1,E01000499,Abandoned Vehicles,1,1,1.0
2011-1,E01000504,Incivilities,1,1,1.0
2011-1,E01000516,Road Surface Defects,1,1,1.0
2011-1,E01000536,Road Surface Defects,1,1,1.0
2011-1,E01000538,Road Surface Defects,1,1,1.0
2011-1,E01000553,Rubbish,4,1,4.0
2011-1,E01000554,Rubbish,1,1,1.0
2011-1,E01000555,Other,2,2,1.0
2011-1,E01000556,Incivilities,1,1,1.0
2011-1,E01000557,Incivilities,2,1,2.0
2011-1,E01000557,Road Surface Defects,1,1,1.0
2011-1,E01000568,Street Lights,1,1,1.0
2011-1,E01000576,Street Lights,1,1,1.0
2011-1,E01000578,Abandoned Vehicles,1,1,1.0
2011-1,E01000579,Incivilities,3,1,3.0
2011-1,E01000585,Incivilities,2,1,2.0
2011-1,E01000585,Other,1,1,1.0
