lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
95SS04S1,B1,1,1,1.0
E01000078,B1,1,1,1.0
E01000118,B1,1,1,1.0
E01000133,B1,1,1,1.0
E01000141,B1,1,1,1.0
E01000150,B1,1,1,1.0
E01000163,B1,1,1,1.0
E01000238,B1,2,1,2.0
E01000317,B1,1,1,1.0
E01000383,B1,1,1,1.0
E01000399,B1,1,1,1.0
E01000405,B1,1,1,1.0
E01000406,B1,1,1,1.0
E01000407,B1,1,1,1.0
E01000420,B1,1,1,1.0
E01000423,B1,1,1,1.0
E01000431,B1,1,1,1.0
E01000432,B1,1,1,1.0
E01000434,B1,1,1,1.0
E01000442,B1,1,1,1.0
E01000454,B1,2,1,2.0
E01000657,B1,1,1,1.0
E01000678,B1,1,1,1.0
E01000685,B1,1,1,1.0
E01000687,B1,1,1,1.0
E01000690,B1,1,1,1.0
E01000692,B1,1,1,1.0
E01000705,B1,1,1,1.0
E01000713,B1,1,1,1.0
E01000716,B1,1,1,1.0
E01000718,B1,2,2,1.0
E01000719,B1,1,1,1.0
E01000720,B1,2,2,1.0
E01000750,B1,1,1,1.0
E01000751,B1,2,1,2.0
E01000752,B1,3,3,1.0
E01000754,B1,1,1,1.0
E01000760,B1,1,1,1.0
E01000761,B1,2,2,1.0
E01000768,B1,1,1,1.0
E01000771,B1,2,1,2.0
E01000787,B1,1,1,1.0
E01000790,B1,1,1,1.0
E01000799,B1,1,1,1.0
E01000807,B1,1,1,1.0
E01000822,B1,1,1,1.0
E01000823,B1,1,1,1.0
E01001104,B1,1,1,1.0
E01001160,B1,1,1,1.0
E01001283,B1,1,1,1.0
E01001448,B1,1,1,1.0
E01001570,B1,1,1,1.0
E01001574,B1,1,1,1.0
E01001592,B1,1,1,1.0
E01001635,B1,1,1,1.0
E01001656,B1,1,1,1.0
E01001660,B1,1,1,1.0
E01001667,B1,1,1,1.0
E01001677,B1,2,1,2.0
E01001680,B1,2,1,2.0
E01001682,B1,2,2,1.0
E01001683,B1,1,1,1.0
E01001687,B1,2,1,2.0
E01001698,B1,1,1,1.0
E01001848,B1,5,1,5.0
E01001874,B1,1,1,1.0
E01002203,B1,1,1,1.0
E01002397,B1,1,1,1.0
E01002488,B1,1,1,1.0
E01002543,B1,1,1,1.0
E01002636,B1,1,1,1.0
E01002642,B1,1,1,1.0
E01002648,B1,1,1,1.0
E01002650,B1,1,1,1.0
E01002653,B1,1,1,1.0
E01002660,B1,1,1,1.0
E01002700,B1,2,1,2.0
E01003068,B1,1,1,1.0
E01003145,B1,1,1,1.0
E01003167,B1,1,1,1.0
E01003190,B1,1,1,1.0
E01003206,B1,2,1,2.0
E01003211,B1,1,1,1.0
E01003220,B1,1,1,1.0
E01003231,B1,2,1,2.0
E01003232,B1,1,1,1.0
E01003240,B1,1,1,1.0
E01003264,B1,2,1,2.0
E01003271,B1,1,1,1.0
E01003287,B1,1,1,1.0
E01003311,B1,1,1,1.0
E01003312,B1,1,1,1.0
E01003321,B1,1,1,1.0
E01003335,B1,1,1,1.0
E01003336,B1,1,1,1.0
E01003338,B1,1,1,1.0
E01003348,B1,1,1,1.0
E01003351,B1,1,1,1.0
E01003354,B1,1,1,1.0
E01003819,B1,1,1,1.0
E01003841,B1,1,1,1.0
E01004481,B1,1,1,1.0
E01004682,B1,1,1,1.0
E01004735,B1,3,1,3.0
E01004744,B1,1,1,1.0
E01004763,B1,1,1,1.0
E01004857,B1,1,1,1.0
E01004860,B1,1,1,1.0
E01005192,B1,1,1,1.0
E01005220,B1,1,1,1.0
E01005494,B1,1,1,1.0
E01005495,B1,1,1,1.0
E01005555,B1,1,1,1.0
E01005580,B1,1,1,1.0
E01005581,B1,1,1,1.0
E01005816,B1,1,1,1.0
E01006888,B1,1,1,1.0
E01006898,B1,1,1,1.0
E01007676,B1,1,1,1.0
E01007785,B1,1,1,1.0
E01007829,B1,1,1,1.0
E01007892,B1,1,1,1.0
E01007963,B1,1,1,1.0
E01008001,B1,1,1,1.0
E01008014,B1,1,1,1.0
E01008062,B1,1,1,1.0
