period,LSOA,SHEF_B,report_count,user_count,average
2007-9,E01000001,Incivilities,2,1,2.0
2007-9,E01000002,Incivilities,1,1,1.0
2007-9,E01000002,Street Lights,1,1,1.0
2007-9,E01000003,Incivilities,1,1,1.0
2007-9,E01000003,Street Lights,1,1,1.0
2007-9,E01000007,Other,1,1,1.0
2007-9,E01000019,Dog Fouling,1,1,1.0
2007-9,E01000040,Rubbish,1,1,1.0
2007-9,E01000044,Pavement /Footway Defects,1,1,1.0
2007-9,E01000090,Dog Fouling,1,1,1.0
2007-9,E01000178,Street Lights,1,1,1.0
2007-9,E01000185,Incivilities,1,1,1.0
2007-9,E01000192,Pavement /Footway Defects,3,1,3.0
2007-9,E01000194,Pavement /Footway Defects,1,1,1.0
2007-9,E01000270,Dog Fouling,1,1,1.0
2007-9,E01000323,Other,1,1,1.0
2007-9,E01000491,Incivilities,1,1,1.0
2007-9,E01000654,Street Lights,1,1,1.0
2007-9,E01000661,Abandoned Vehicles,1,1,1.0
2007-9,E01000699,Street Lights,1,1,1.0
2007-9,E01000742,Dog Fouling,1,1,1.0
2007-9,E01000806,Abandoned Vehicles,1,1,1.0
2007-9,E01000841,Pavement /Footway Defects,1,1,1.0
2007-9,E01000855,Street Lights,1,1,1.0
2007-9,E01000931,Other,1,1,1.0
2007-9,E01001148,Highways Enquiries,1,1,1.0
2007-9,E01001224,Pavement /Footway Defects,1,1,1.0
2007-9,E01001229,Rubbish,1,1,1.0
2007-9,E01001232,Incivilities,1,1,1.0
2007-9,E01001237,Incivilities,1,1,1.0
2007-9,E01001242,Road Surface Defects,1,1,1.0
2007-9,E01001252,Rubbish,1,1,1.0
2007-9,E01001301,Street Furniture,1,1,1.0
2007-9,E01001309,Other,1,1,1.0
2007-9,E01001343,Abandoned Vehicles,1,1,1.0
2007-9,E01001502,Pavement /Footway Defects,1,1,1.0
2007-9,E01001661,Other,1,1,1.0
2007-9,E01001734,Other,1,1,1.0
2007-9,E01001762,Dog Fouling,1,1,1.0
2007-9,E01001774,Street Lights,1,1,1.0
2007-9,E01001891,Other,1,1,1.0
2007-9,E01001906,Dog Fouling,1,1,1.0
2007-9,E01001985,Pavement /Footway Defects,1,1,1.0
2007-9,E01001986,Abandoned Vehicles,1,1,1.0
2007-9,E01001988,Abandoned Vehicles,1,1,1.0
2007-9,E01002000,Rubbish,1,1,1.0
2007-9,E01002008,Other,1,1,1.0
2007-9,E01002026,Highways Enquiries,1,1,1.0
2007-9,E01002116,Abandoned Vehicles,1,1,1.0
2007-9,E01002121,Other,1,1,1.0
2007-9,E01002159,Other,1,1,1.0
2007-9,E01002254,Dog Fouling,1,1,1.0
2007-9,E01002293,Rubbish,1,1,1.0
2007-9,E01002407,Street Furniture,1,1,1.0
2007-9,E01002410,Other,1,1,1.0
2007-9,E01002549,Pavement /Footway Defects,1,1,1.0
2007-9,E01002570,Open Spaces/Parks,1,1,1.0
2007-9,E01002574,Street Furniture,1,1,1.0
2007-9,E01002576,Abandoned Vehicles,1,1,1.0
2007-9,E01002576,Incivilities,1,1,1.0
2007-9,E01002582,Incivilities,1,1,1.0
2007-9,E01002582,Rubbish,1,1,1.0
2007-9,E01002600,Other,1,1,1.0
2007-9,E01002605,Road Surface Defects,1,1,1.0
2007-9,E01002638,Rubbish,1,1,1.0
2007-9,E01002646,Road Surface Defects,1,1,1.0
2007-9,E01002678,Other,1,1,1.0
2007-9,E01002687,Incivilities,1,1,1.0
2007-9,E01002690,Highways Enquiries,1,1,1.0
2007-9,E01002697,Incivilities,1,1,1.0
2007-9,E01002698,Road Surface Defects,1,1,1.0
2007-9,E01002704,Highways Enquiries,2,1,2.0
2007-9,E01002704,Incivilities,2,1,2.0
2007-9,E01002704,Other,3,1,3.0
2007-9,E01002704,Pavement /Footway Defects,1,1,1.0
2007-9,E01002704,Road Safety,4,1,4.0
2007-9,E01002704,Road Surface Defects,2,2,1.0
