period,LSOA,SHEF_B_CODE,report_count,user_count,average
2011-10,,B25,1,1,1.0
2011-10,E01000120,B25,1,1,1.0
2011-10,E01000126,B28,1,1,1.0
2011-10,E01000133,B26,1,1,1.0
2011-10,E01000148,B25,1,1,1.0
2011-10,E01000182,B28,1,1,1.0
2011-10,E01000187,B17,1,1,1.0
2011-10,E01000187,B26,1,1,1.0
2011-10,E01000188,B8,1,1,1.0
2011-10,E01000217,B28,1,1,1.0
2011-10,E01000219,B25,1,1,1.0
2011-10,E01000223,B26,1,1,1.0
2011-10,E01000246,B25,1,1,1.0
2011-10,E01000247,B1,1,1,1.0
2011-10,E01000259,B1,1,1,1.0
2011-10,E01000261,B25,3,2,1.5
2011-10,E01000269,B16,1,1,1.0
2011-10,E01000275,B24,1,1,1.0
2011-10,E01000275,B26,1,1,1.0
2011-10,E01000283,B1,1,1,1.0
2011-10,E01000302,B1,1,1,1.0
2011-10,E01000303,B17,1,1,1.0
2011-10,E01000371,B18,1,1,1.0
2011-10,E01000378,B1,1,1,1.0
2011-10,E01000379,B26,3,1,3.0
2011-10,E01000382,B1,1,1,1.0
2011-10,E01000478,B28,1,1,1.0
2011-10,E01000489,B25,1,1,1.0
2011-10,E01000495,B26,1,1,1.0
2011-10,E01000499,B26,1,1,1.0
2011-10,E01000512,B18,1,1,1.0
2011-10,E01000548,B24,1,1,1.0
2011-10,E01000553,B26,1,1,1.0
2011-10,E01000554,B26,2,1,2.0
2011-10,E01000555,B25,1,1,1.0
2011-10,E01000555,B26,1,1,1.0
2011-10,E01000568,B26,2,1,2.0
2011-10,E01000591,B28,1,1,1.0
2011-10,E01000608,B25,1,1,1.0
2011-10,E01000621,B26,1,1,1.0
2011-10,E01000638,B26,1,1,1.0
2011-10,E01000688,B18,1,1,1.0
2011-10,E01000708,B1,1,1,1.0
2011-10,E01000709,B26,1,1,1.0
2011-10,E01000719,B26,2,2,1.0
2011-10,E01000720,B14,1,1,1.0
2011-10,E01000720,B26,1,1,1.0
2011-10,E01000721,B25,1,1,1.0
2011-10,E01000730,B26,1,1,1.0
2011-10,E01000741,B11,1,1,1.0
2011-10,E01000743,B25,1,1,1.0
2011-10,E01000743,B28,1,1,1.0
2011-10,E01000746,B11,1,1,1.0
2011-10,E01000746,B25,1,1,1.0
2011-10,E01000763,B7,1,1,1.0
2011-10,E01000795,B28,1,1,1.0
2011-10,E01000807,B26,1,1,1.0
2011-10,E01000829,B25,1,1,1.0
2011-10,E01000835,B28,1,1,1.0
2011-10,E01000838,B28,1,1,1.0
2011-10,E01000855,B25,1,1,1.0
2011-10,E01000861,B18,1,1,1.0
2011-10,E01000861,B28,1,1,1.0
2011-10,E01000869,B25,1,1,1.0
2011-10,E01000871,B25,1,1,1.0
2011-10,E01000875,B26,1,1,1.0
2011-10,E01000882,B28,2,1,2.0
2011-10,E01000887,B26,1,1,1.0
2011-10,E01000893,B25,1,1,1.0
2011-10,E01000914,B25,1,1,1.0
2011-10,E01000920,B25,1,1,1.0
2011-10,E01000938,B25,1,1,1.0
2011-10,E01000938,B26,1,1,1.0
2011-10,E01000942,B25,1,1,1.0
2011-10,E01000946,B26,1,1,1.0
2011-10,E01000947,B14,1,1,1.0
2011-10,E01000947,B26,1,1,1.0
2011-10,E01000957,B1,1,1,1.0
2011-10,E01000964,B28,1,1,1.0
2011-10,E01001006,B25,1,1,1.0
2011-10,E01001018,B28,1,1,1.0
2011-10,E01001019,B17,1,1,1.0
2011-10,E01001019,B24,1,1,1.0
2011-10,E01001020,B24,1,1,1.0
2011-10,E01001022,B28,1,1,1.0
