period,LSOA,SHEF_B,report_count,user_count,average
2012-9,95CC17W1,Road Safety,1,1,1.0
2012-9,95GG41S3,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-9,95GG44S1,Abandoned Vehicles,1,1,1.0
2012-9,95II19S1,Road Safety,1,1,1.0
2012-9,95JJ18W1,Street Lights,1,1,1.0
2012-9,95WW13S1,Street Lights,1,1,1.0
2012-9,E01000001,Road Surface Defects,1,1,1.0
2012-9,E01000071,Abandoned Vehicles,1,1,1.0
2012-9,E01000072,Rubbish,1,1,1.0
2012-9,E01000116,Street Lights,1,1,1.0
2012-9,E01000126,Rubbish,1,1,1.0
2012-9,E01000141,Abandoned Vehicles,1,1,1.0
2012-9,E01000145,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-9,E01000154,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-9,E01000160,Incivilities,1,1,1.0
2012-9,E01000187,Grounds Maintenance,1,1,1.0
2012-9,E01000197,Rubbish,1,1,1.0
2012-9,E01000200,Pavement /Footway Defects,1,1,1.0
2012-9,E01000207,Pavement /Footway Defects,1,1,1.0
2012-9,E01000215,Pavement /Footway Defects,1,1,1.0
2012-9,E01000226,Rubbish,1,1,1.0
2012-9,E01000236,Rubbish,1,1,1.0
2012-9,E01000238,Rubbish,1,1,1.0
2012-9,E01000242,Road Surface Defects,1,1,1.0
2012-9,E01000242,Rubbish,1,1,1.0
2012-9,E01000244,Rubbish,1,1,1.0
2012-9,E01000248,Incivilities,1,1,1.0
2012-9,E01000249,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-9,E01000249,Pavement /Footway Defects,1,1,1.0
2012-9,E01000260,Drainage,1,1,1.0
2012-9,E01000262,Pavement /Footway Defects,1,1,1.0
2012-9,E01000266,Highways Enquiries,1,1,1.0
2012-9,E01000267,Rubbish,1,1,1.0
2012-9,E01000282,Drainage,1,1,1.0
2012-9,E01000283,Road Safety,1,1,1.0
2012-9,E01000296,Rubbish,1,1,1.0
2012-9,E01000298,Rubbish,1,1,1.0
2012-9,E01000301,Highways Enquiries,1,1,1.0
2012-9,E01000301,Pavement /Footway Defects,1,1,1.0
2012-9,E01000303,Highways Enquiries,1,1,1.0
2012-9,E01000303,Pavement /Footway Defects,1,1,1.0
2012-9,E01000315,Overgrown/Fallen Veg/Trees,1,1,1.0
2012-9,E01000316,Highways Enquiries,1,1,1.0
2012-9,E01000321,Rubbish,1,1,1.0
2012-9,E01000352,Road Surface Defects,1,1,1.0
2012-9,E01000381,Abandoned Vehicles,1,1,1.0
2012-9,E01000385,Drainage,1,1,1.0
2012-9,E01000444,Road Surface Defects,1,1,1.0
2012-9,E01000448,Road Surface Defects,1,1,1.0
2012-9,E01000499,Rubbish,1,1,1.0
2012-9,E01000512,Road Safety,1,1,1.0
2012-9,E01000514,Abandoned Vehicles,1,1,1.0
2012-9,E01000532,Dangerous Building/Structure,1,1,1.0
2012-9,E01000548,Rubbish,1,1,1.0
2012-9,E01000553,Environmental Health,1,1,1.0
2012-9,E01000553,Rubbish,7,3,2.3333333333333335
2012-9,E01000554,Rubbish,2,2,1.0
2012-9,E01000555,Rubbish,1,1,1.0
2012-9,E01000556,Rubbish,1,1,1.0
2012-9,E01000648,Drainage,1,1,1.0
2012-9,E01000649,Drainage,1,1,1.0
2012-9,E01000649,Street Lights,3,1,3.0
2012-9,E01000652,Road Surface Defects,1,1,1.0
