period,LSOA,SHEF_B,report_count,user_count,average
2008-4,E01000001,Rubbish,1,1,1.0
2008-4,E01000161,Road Safety,1,1,1.0
2008-4,E01000171,Rubbish,1,1,1.0
2008-4,E01000183,Pavement /Footway Defects,1,1,1.0
2008-4,E01000191,Road Safety,1,1,1.0
2008-4,E01000192,Pavement /Footway Defects,1,1,1.0
2008-4,E01000197,Rubbish,2,1,2.0
2008-4,E01000237,Road Surface Defects,1,1,1.0
2008-4,E01000292,Highways Enquiries,1,1,1.0
2008-4,E01000298,Road Surface Defects,1,1,1.0
2008-4,E01000312,Abandoned Vehicles,1,1,1.0
2008-4,E01000377,Abandoned Vehicles,1,1,1.0
2008-4,E01000462,Pavement /Footway Defects,1,1,1.0
2008-4,E01000538,Overgrown/Fallen Veg/Trees,1,1,1.0
2008-4,E01000547,Other,1,1,1.0
2008-4,E01000656,Road Surface Defects,1,1,1.0
2008-4,E01000669,Abandoned Vehicles,1,1,1.0
2008-4,E01000699,Dog Fouling,1,1,1.0
2008-4,E01000704,Incivilities,1,1,1.0
2008-4,E01000707,Rubbish,1,1,1.0
2008-4,E01000751,Incivilities,1,1,1.0
2008-4,E01000803,Dog Fouling,1,1,1.0
2008-4,E01000841,Street Lights,1,1,1.0
2008-4,E01000849,Road Surface Defects,1,1,1.0
2008-4,E01000861,Dog Fouling,1,1,1.0
2008-4,E01000876,Pavement /Footway Defects,1,1,1.0
2008-4,E01000912,Other,1,1,1.0
2008-4,E01000916,Street Lights,1,1,1.0
2008-4,E01000918,Bus Stops Damage,1,1,1.0
2008-4,E01000961,Road Surface Defects,1,1,1.0
2008-4,E01000967,Abandoned Vehicles,1,1,1.0
2008-4,E01000967,Highways Enquiries,1,1,1.0
2008-4,E01000967,Road Surface Defects,1,1,1.0
2008-4,E01000974,Other,1,1,1.0
2008-4,E01001021,Dog Fouling,1,1,1.0
2008-4,E01001064,Other,1,1,1.0
2008-4,E01001141,Rubbish,1,1,1.0
2008-4,E01001179,Dog Fouling,1,1,1.0
2008-4,E01001199,Rubbish,1,1,1.0
2008-4,E01001201,Road Surface Defects,2,1,2.0
2008-4,E01001203,Road Surface Defects,1,1,1.0
2008-4,E01001252,Highways Enquiries,2,1,2.0
2008-4,E01001284,Rubbish,1,1,1.0
2008-4,E01001304,Pavement /Footway Defects,1,1,1.0
2008-4,E01001317,Street Lights,1,1,1.0
2008-4,E01001322,Street Lights,1,1,1.0
2008-4,E01001360,Other,1,1,1.0
2008-4,E01001410,Other,1,1,1.0
2008-4,E01001454,Street Lights,1,1,1.0
2008-4,E01001530,Road Surface Defects,1,1,1.0
2008-4,E01001530,Rubbish,1,1,1.0
2008-4,E01001534,Other,1,1,1.0
2008-4,E01001560,Other,1,1,1.0
2008-4,E01001588,Pavement /Footway Defects,1,1,1.0
2008-4,E01001590,Rubbish,3,1,3.0
2008-4,E01001594,Rubbish,1,1,1.0
2008-4,E01001644,Rubbish,1,1,1.0
2008-4,E01001715,Rubbish,1,1,1.0
2008-4,E01001723,Abandoned Vehicles,1,1,1.0
2008-4,E01001733,Abandoned Vehicles,1,1,1.0
2008-4,E01001742,Other,1,1,1.0
2008-4,E01001742,Rubbish,1,1,1.0
2008-4,E01001746,Dog Fouling,1,1,1.0
2008-4,E01001759,Dog Fouling,1,1,1.0
2008-4,E01001774,Incivilities,1,1,1.0
2008-4,E01001779,Pavement /Footway Defects,1,1,1.0
2008-4,E01001804,Rubbish,1,1,1.0
2008-4,E01001812,Rubbish,1,1,1.0
2008-4,E01001816,Other,1,1,1.0
2008-4,E01001846,Dog Fouling,1,1,1.0
2008-4,E01001846,Street Lights,1,1,1.0
2008-4,E01001849,Highways Enquiries,2,1,2.0
2008-4,E01001849,Road Safety,1,1,1.0
2008-4,E01001851,Other,1,1,1.0
2008-4,E01001894,Road Safety,1,1,1.0
2008-4,E01001910,Pavement /Footway Defects,1,1,1.0
2008-4,E01002002,Street Lights,1,1,1.0
2008-4,E01002003,Road Surface Defects,1,1,1.0
2008-4,E01002024,Parking,1,1,1.0
2008-4,E01002026,Rubbish,1,1,1.0
2008-4,E01002042,Rubbish,1,1,1.0
2008-4,E01002067,Open Spaces/Parks,1,1,1.0
2008-4,E01002069,Rubbish,1,1,1.0
2008-4,E01002070,Other,1,1,1.0
2008-4,E01002070,Rubbish,1,1,1.0
2008-4,E01002077,Other,1,1,1.0
2008-4,E01002085,Road Surface Defects,1,1,1.0
2008-4,E01002159,Road Surface Defects,1,1,1.0
2008-4,E01002217,Other,1,1,1.0
2008-4,E01002259,Rubbish,1,1,1.0
2008-4,E01002407,Abandoned Vehicles,1,1,1.0
2008-4,E01002432,Other,1,1,1.0
2008-4,E01002432,Rubbish,1,1,1.0
2008-4,E01002472,Other,1,1,1.0
2008-4,E01002486,Other,1,1,1.0
2008-4,E01002490,Rubbish,1,1,1.0
2008-4,E01002507,Abandoned Vehicles,1,1,1.0
2008-4,E01002526,Highways Enquiries,1,1,1.0
2008-4,E01002565,Other,1,1,1.0
2008-4,E01002567,Street Lights,1,1,1.0
2008-4,E01002570,Road Surface Defects,1,1,1.0
2008-4,E01002572,Abandoned Vehicles,1,1,1.0
2008-4,E01002614,Pavement /Footway Defects,1,1,1.0
2008-4,E01002637,Other,2,2,1.0
2008-4,E01002639,Rubbish,1,1,1.0
2008-4,E01002643,Other,1,1,1.0
2008-4,E01002662,Other,1,1,1.0
2008-4,E01002662,Rubbish,1,1,1.0
2008-4,E01002664,Rubbish,1,1,1.0
2008-4,E01002678,Road Surface Defects,1,1,1.0
2008-4,E01002679,Road Surface Defects,1,1,1.0
2008-4,E01002708,Incivilities,5,1,5.0
2008-4,E01002708,Other,1,1,1.0
2008-4,E01002708,Rubbish,5,1,5.0
2008-4,E01002709,Street Lights,1,1,1.0
2008-4,E01002711,Other,1,1,1.0
2008-4,E01002712,Incivilities,1,1,1.0
2008-4,E01002712,Rubbish,6,1,6.0
2008-4,E01002765,Rubbish,1,1,1.0
2008-4,E01002766,Pavement /Footway Defects,1,1,1.0
2008-4,E01002770,Rubbish,2,2,1.0
2008-4,E01002772,Dog Fouling,2,1,2.0
2008-4,E01002774,Rubbish,1,1,1.0
2008-4,E01002777,Road Surface Defects,1,1,1.0
2008-4,E01002794,Parking,1,1,1.0
2008-4,E01002834,Street Lights,1,1,1.0
2008-4,E01002835,Street Lights,1,1,1.0
2008-4,E01002843,Road Surface Defects,1,1,1.0
2008-4,E01002865,Road Surface Defects,1,1,1.0
2008-4,E01002901,Road Safety,1,1,1.0
2008-4,E01002906,Pavement /Footway Defects,1,1,1.0
2008-4,E01003011,Pavement /Footway Defects,1,1,1.0
2008-4,E01003013,Incivilities,1,1,1.0
2008-4,E01003018,Road Safety,1,1,1.0
2008-4,E01003026,Pavement /Footway Defects,1,1,1.0
2008-4,E01003052,Road Surface Defects,1,1,1.0
2008-4,E01003056,Highways Enquiries,1,1,1.0
2008-4,E01003074,Road Surface Defects,1,1,1.0
2008-4,E01003115,Dog Fouling,1,1,1.0
2008-4,E01003122,Pavement /Footway Defects,1,1,1.0
2008-4,E01003124,Pavement /Footway Defects,1,1,1.0
2008-4,E01003130,Dog Fouling,1,1,1.0
2008-4,E01003135,Dog Fouling,1,1,1.0
2008-4,E01003163,Road Safety,1,1,1.0
2008-4,E01003179,Abandoned Vehicles,1,1,1.0
2008-4,E01003200,Highways Enquiries,1,1,1.0
2008-4,E01003207,Rubbish,1,1,1.0
2008-4,E01003228,Other,1,1,1.0
2008-4,E01003229,Road Safety,1,1,1.0
2008-4,E01003244,Highways Enquiries,2,1,2.0
2008-4,E01003244,Other,1,1,1.0
2008-4,E01003244,Road Surface Defects,2,1,2.0
2008-4,E01003255,Abandoned Vehicles,1,1,1.0
2008-4,E01003257,Abandoned Vehicles,1,1,1.0
2008-4,E01003270,Road Surface Defects,1,1,1.0
2008-4,E01003299,Open Spaces/Parks,1,1,1.0
2008-4,E01003299,Pavement /Footway Defects,1,1,1.0
2008-4,E01003299,Road Safety,1,1,1.0
2008-4,E01003301,Rubbish,1,1,1.0
2008-4,E01003314,Rubbish,1,1,1.0
2008-4,E01003315,Street Lights,1,1,1.0
2008-4,E01003316,Rubbish,1,1,1.0
2008-4,E01003333,Rubbish,1,1,1.0
2008-4,E01003336,Rubbish,1,1,1.0
2008-4,E01003356,Incivilities,1,1,1.0
2008-4,E01003367,Dog Fouling,1,1,1.0
2008-4,E01003393,Rubbish,1,1,1.0
2008-4,E01003396,Abandoned Vehicles,1,1,1.0
2008-4,E01003411,Rubbish,1,1,1.0
2008-4,E01003423,Rubbish,1,1,1.0
2008-4,E01003452,Highways Enquiries,1,1,1.0
2008-4,E01003452,Road Surface Defects,1,1,1.0
2008-4,E01003468,Abandoned Vehicles,1,1,1.0
2008-4,E01003635,Abandoned Vehicles,1,1,1.0
2008-4,E01003672,Incivilities,1,1,1.0
2008-4,E01003778,Abandoned Vehicles,1,1,1.0
2008-4,E01003783,Rubbish,1,1,1.0
2008-4,E01003787,Rubbish,1,1,1.0
2008-4,E01003801,Highways Enquiries,1,1,1.0
2008-4,E01003801,Road Safety,1,1,1.0
2008-4,E01003803,Dog Fouling,1,1,1.0
