period,LSOA,SHEF_B,report_count,user_count,average
2011,E01000001,Abandoned Vehicles,1,1,1.0
2011,E01000005,Other,1,1,1.0
2011,E01000005,Road Safety,2,2,1.0
2011,E01000005,Rubbish,1,1,1.0
2011,E01000007,Abandoned Vehicles,1,1,1.0
2011,E01000007,Dangerous Building/Structure,1,1,1.0
2011,E01000007,Road Surface Defects,5,2,2.5
2011,E01000009,Road Surface Defects,1,1,1.0
2011,E01000010,Overgrown/Fallen Veg/Trees,1,1,1.0
2011,E01000010,Road Surface Defects,1,1,1.0
2011,E01000010,Rubbish,2,2,1.0
2011,E01000010,Street Furniture,1,1,1.0
2011,E01000012,Road Surface Defects,1,1,1.0
2011,E01000012,Rubbish,1,1,1.0
2011,E01000018,Pavement /Footway Defects,1,1,1.0
2011,E01000020,Highways Enquiries,1,1,1.0
2011,E01000020,Other,1,1,1.0
2011,E01000020,Road Surface Defects,1,1,1.0
2011,E01000021,Road Safety,2,2,1.0
2011,E01000023,Road Surface Defects,1,1,1.0
2011,E01000040,Abandoned Vehicles,1,1,1.0
2011,E01000041,Road Surface Defects,1,1,1.0
2011,E01000042,Road Surface Defects,1,1,1.0
2011,E01000049,Road Surface Defects,1,1,1.0
2011,E01000050,Road Surface Defects,3,3,1.0
2011,E01000055,Other,2,1,2.0
2011,E01000061,Parking,1,1,1.0
2011,E01000061,Road Surface Defects,1,1,1.0
2011,E01000072,Rubbish,1,1,1.0
2011,E01000077,Rubbish,1,1,1.0
2011,E01000082,Road Surface Defects,2,1,2.0
2011,E01000093,Other,1,1,1.0
2011,E01000096,Road Safety,1,1,1.0
2011,E01000096,Rubbish,1,1,1.0
2011,E01000100,Drainage,1,1,1.0
2011,E01000100,Other,1,1,1.0
2011,E01000100,Road Surface Defects,1,1,1.0
2011,E01000104,Dog Fouling,1,1,1.0
2011,E01000109,Rubbish,1,1,1.0
2011,E01000111,Dangerous Building/Structure,1,1,1.0
2011,E01000111,Rubbish,1,1,1.0
2011,E01000115,Other,6,1,6.0
2011,E01000116,Road Surface Defects,1,1,1.0
2011,E01000117,Abandoned Vehicles,1,1,1.0
2011,E01000117,Rubbish,1,1,1.0
2011,E01000118,Dog Fouling,1,1,1.0
2011,E01000118,Highways Enquiries,1,1,1.0
2011,E01000118,Other,1,1,1.0
2011,E01000118,Street Lights,1,1,1.0
2011,E01000119,Abandoned Vehicles,1,1,1.0
2011,E01000119,Pavement /Footway Defects,1,1,1.0
2011,E01000119,Road Surface Defects,1,1,1.0
2011,E01000120,Other,1,1,1.0
2011,E01000120,Road Surface Defects,1,1,1.0
2011,E01000121,Abandoned Vehicles,1,1,1.0
2011,E01000122,Overgrown/Fallen Veg/Trees,1,1,1.0
