period,LSOA,SHEF_B_CODE,report_count,user_count,average
2014-1,95AA11S2,B13,1,1,1.0
2014-1,95AA15S2,B19,1,1,1.0
2014-1,95BB21S2,B28,1,1,1.0
2014-1,95DD09W1,B25,1,1,1.0
2014-1,95JJ20S1,B13,1,1,1.0
2014-1,95LL16S2,B28,2,2,1.0
2014-1,E01000007,B27,1,1,1.0
2014-1,E01000010,B25,1,1,1.0
2014-1,E01000037,B25,1,1,1.0
2014-1,E01000040,B27,1,1,1.0
2014-1,E01000041,B25,1,1,1.0
2014-1,E01000044,B28,1,1,1.0
2014-1,E01000050,B26,1,1,1.0
2014-1,E01000050,B28,1,1,1.0
2014-1,E01000101,B5,1,1,1.0
2014-1,E01000115,B25,2,2,1.0
2014-1,E01000117,B26,1,1,1.0
2014-1,E01000121,B28,1,1,1.0
2014-1,E01000123,B6,1,1,1.0
2014-1,E01000125,B14,1,1,1.0
2014-1,E01000125,B25,2,2,1.0
2014-1,E01000127,B14,1,1,1.0
2014-1,E01000129,B13,1,1,1.0
2014-1,E01000129,B14,3,1,3.0
2014-1,E01000129,B25,2,1,2.0
2014-1,E01000134,B26,1,1,1.0
2014-1,E01000136,B14,2,1,2.0
2014-1,E01000141,B14,2,1,2.0
2014-1,E01000141,B25,1,1,1.0
2014-1,E01000144,B14,1,1,1.0
2014-1,E01000144,B25,1,1,1.0
2014-1,E01000145,B25,1,1,1.0
2014-1,E01000146,B19,1,1,1.0
2014-1,E01000146,B25,1,1,1.0
2014-1,E01000148,B25,1,1,1.0
2014-1,E01000150,B14,1,1,1.0
2014-1,E01000150,B19,2,1,2.0
2014-1,E01000150,B24,1,1,1.0
2014-1,E01000150,B25,3,2,1.5
2014-1,E01000150,B26,1,1,1.0
2014-1,E01000152,B14,1,1,1.0
2014-1,E01000153,B25,1,1,1.0
2014-1,E01000154,B24,2,1,2.0
2014-1,E01000155,B25,2,1,2.0
2014-1,E01000155,B26,1,1,1.0
2014-1,E01000155,B28,1,1,1.0
2014-1,E01000155,B7,1,1,1.0
2014-1,E01000157,B24,1,1,1.0
2014-1,E01000158,B26,1,1,1.0
2014-1,E01000160,B6,1,1,1.0
2014-1,E01000161,B26,2,1,2.0
2014-1,E01000162,B25,1,1,1.0
2014-1,E01000163,B26,2,1,2.0
2014-1,E01000164,B26,2,2,1.0
2014-1,E01000165,B26,2,2,1.0
2014-1,E01000171,B13,1,1,1.0
2014-1,E01000173,B13,1,1,1.0
2014-1,E01000173,B26,1,1,1.0
2014-1,E01000173,B7,1,1,1.0
2014-1,E01000174,B19,1,1,1.0
2014-1,E01000182,B13,1,1,1.0
2014-1,E01000184,B14,1,1,1.0
2014-1,E01000188,B24,1,1,1.0
2014-1,E01000188,B26,1,1,1.0
2014-1,E01000191,B25,1,1,1.0
2014-1,E01000193,B14,3,1,3.0
2014-1,E01000194,B13,1,1,1.0
2014-1,E01000194,B14,1,1,1.0
2014-1,E01000194,B26,1,1,1.0
2014-1,E01000196,B14,1,1,1.0
2014-1,E01000196,B25,3,1,3.0
2014-1,E01000196,B26,2,1,2.0
2014-1,E01000197,B25,1,1,1.0
2014-1,E01000197,B26,2,2,1.0
2014-1,E01000198,B14,1,1,1.0
2014-1,E01000199,B25,2,1,2.0
2014-1,E01000200,B14,1,1,1.0
2014-1,E01000200,B25,1,1,1.0
2014-1,E01000203,B13,1,1,1.0
2014-1,E01000205,B19,1,1,1.0
2014-1,E01000206,B17,1,1,1.0
2014-1,E01000207,B19,1,1,1.0
2014-1,E01000208,B14,1,1,1.0
2014-1,E01000214,B14,1,1,1.0
2014-1,E01000214,B19,1,1,1.0
2014-1,E01000216,B19,1,1,1.0
2014-1,E01000218,B25,1,1,1.0
2014-1,E01000219,B28,1,1,1.0
2014-1,E01000221,B14,1,1,1.0
2014-1,E01000221,B25,1,1,1.0
2014-1,E01000221,B26,1,1,1.0
2014-1,E01000222,B14,1,1,1.0
2014-1,E01000223,B19,1,1,1.0
2014-1,E01000223,B25,2,1,2.0
2014-1,E01000223,B26,2,1,2.0
2014-1,E01000224,B14,1,1,1.0
2014-1,E01000228,B17,1,1,1.0
2014-1,E01000233,B13,1,1,1.0
2014-1,E01000234,B14,1,1,1.0
2014-1,E01000235,B25,1,1,1.0
2014-1,E01000236,B25,1,1,1.0
2014-1,E01000237,B14,1,1,1.0
2014-1,E01000237,B25,3,1,3.0
2014-1,E01000238,B19,1,1,1.0
2014-1,E01000238,B25,1,1,1.0
2014-1,E01000238,B26,1,1,1.0
2014-1,E01000242,B25,2,1,2.0
2014-1,E01000243,B13,1,1,1.0
2014-1,E01000243,B25,1,1,1.0
2014-1,E01000244,B25,1,1,1.0
2014-1,E01000245,B25,2,1,2.0
2014-1,E01000246,B17,1,1,1.0
2014-1,E01000247,B25,1,1,1.0
2014-1,E01000249,B26,1,1,1.0
2014-1,E01000251,B13,1,1,1.0
2014-1,E01000251,B6,2,1,2.0
2014-1,E01000253,B25,1,1,1.0
2014-1,E01000256,B14,2,1,2.0
2014-1,E01000257,B25,2,1,2.0
2014-1,E01000257,B28,1,1,1.0
2014-1,E01000258,B14,1,1,1.0
2014-1,E01000259,B25,1,1,1.0
2014-1,E01000260,B14,2,1,2.0
2014-1,E01000260,B25,1,1,1.0
2014-1,E01000262,B14,1,1,1.0
2014-1,E01000262,B25,1,1,1.0
2014-1,E01000264,B26,1,1,1.0
2014-1,E01000266,B25,1,1,1.0
2014-1,E01000270,B25,1,1,1.0
2014-1,E01000270,B26,1,1,1.0
2014-1,E01000271,B19,1,1,1.0
2014-1,E01000273,B19,2,1,2.0
2014-1,E01000273,B25,5,2,2.5
2014-1,E01000273,B7,2,1,2.0
2014-1,E01000275,B28,1,1,1.0
2014-1,E01000279,B7,1,1,1.0
2014-1,E01000280,B25,1,1,1.0
2014-1,E01000281,B25,3,1,3.0
2014-1,E01000281,B7,2,1,2.0
2014-1,E01000284,B14,1,1,1.0
2014-1,E01000284,B25,1,1,1.0
2014-1,E01000288,B13,1,1,1.0
2014-1,E01000288,B25,1,1,1.0
2014-1,E01000292,B26,1,1,1.0
2014-1,E01000294,B28,1,1,1.0
2014-1,E01000296,B14,1,1,1.0
2014-1,E01000296,B25,2,1,2.0
2014-1,E01000296,B26,2,2,1.0
2014-1,E01000297,B26,1,1,1.0
2014-1,E01000299,B14,1,1,1.0
2014-1,E01000299,B25,1,1,1.0
2014-1,E01000301,B14,1,1,1.0
2014-1,E01000301,B28,1,1,1.0
2014-1,E01000302,B25,1,1,1.0
2014-1,E01000302,B7,1,1,1.0
2014-1,E01000303,B25,1,1,1.0
2014-1,E01000303,B26,1,1,1.0
2014-1,E01000305,B14,5,2,2.5
2014-1,E01000305,B25,4,1,4.0
2014-1,E01000305,B26,1,1,1.0
2014-1,E01000306,B14,4,1,4.0
2014-1,E01000306,B19,5,1,5.0
2014-1,E01000306,B24,1,1,1.0
2014-1,E01000306,B25,2,1,2.0
2014-1,E01000306,B26,3,1,3.0
2014-1,E01000306,B6,4,1,4.0
2014-1,E01000307,B14,5,1,5.0
2014-1,E01000307,B19,2,1,2.0
2014-1,E01000307,B25,8,2,4.0
2014-1,E01000307,B26,6,4,1.5
2014-1,E01000307,B6,2,1,2.0
2014-1,E01000307,B7,1,1,1.0
2014-1,E01000309,B14,3,1,3.0
2014-1,E01000309,B24,1,1,1.0
2014-1,E01000309,B25,1,1,1.0
2014-1,E01000309,B26,1,1,1.0
2014-1,E01000309,B7,1,1,1.0
2014-1,E01000310,B13,1,1,1.0
2014-1,E01000310,B14,7,1,7.0
2014-1,E01000310,B19,3,1,3.0
2014-1,E01000310,B25,2,1,2.0
2014-1,E01000310,B26,3,2,1.5
2014-1,E01000311,B14,1,1,1.0
2014-1,E01000311,B25,1,1,1.0
2014-1,E01000312,B25,2,1,2.0
2014-1,E01000313,B14,5,1,5.0
2014-1,E01000313,B19,2,1,2.0
2014-1,E01000313,B25,3,1,3.0
2014-1,E01000313,B26,3,1,3.0
2014-1,E01000314,B14,3,1,3.0
2014-1,E01000314,B19,2,1,2.0
2014-1,E01000314,B24,1,1,1.0
2014-1,E01000314,B25,3,1,3.0
2014-1,E01000314,B26,8,1,8.0
2014-1,E01000314,B28,1,1,1.0
2014-1,E01000314,B7,1,1,1.0
2014-1,E01000316,B25,1,1,1.0
2014-1,E01000317,B24,1,1,1.0
2014-1,E01000317,B25,1,1,1.0
2014-1,E01000318,B14,1,1,1.0
2014-1,E01000319,B25,1,1,1.0
2014-1,E01000321,B14,1,1,1.0
2014-1,E01000321,B25,1,1,1.0
2014-1,E01000323,B25,1,1,1.0
2014-1,E01000324,B14,1,1,1.0
2014-1,E01000324,B25,1,1,1.0
2014-1,E01000332,B26,1,1,1.0
2014-1,E01000347,B25,1,1,1.0
2014-1,E01000365,B25,1,1,1.0
2014-1,E01000383,B28,1,1,1.0
2014-1,E01000384,B25,1,1,1.0
2014-1,E01000457,B25,1,1,1.0
2014-1,E01000469,B25,1,1,1.0
