lad,reports,unique_users,average_per_user
E06000017,41,34,1.2058823529411764
E06000022,1145,679,1.6863033873343152
E06000023,557,407,1.3685503685503686
E06000060,2102,1348,1.5593471810089021
E07000089,117,108,1.0833333333333333
E07000136,171,51,3.3529411764705883
E07000137,460,132,3.484848484848485
E07000138,181,57,3.175438596491228
E07000139,494,168,2.9404761904761907
E07000140,224,72,3.111111111111111
E07000141,392,133,2.9473684210526314
E07000142,315,124,2.5403225806451615
E07000177,360,271,1.3284132841328413
E07000178,282,182,1.5494505494505495
E07000179,453,345,1.3130434782608695
E07000180,386,281,1.3736654804270463
E07000181,342,236,1.4491525423728813
E07000218,33,24,1.375
E07000219,48,32,1.5
E07000220,28,24,1.1666666666666667
E07000221,60,49,1.2244897959183674
E07000222,50,45,1.1111111111111112
E07000242,18,13,1.3846153846153846
E07000243,293,85,3.447058823529412
E09000006,1110,840,1.3214285714285714
E09000011,387,292,1.3253424657534247
E09000023,1,1,1.0
