lad,reports,unique_users,average_per_user
E06000023,371,241,1.5394190871369295
E07000089,85,77,1.103896103896104
E07000177,447,200,2.235
E07000178,274,143,1.916083916083916
E07000179,766,240,3.191666666666667
E07000180,395,181,2.18232044198895
E07000181,352,179,1.9664804469273742
E07000218,29,21,1.380952380952381
E07000219,39,30,1.3
E07000220,24,23,1.0434782608695652
E07000221,51,44,1.1590909090909092
E07000222,62,54,1.1481481481481481
E07000242,1,1,1.0
E07000243,356,115,3.0956521739130434
E09000006,1332,937,1.4215581643543223
E09000011,390,307,1.270358306188925
S12000041,32,25,1.28
