lad,reports,unique_users,average_per_user
E07000061,103,77,1.3376623376623376
E07000062,107,86,1.244186046511628
E07000063,128,114,1.1228070175438596
E07000064,185,141,1.3120567375886525
E07000065,418,281,1.4875444839857652
E07000089,51,49,1.0408163265306123
E07000177,76,53,1.4339622641509433
E07000178,32,31,1.032258064516129
E07000179,98,78,1.2564102564102564
E07000180,93,69,1.3478260869565217
E07000181,76,57,1.3333333333333333
E07000218,10,10,1.0
E07000219,21,19,1.105263157894737
E07000220,33,28,1.1785714285714286
E07000221,63,55,1.1454545454545455
E07000222,48,44,1.0909090909090908
E07000243,202,32,6.3125
E09000003,371,323,1.1486068111455108
E09000006,1074,692,1.5520231213872833
