lad,reports,unique_users,average_per_user
E06000023,272,178,1.5280898876404494
E07000089,96,82,1.170731707317073
E07000177,110,93,1.1827956989247312
E07000178,70,61,1.1475409836065573
E07000179,116,100,1.16
E07000180,98,86,1.1395348837209303
E07000181,120,91,1.3186813186813187
E07000218,18,18,1.0
E07000219,38,28,1.3571428571428572
E07000220,25,18,1.3888888888888888
E07000221,59,52,1.1346153846153846
E07000222,49,43,1.1395348837209303
E07000243,426,97,4.391752577319588
E09000006,1226,854,1.4355971896955504
E09000008,1,1,1.0
E09000011,349,259,1.3474903474903475
S12000041,16,15,1.0666666666666667
