lad,reports,unique_users,average_per_user
E06000017,246,169,1.455621301775148
E06000022,7523,3461,2.1736492343253393
E06000023,5182,3002,1.7261825449700199
E06000060,13648,8066,1.6920406645177288
E07000079,1,1,1.0
E07000089,1040,778,1.3367609254498716
E07000136,705,176,4.005681818181818
E07000137,2062,559,3.6887298747763864
E07000138,1069,274,3.9014598540145986
E07000139,1815,557,3.258527827648115
E07000140,961,253,3.7984189723320156
E07000141,1788,537,3.329608938547486
E07000142,1335,416,3.2091346153846154
E07000177,10051,2843,3.535349982412944
E07000178,4443,1642,2.7058465286236295
E07000179,14286,2902,4.922811853893866
E07000180,9430,2706,3.484848484848485
E07000181,10414,2460,4.233333333333333
E07000218,353,225,1.568888888888889
E07000219,540,276,1.9565217391304348
E07000220,368,292,1.2602739726027397
E07000221,739,563,1.3126110124333925
E07000222,774,575,1.346086956521739
E07000242,248,179,1.3854748603351956
E07000243,3917,936,4.18482905982906
E09000006,16134,8406,1.9193433261955746
E09000008,1,1,1.0
E09000011,4112,2424,1.6963696369636965
E09000023,2,2,1.0
S12000041,30,25,1.2
