lad,reports,unique_users,average_per_user
E06000023,463,314,1.4745222929936306
E07000089,70,66,1.0606060606060606
E07000177,194,122,1.5901639344262295
E07000178,148,101,1.4653465346534653
E07000179,364,212,1.7169811320754718
E07000180,216,143,1.5104895104895104
E07000181,161,121,1.3305785123966942
E07000218,23,20,1.15
E07000219,48,42,1.1428571428571428
E07000220,33,28,1.1785714285714286
E07000221,45,43,1.0465116279069768
E07000222,75,61,1.2295081967213115
E07000243,387,109,3.55045871559633
E09000006,1363,991,1.3753784056508578
E09000011,382,284,1.3450704225352113
S12000041,13,12,1.0833333333333333
