period,LAD,report_count,user_count,average
2014-1,,2,2,1.0
2014-1,E06000038,1,1,1.0
2014-1,E06000045,377,251,1.50199203187251
2014-1,E07000177,173,111,1.5585585585585586
2014-1,E07000178,116,92,1.2608695652173914
2014-1,E07000179,316,235,1.3446808510638297
2014-1,E07000180,172,133,1.2932330827067668
2014-1,E07000181,187,146,1.2808219178082192
2014-1,E07000194,17,13,1.3076923076923077
2014-1,E07000243,257,40,6.425
2014-1,E09000003,685,529,1.2948960302457466
2014-1,E09000006,1264,925,1.3664864864864865
