period,LAD,report_count,user_count,average
2016-11,E06000023,460,297,1.5488215488215489
2016-11,E07000089,82,80,1.025
2016-11,E07000165,51,48,1.0625
2016-11,E07000177,105,86,1.2209302325581395
2016-11,E07000178,130,108,1.2037037037037037
2016-11,E07000179,179,141,1.2695035460992907
2016-11,E07000180,119,108,1.1018518518518519
2016-11,E07000181,98,82,1.1951219512195121
2016-11,E07000218,38,28,1.3571428571428572
2016-11,E07000219,39,27,1.4444444444444444
2016-11,E07000220,37,34,1.088235294117647
2016-11,E07000221,66,54,1.2222222222222223
2016-11,E07000222,75,61,1.2295081967213115
2016-11,E07000243,300,76,3.9473684210526314
2016-11,E09000006,1191,861,1.3832752613240418
2016-11,E09000011,382,277,1.3790613718411553
2016-11,S12000041,52,40,1.3
