lad,reports,unique_users,average_per_user
E06000017,59,47,1.2553191489361701
E06000022,1095,625,1.752
E06000023,697,481,1.449064449064449
E06000031,419,356,1.1769662921348314
E06000046,1281,143,8.958041958041958
E06000049,1829,1,1829.0
E06000060,1851,1342,1.379284649776453
E07000089,141,115,1.2260869565217392
E07000136,105,42,2.5
E07000137,274,110,2.4909090909090907
E07000138,117,42,2.7857142857142856
E07000139,272,118,2.305084745762712
E07000140,167,61,2.737704918032787
E07000141,302,123,2.4552845528455283
E07000142,234,100,2.34
E07000150,96,49,1.9591836734693877
E07000151,282,146,1.9315068493150684
E07000152,327,153,2.1372549019607843
E07000153,310,135,2.2962962962962963
E07000154,556,193,2.8808290155440415
E07000155,346,194,1.7835051546391754
E07000156,232,102,2.2745098039215685
E07000177,298,237,1.2573839662447257
E07000178,180,139,1.2949640287769784
E07000179,286,231,1.2380952380952381
E07000180,281,212,1.3254716981132075
E07000181,226,177,1.2768361581920904
E07000218,63,60,1.05
E07000219,76,66,1.1515151515151516
E07000220,64,58,1.103448275862069
E07000221,116,96,1.2083333333333333
E07000222,152,131,1.1603053435114503
E07000242,1,1,1.0
E07000243,411,111,3.7027027027027026
E09000004,1014,736,1.377717391304348
E09000006,1526,1102,1.3847549909255898
E09000011,422,310,1.3612903225806452
E09000018,1628,575,2.831304347826087
E09000020,2,2,1.0
E09000033,1324,164,8.073170731707316
