period,LAD,report_count,user_count,average
2013-12,,1,1,1.0
2013-12,E06000038,2,2,1.0
2013-12,E06000045,153,114,1.3421052631578947
2013-12,E07000177,74,53,1.3962264150943395
2013-12,E07000178,42,37,1.135135135135135
2013-12,E07000179,115,86,1.3372093023255813
2013-12,E07000180,78,63,1.2380952380952381
2013-12,E07000181,53,45,1.1777777777777778
2013-12,E07000194,15,10,1.5
2013-12,E07000243,206,29,7.103448275862069
2013-12,E09000003,379,303,1.2508250825082508
2013-12,E09000006,802,635,1.262992125984252
