lad,reports,unique_users,average_per_user
E06000017,32,27,1.1851851851851851
E06000018,1,1,1.0
E06000022,810,488,1.6598360655737705
E06000023,440,320,1.375
E06000031,337,278,1.2122302158273381
E06000046,887,131,6.770992366412214
E06000049,1027,2,513.5
E06000060,1351,1030,1.311650485436893
E07000089,65,62,1.0483870967741935
E07000136,92,34,2.7058823529411766
E07000137,198,73,2.712328767123288
E07000138,94,45,2.088888888888889
E07000139,209,97,2.154639175257732
E07000140,105,51,2.0588235294117645
E07000141,179,87,2.057471264367816
E07000142,144,81,1.7777777777777777
E07000143,1,1,1.0
E07000150,94,38,2.473684210526316
E07000151,213,100,2.13
E07000152,250,102,2.450980392156863
E07000153,186,84,2.2142857142857144
E07000154,407,144,2.826388888888889
E07000155,247,112,2.205357142857143
E07000156,185,79,2.3417721518987342
E07000176,3,1,3.0
E07000177,219,171,1.280701754385965
E07000178,105,92,1.141304347826087
E07000179,208,160,1.3
E07000180,171,133,1.2857142857142858
E07000181,175,139,1.2589928057553956
E07000218,33,30,1.1
E07000219,62,47,1.3191489361702127
E07000220,34,25,1.36
E07000221,83,67,1.2388059701492538
E07000222,113,92,1.2282608695652173
E07000242,4,4,1.0
E07000243,342,108,3.1666666666666665
E09000004,741,556,1.3327338129496402
E09000006,1434,1008,1.4226190476190477
E09000011,376,263,1.429657794676806
E09000018,1725,498,3.463855421686747
E09000033,921,131,7.030534351145038
