lad,reports,unique_users,average_per_user
E06000017,44,41,1.0731707317073171
E06000022,936,527,1.776091081593928
E06000023,633,413,1.5326876513317191
E06000060,1410,994,1.4185110663983904
E07000089,129,114,1.131578947368421
E07000136,145,34,4.264705882352941
E07000137,409,114,3.587719298245614
E07000138,221,64,3.453125
E07000139,326,116,2.810344827586207
E07000140,240,68,3.5294117647058822
E07000141,368,120,3.066666666666667
E07000142,294,88,3.340909090909091
E07000150,120,55,2.1818181818181817
E07000151,308,133,2.3157894736842106
E07000152,356,143,2.4895104895104896
E07000153,282,111,2.5405405405405403
E07000154,621,238,2.6092436974789917
E07000155,298,156,1.9102564102564104
E07000156,201,86,2.3372093023255816
E07000177,344,229,1.502183406113537
E07000178,211,141,1.49645390070922
E07000179,323,230,1.4043478260869566
E07000180,274,215,1.2744186046511627
E07000181,254,184,1.3804347826086956
E07000218,39,34,1.1470588235294117
E07000219,74,58,1.2758620689655173
E07000220,44,38,1.1578947368421053
E07000221,84,69,1.2173913043478262
E07000222,114,91,1.2527472527472527
E07000242,6,4,1.5
E07000243,339,108,3.138888888888889
E09000004,618,390,1.5846153846153845
E09000006,1458,1099,1.326660600545951
E09000008,1,1,1.0
E09000011,466,349,1.335243553008596
E09000018,2183,108,20.212962962962962
E09000033,747,121,6.1735537190082646
