period,LAD,report_count,user_count,average
2016-10,E06000023,393,239,1.6443514644351465
2016-10,E07000089,99,68,1.4558823529411764
2016-10,E07000165,43,40,1.075
2016-10,E07000177,119,81,1.4691358024691359
2016-10,E07000178,95,80,1.1875
2016-10,E07000179,154,124,1.2419354838709677
2016-10,E07000180,119,99,1.202020202020202
2016-10,E07000181,93,75,1.24
2016-10,E07000218,33,27,1.2222222222222223
2016-10,E07000219,48,37,1.2972972972972974
2016-10,E07000220,30,22,1.3636363636363635
2016-10,E07000221,102,87,1.1724137931034482
2016-10,E07000222,77,65,1.1846153846153846
2016-10,E07000243,332,83,4.0
2016-10,E09000006,1169,849,1.3769140164899882
2016-10,E09000011,444,318,1.3962264150943395
2016-10,S12000041,69,55,1.2545454545454546
