period,LAD,report_count,user_count,average
2016-4,E07000061,122,85,1.4352941176470588
2016-4,E07000062,88,65,1.353846153846154
2016-4,E07000063,137,115,1.191304347826087
2016-4,E07000064,211,164,1.2865853658536586
2016-4,E07000065,353,233,1.5150214592274678
2016-4,E07000089,85,77,1.103896103896104
2016-4,E07000165,37,34,1.088235294117647
2016-4,E07000177,183,130,1.4076923076923078
2016-4,E07000178,93,63,1.4761904761904763
2016-4,E07000179,224,166,1.3493975903614457
2016-4,E07000180,153,131,1.16793893129771
2016-4,E07000181,236,147,1.6054421768707483
2016-4,E07000218,37,32,1.15625
2016-4,E07000219,62,28,2.2142857142857144
2016-4,E07000220,41,34,1.2058823529411764
2016-4,E07000221,113,96,1.1770833333333333
2016-4,E07000222,133,98,1.3571428571428572
2016-4,E07000243,407,66,6.166666666666667
2016-4,E09000006,1239,855,1.449122807017544
2016-4,E09000011,370,265,1.3962264150943395
2016-4,S12000041,13,10,1.3
