lad,reports,unique_users,average_per_user
E06000015,2,1,2.0
E06000017,97,72,1.3472222222222223
E06000022,979,567,1.72663139329806
E06000023,696,535,1.3009345794392524
E06000031,572,463,1.2354211663066954
E06000046,1346,162,8.308641975308642
E06000049,1738,1,1738.0
E06000060,2044,1487,1.3745796906523202
E07000033,1,1,1.0
E07000036,1,1,1.0
E07000089,99,90,1.1
E07000131,1,1,1.0
E07000132,1,1,1.0
E07000134,1,1,1.0
E07000136,140,45,3.111111111111111
E07000137,404,173,2.3352601156069364
E07000138,159,49,3.2448979591836733
E07000139,311,151,2.0596026490066226
E07000140,171,71,2.408450704225352
E07000141,294,136,2.161764705882353
E07000142,236,120,1.9666666666666666
E07000150,95,53,1.7924528301886793
E07000151,276,145,1.903448275862069
E07000152,314,183,1.715846994535519
E07000153,219,114,1.9210526315789473
E07000154,401,220,1.8227272727272728
E07000155,365,171,2.134502923976608
E07000156,213,91,2.340659340659341
E07000172,1,1,1.0
E07000175,1,1,1.0
E07000176,2,1,2.0
E07000177,296,226,1.3097345132743363
E07000178,229,159,1.440251572327044
E07000179,334,241,1.3858921161825726
E07000180,289,247,1.1700404858299596
E07000181,266,207,1.285024154589372
E07000188,1,1,1.0
E07000218,29,26,1.1153846153846154
E07000219,39,30,1.3
E07000220,47,43,1.0930232558139534
E07000221,157,134,1.171641791044776
E07000222,146,133,1.0977443609022557
E07000242,3,3,1.0
E07000243,58,39,1.4871794871794872
E09000004,1108,785,1.4114649681528662
E09000006,1400,1128,1.2411347517730495
E09000011,444,343,1.2944606413994169
E09000012,59,28,2.107142857142857
E09000018,1701,582,2.922680412371134
E09000033,1423,219,6.497716894977169
