period,LAD,report_count,user_count,average
2017-12,E06000023,268,179,1.4972067039106145
2017-12,E07000089,50,47,1.0638297872340425
2017-12,E07000177,400,198,2.0202020202020203
2017-12,E07000178,303,129,2.3488372093023258
2017-12,E07000179,744,234,3.1794871794871793
2017-12,E07000180,447,233,1.9184549356223175
2017-12,E07000181,376,195,1.9282051282051282
2017-12,E07000218,52,46,1.1304347826086956
2017-12,E07000219,65,24,2.7083333333333335
2017-12,E07000220,45,38,1.1842105263157894
2017-12,E07000221,48,43,1.1162790697674418
2017-12,E07000222,52,48,1.0833333333333333
2017-12,E07000242,19,15,1.2666666666666666
2017-12,E07000243,278,63,4.412698412698413
2017-12,E09000006,1060,748,1.4171122994652405
2017-12,E09000011,230,185,1.2432432432432432
2017-12,S12000041,29,29,1.0
