lad,reports,unique_users,average_per_user
E06000038,5,4,1.25
E06000045,1666,949,1.755532139093783
E07000061,280,190,1.4736842105263157
E07000062,303,217,1.3963133640552996
E07000063,484,376,1.2872340425531914
E07000064,544,392,1.3877551020408163
E07000065,1106,696,1.589080459770115
E07000089,694,571,1.2154115586690017
E07000099,2,2,1.0
E07000177,1384,707,1.9575671852899577
E07000178,810,544,1.4889705882352942
E07000179,2151,1280,1.68046875
E07000180,1557,930,1.6741935483870967
E07000181,1228,754,1.6286472148541113
E07000194,46,37,1.2432432432432432
E07000218,41,37,1.1081081081081081
E07000219,70,46,1.5217391304347827
E07000220,94,79,1.1898734177215189
E07000221,170,148,1.1486486486486487
E07000222,131,114,1.1491228070175439
E07000243,3078,433,7.108545034642033
E09000003,6280,3932,1.5971515768056967
E09000006,14477,6904,2.0969003476245653
E09000023,4,3,1.3333333333333333
