period,LAD,report_count,user_count,average
2013-4,E06000038,2,2,1.0
2013-4,E06000045,236,162,1.4567901234567902
2013-4,E07000177,173,107,1.6168224299065421
2013-4,E07000178,84,63,1.3333333333333333
2013-4,E07000179,235,139,1.6906474820143884
2013-4,E07000180,183,117,1.564102564102564
2013-4,E07000181,162,106,1.528301886792453
2013-4,E07000194,28,22,1.2727272727272727
2013-4,E07000243,192,45,4.266666666666667
2013-4,E09000003,453,340,1.3323529411764705
2013-4,E09000006,608,466,1.3047210300429184
