period,LAD,SHEF_A,report_count,user_count,average
2013-11,E06000001,Fly-tipping,1,1,1.0
2013-11,E06000001,Highway Condition,1,1,1.0
2013-11,E06000002,Parking,1,1,1.0
2013-11,E06000002,Street Lights,2,2,1.0
2013-11,E06000002,Street Signs,1,1,1.0
2013-11,E06000003,Other,3,3,1.0
2013-11,E06000003,Rubbish,1,1,1.0
2013-11,E06000004,Fallen/Dangerous Trees,1,1,1.0
2013-11,E06000004,Highway Condition,1,1,1.0
2013-11,E06000004,Pavement /Footway Defects,1,1,1.0
2013-11,E06000004,Street Lights,6,6,1.0
2013-11,E06000005,Graffiti,1,1,1.0
2013-11,E06000005,Street Lights,1,1,1.0
2013-11,E06000006,Fly-tipping,1,1,1.0
2013-11,E06000006,Highway Condition,3,3,1.0
2013-11,E06000006,Open Spaces/Parks,1,1,1.0
2013-11,E06000006,Potholes,1,1,1.0
2013-11,E06000006,Traffic Lights,1,1,1.0
2013-11,E06000007,Fly-tipping,1,1,1.0
2013-11,E06000007,Highway Condition,18,16,1.125
2013-11,E06000007,Other,1,1,1.0
2013-11,E06000007,Parking,1,1,1.0
2013-11,E06000007,Pavement /Footway Defects,8,8,1.0
2013-11,E06000007,Potholes,10,9,1.1111111111111112
2013-11,E06000007,Street Cleaning,1,1,1.0
2013-11,E06000007,Street Lights,9,6,1.5
2013-11,E06000007,Street Signs,1,1,1.0
2013-11,E06000007,Traffic Lights,1,1,1.0
2013-11,E06000008,Dog Fouling,4,3,1.3333333333333333
2013-11,E06000008,Fly-tipping,3,3,1.0
2013-11,E06000008,Highway Condition,5,5,1.0
2013-11,E06000008,Other,2,2,1.0
2013-11,E06000008,Parking,2,2,1.0
2013-11,E06000008,Pavement /Footway Defects,6,4,1.5
2013-11,E06000008,Potholes,7,7,1.0
2013-11,E06000008,Rubbish,1,1,1.0
2013-11,E06000008,Street Lights,29,21,1.380952380952381
2013-11,E06000008,Street Name Plates,1,1,1.0
2013-11,E06000008,Traffic Lights,1,1,1.0
2013-11,E06000009,Abandoned Vehicles,2,1,2.0
2013-11,E06000009,Fallen/Dangerous Trees,1,1,1.0
2013-11,E06000009,Potholes,2,2,1.0
2013-11,E06000009,Traffic Lights,1,1,1.0
2013-11,E06000010,Fly-tipping,1,1,1.0
2013-11,E06000010,Highway Condition,1,1,1.0
2013-11,E06000010,Parking,1,1,1.0
2013-11,E06000010,Pavement /Footway Defects,1,1,1.0
2013-11,E06000010,Potholes,1,1,1.0
2013-11,E06000010,Street Lights,1,1,1.0
2013-11,E06000010,Traffic Lights,2,2,1.0
2013-11,E06000011,Fallen/Dangerous Trees,1,1,1.0
2013-11,E06000011,Fly-tipping,1,1,1.0
2013-11,E06000011,Highway Condition,1,1,1.0
2013-11,E06000011,Other,1,1,1.0
2013-11,E06000011,Pavement /Footway Defects,1,1,1.0
2013-11,E06000011,Potholes,3,3,1.0
2013-11,E06000011,Rubbish,1,1,1.0
2013-11,E06000011,Street Lights,3,3,1.0
2013-11,E06000011,Street Signs,3,2,1.5
2013-11,E06000012,Dog Fouling,1,1,1.0
2013-11,E06000012,Potholes,1,1,1.0
2013-11,E06000013,Highway Condition,1,1,1.0
2013-11,E06000013,Potholes,2,2,1.0
2013-11,E06000013,Street Cleaning,1,1,1.0
2013-11,E06000013,Street Lights,9,2,4.5
2013-11,E06000013,Street Name Plates,1,1,1.0
2013-11,E06000014,Fly-tipping,1,1,1.0
2013-11,E06000014,Graffiti,2,1,2.0
2013-11,E06000014,Highway Condition,4,2,2.0
2013-11,E06000014,Other,1,1,1.0
2013-11,E06000014,Pavement /Footway Defects,1,1,1.0
2013-11,E06000014,Potholes,3,3,1.0
2013-11,E06000014,Street Cleaning,1,1,1.0
2013-11,E06000014,Street Lights,4,3,1.3333333333333333
2013-11,E06000014,Traffic Lights,1,1,1.0
2013-11,E06000015,Fly-tipping,1,1,1.0
2013-11,E06000015,Highway Condition,2,2,1.0
2013-11,E06000015,Other,1,1,1.0
2013-11,E06000015,Pavement /Footway Defects,2,2,1.0
2013-11,E06000015,Potholes,2,2,1.0
2013-11,E06000015,Street Name Plates,1,1,1.0
2013-11,E06000016,Abandoned Vehicles,1,1,1.0
2013-11,E06000016,Highway Condition,1,1,1.0
2013-11,E06000016,Other,2,2,1.0
2013-11,E06000016,Pavement /Footway Defects,2,2,1.0
2013-11,E06000016,Potholes,4,2,2.0
2013-11,E06000016,Rubbish,1,1,1.0
2013-11,E06000016,Street Lights,2,2,1.0
2013-11,E06000017,Graffiti,1,1,1.0
2013-11,E06000017,Street Lights,1,1,1.0
2013-11,E06000018,Dog Fouling,1,1,1.0
2013-11,E06000018,Fly-tipping,3,3,1.0
2013-11,E06000018,Graffiti,1,1,1.0
2013-11,E06000018,Highway Condition,4,3,1.3333333333333333
2013-11,E06000018,Other,1,1,1.0
2013-11,E06000018,Pavement /Footway Defects,2,2,1.0
2013-11,E06000018,Potholes,1,1,1.0
2013-11,E06000018,Rubbish,1,1,1.0
2013-11,E06000018,Street Cleaning,1,1,1.0
2013-11,E06000018,Street Lights,1,1,1.0
2013-11,E06000018,Street Signs,1,1,1.0
2013-11,E06000018,Traffic Lights,1,1,1.0
2013-11,E06000019,Dog Fouling,1,1,1.0
2013-11,E06000019,Highway Condition,5,4,1.25
2013-11,E06000019,Other,1,1,1.0
2013-11,E06000019,Potholes,24,22,1.0909090909090908
2013-11,E06000019,Rubbish,1,1,1.0
2013-11,E06000020,Highway Condition,1,1,1.0
2013-11,E06000020,Potholes,2,2,1.0
2013-11,E06000020,Street Lights,4,4,1.0
2013-11,E06000021,Abandoned Vehicles,1,1,1.0
2013-11,E06000021,Dog Fouling,1,1,1.0
2013-11,E06000021,Fly-tipping,4,2,2.0
2013-11,E06000021,Flyposting,1,1,1.0
2013-11,E06000021,Highway Condition,2,2,1.0
2013-11,E06000021,Other,6,1,6.0
2013-11,E06000021,Pavement /Footway Defects,4,4,1.0
2013-11,E06000021,Potholes,11,8,1.375
2013-11,E06000022,Highway Condition,1,1,1.0
2013-11,E06000022,Other,1,1,1.0
2013-11,E06000022,Pavement /Footway Defects,1,1,1.0
2013-11,E06000022,Potholes,3,3,1.0
2013-11,E06000022,Street Signs,2,1,2.0
2013-11,E06000023,Abandoned Vehicles,1,1,1.0
2013-11,E06000023,Fallen/Dangerous Trees,1,1,1.0
2013-11,E06000023,Fly-tipping,9,5,1.8
2013-11,E06000023,Highway Condition,5,4,1.25
2013-11,E06000023,Other,7,6,1.1666666666666667
2013-11,E06000023,Parking,4,3,1.3333333333333333
2013-11,E06000023,Pavement /Footway Defects,1,1,1.0
2013-11,E06000023,Potholes,4,4,1.0
2013-11,E06000023,Rubbish,2,2,1.0
2013-11,E06000023,Street Cleaning,2,2,1.0
2013-11,E06000023,Street Lights,10,9,1.1111111111111112
2013-11,E06000023,Street Signs,3,2,1.5
2013-11,E06000023,Traffic Lights,1,1,1.0
2013-11,E06000024,Highway Condition,1,1,1.0
2013-11,E06000024,Parking,2,2,1.0
2013-11,E06000024,Potholes,14,13,1.0769230769230769
2013-11,E06000024,Street Lights,1,1,1.0
2013-11,E06000025,Dog Fouling,1,1,1.0
2013-11,E06000025,Fallen/Dangerous Trees,2,2,1.0
2013-11,E06000025,Fly-tipping,1,1,1.0
2013-11,E06000025,Highway Condition,5,3,1.6666666666666667
2013-11,E06000025,Open Spaces/Parks,2,2,1.0
2013-11,E06000025,Other,1,1,1.0
2013-11,E06000025,Potholes,4,4,1.0
2013-11,E06000025,Street Lights,4,4,1.0
2013-11,E06000025,Street Name Plates,1,1,1.0
2013-11,E06000025,Traffic Lights,1,1,1.0
2013-11,E06000026,Abandoned Vehicles,1,1,1.0
2013-11,E06000026,Dog Fouling,1,1,1.0
2013-11,E06000026,Fallen/Dangerous Trees,1,1,1.0
2013-11,E06000026,Fly-tipping,3,2,1.5
2013-11,E06000026,Highway Condition,3,2,1.5
2013-11,E06000026,Parking,2,2,1.0
2013-11,E06000026,Pavement /Footway Defects,5,2,2.5
