period,LAD,SHEF_A,report_count,user_count,average
2016-12,E06000001,Fly-tipping,6,1,6.0
2016-12,E06000001,Potholes,3,3,1.0
2016-12,E06000001,Street Lights,2,2,1.0
2016-12,E06000002,Fly-tipping,2,2,1.0
2016-12,E06000002,Highway Condition,1,1,1.0
2016-12,E06000002,Other,1,1,1.0
2016-12,E06000002,Pavement /Footway Defects,2,2,1.0
2016-12,E06000002,Street Lights,6,5,1.2
2016-12,E06000003,Dog Fouling,2,2,1.0
2016-12,E06000003,Fly-tipping,2,2,1.0
2016-12,E06000003,Highway Condition,1,1,1.0
2016-12,E06000003,Parking,2,2,1.0
2016-12,E06000003,Pavement /Footway Defects,1,1,1.0
2016-12,E06000003,Street Lights,2,2,1.0
2016-12,E06000003,Traffic Lights,1,1,1.0
2016-12,E06000004,Fly-tipping,4,3,1.3333333333333333
2016-12,E06000004,Highway Condition,1,1,1.0
2016-12,E06000004,Open Spaces/Parks,1,1,1.0
2016-12,E06000004,Other,1,1,1.0
2016-12,E06000004,Parking,2,2,1.0
2016-12,E06000004,Pavement /Footway Defects,5,4,1.25
2016-12,E06000004,Potholes,2,2,1.0
2016-12,E06000004,Rubbish,1,1,1.0
2016-12,E06000004,Street Lights,9,9,1.0
2016-12,E06000004,Street Name Plates,1,1,1.0
2016-12,E06000004,Street Signs,2,1,2.0
2016-12,E06000004,Traffic Lights,3,2,1.5
2016-12,E06000005,Fallen/Dangerous Trees,1,1,1.0
2016-12,E06000005,Fly-tipping,4,3,1.3333333333333333
2016-12,E06000005,Rubbish,3,3,1.0
2016-12,E06000005,Street Cleaning,1,1,1.0
2016-12,E06000005,Street Lights,1,1,1.0
2016-12,E06000006,Abandoned Vehicles,2,2,1.0
2016-12,E06000006,Fly-tipping,2,2,1.0
2016-12,E06000007,Abandoned Vehicles,1,1,1.0
2016-12,E06000007,Parking,3,3,1.0
2016-12,E06000007,Pavement /Footway Defects,2,2,1.0
2016-12,E06000007,Potholes,3,2,1.5
2016-12,E06000007,Street Cleaning,1,1,1.0
2016-12,E06000007,Street Lights,1,1,1.0
2016-12,E06000008,Abandoned Vehicles,2,2,1.0
