period,LAD,SHEF_A,report_count,user_count,average
2015-2,E06000001,Dog Fouling,2,2,1.0
2015-2,E06000001,Fly-tipping,2,2,1.0
2015-2,E06000001,Highway Condition,1,1,1.0
2015-2,E06000001,Parking,1,1,1.0
2015-2,E06000001,Street Lights,2,2,1.0
2015-2,E06000001,Street Signs,1,1,1.0
2015-2,E06000002,Dog Fouling,1,1,1.0
2015-2,E06000002,Fly-tipping,1,1,1.0
2015-2,E06000002,Highway Condition,1,1,1.0
2015-2,E06000002,Other,2,2,1.0
2015-2,E06000002,Pavement /Footway Defects,1,1,1.0
2015-2,E06000002,Street Lights,1,1,1.0
2015-2,E06000002,Street Name Plates,1,1,1.0
2015-2,E06000003,Dog Fouling,1,1,1.0
2015-2,E06000003,Potholes,1,1,1.0
2015-2,E06000003,Street Lights,1,1,1.0
2015-2,E06000004,Abandoned Vehicles,1,1,1.0
2015-2,E06000004,Dog Fouling,2,2,1.0
2015-2,E06000004,Fly-tipping,1,1,1.0
2015-2,E06000004,Graffiti,1,1,1.0
2015-2,E06000004,Highway Condition,4,3,1.3333333333333333
2015-2,E06000004,Open Spaces/Parks,1,1,1.0
2015-2,E06000004,Other,1,1,1.0
2015-2,E06000004,Parking,1,1,1.0
2015-2,E06000004,Pavement /Footway Defects,2,2,1.0
2015-2,E06000004,Potholes,4,4,1.0
2015-2,E06000004,Street Cleaning,2,2,1.0
2015-2,E06000004,Street Lights,9,9,1.0
2015-2,E06000004,Street Name Plates,2,2,1.0
2015-2,E06000005,Potholes,2,1,2.0
2015-2,E06000006,Bus Stops Damage,1,1,1.0
2015-2,E06000006,Fly-tipping,3,3,1.0
2015-2,E06000006,Highway Condition,1,1,1.0
2015-2,E06000006,Potholes,2,1,2.0
2015-2,E06000006,Street Lights,1,1,1.0
2015-2,E06000006,Street Name Plates,1,1,1.0
2015-2,E06000006,Traffic Lights,1,1,1.0
2015-2,E06000007,Fallen/Dangerous Trees,1,1,1.0
2015-2,E06000007,Fly-tipping,3,2,1.5
2015-2,E06000007,Highway Condition,4,4,1.0
2015-2,E06000007,Parking,2,2,1.0
2015-2,E06000007,Pavement /Footway Defects,4,3,1.3333333333333333
2015-2,E06000007,Potholes,9,7,1.2857142857142858
2015-2,E06000007,Street Lights,7,4,1.75
2015-2,E06000007,Street Signs,1,1,1.0
2015-2,E06000008,Dog Fouling,4,1,4.0
2015-2,E06000008,Fly-tipping,10,4,2.5
2015-2,E06000008,Highway Condition,5,5,1.0
2015-2,E06000008,Other,1,1,1.0
2015-2,E06000008,Parking,1,1,1.0
2015-2,E06000008,Pavement /Footway Defects,5,4,1.25
2015-2,E06000008,Potholes,8,5,1.6
2015-2,E06000008,Rubbish,1,1,1.0
2015-2,E06000008,Street Cleaning,3,3,1.0
2015-2,E06000008,Street Lights,10,8,1.25
2015-2,E06000008,Traffic Lights,1,1,1.0
2015-2,E06000009,Abandoned Vehicles,1,1,1.0
2015-2,E06000009,Dog Fouling,5,5,1.0
2015-2,E06000009,Fly-tipping,3,2,1.5
2015-2,E06000009,Open Spaces/Parks,1,1,1.0
2015-2,E06000009,Other,2,2,1.0
2015-2,E06000009,Pavement /Footway Defects,1,1,1.0
2015-2,E06000009,Potholes,3,3,1.0
2015-2,E06000009,Rubbish,4,4,1.0
2015-2,E06000009,Street Lights,1,1,1.0
2015-2,E06000010,Dog Fouling,2,2,1.0
2015-2,E06000010,Fallen/Dangerous Trees,1,1,1.0
2015-2,E06000010,Fly-tipping,7,3,2.3333333333333335
2015-2,E06000010,Flyposting,1,1,1.0
2015-2,E06000010,Graffiti,15,1,15.0
2015-2,E06000010,Highway Condition,2,2,1.0
2015-2,E06000010,Open Spaces/Parks,1,1,1.0
2015-2,E06000010,Other,4,2,2.0
2015-2,E06000010,Parking,4,4,1.0
2015-2,E06000010,Pavement /Footway Defects,9,3,3.0
2015-2,E06000010,Potholes,16,13,1.2307692307692308
2015-2,E06000010,Rubbish,4,2,2.0
2015-2,E06000010,Street Cleaning,6,3,2.0
2015-2,E06000010,Street Lights,49,2,24.5
2015-2,E06000010,Street Signs,7,1,7.0
2015-2,E06000010,Traffic Lights,1,1,1.0
2015-2,E06000011,Abandoned Vehicles,1,1,1.0
2015-2,E06000011,Dog Fouling,1,1,1.0
2015-2,E06000011,Fallen/Dangerous Trees,1,1,1.0
2015-2,E06000011,Fly-tipping,9,5,1.8
2015-2,E06000011,Graffiti,9,1,9.0
2015-2,E06000011,Highway Condition,8,8,1.0
2015-2,E06000011,Other,4,1,4.0
2015-2,E06000011,Parking,1,1,1.0
2015-2,E06000011,Pavement /Footway Defects,4,3,1.3333333333333333
2015-2,E06000011,Potholes,9,6,1.5
2015-2,E06000011,Rubbish,1,1,1.0
2015-2,E06000011,Street Cleaning,1,1,1.0
2015-2,E06000011,Street Lights,49,4,12.25
2015-2,E06000011,Street Name Plates,4,1,4.0
2015-2,E06000011,Street Signs,10,2,5.0
2015-2,E06000012,Abandoned Vehicles,1,1,1.0
2015-2,E06000012,Dog Fouling,1,1,1.0
2015-2,E06000012,Fly-tipping,6,4,1.5
2015-2,E06000012,Pavement /Footway Defects,1,1,1.0
2015-2,E06000012,Potholes,3,3,1.0
2015-2,E06000013,Dog Fouling,1,1,1.0
2015-2,E06000013,Fallen/Dangerous Trees,1,1,1.0
2015-2,E06000013,Fly-tipping,1,1,1.0
2015-2,E06000013,Highway Condition,1,1,1.0
2015-2,E06000013,Other,2,1,2.0
2015-2,E06000013,Potholes,2,2,1.0
2015-2,E06000013,Rubbish,1,1,1.0
2015-2,E06000013,Street Lights,6,2,3.0
2015-2,E06000013,Street Name Plates,2,1,2.0
2015-2,E06000014,Dog Fouling,4,1,4.0
2015-2,E06000014,Fly-tipping,1,1,1.0
2015-2,E06000014,Highway Condition,3,2,1.5
2015-2,E06000014,Other,1,1,1.0
2015-2,E06000014,Parking,1,1,1.0
2015-2,E06000014,Street Cleaning,1,1,1.0
2015-2,E06000014,Street Lights,3,3,1.0
2015-2,E06000015,Fly-tipping,3,2,1.5
2015-2,E06000015,Graffiti,1,1,1.0
2015-2,E06000015,Pavement /Footway Defects,2,2,1.0
2015-2,E06000015,Potholes,8,7,1.1428571428571428
2015-2,E06000015,Rubbish,3,3,1.0
2015-2,E06000015,Street Cleaning,2,2,1.0
2015-2,E06000015,Street Lights,1,1,1.0
2015-2,E06000015,Street Signs,1,1,1.0
2015-2,E06000015,Traffic Lights,1,1,1.0
2015-2,E06000016,Bus Stops Damage,3,1,3.0
2015-2,E06000016,Fallen/Dangerous Trees,2,2,1.0
2015-2,E06000016,Highway Condition,1,1,1.0
2015-2,E06000016,Other,1,1,1.0
2015-2,E06000016,Parking,1,1,1.0
2015-2,E06000016,Pavement /Footway Defects,2,2,1.0
2015-2,E06000016,Potholes,4,4,1.0
2015-2,E06000017,Other,1,1,1.0
2015-2,E06000017,Potholes,2,2,1.0
2015-2,E06000018,Dog Fouling,4,3,1.3333333333333333
2015-2,E06000018,Fly-tipping,7,3,2.3333333333333335
2015-2,E06000018,Graffiti,2,1,2.0
2015-2,E06000018,Highway Condition,4,3,1.3333333333333333
2015-2,E06000018,Parking,1,1,1.0
2015-2,E06000018,Pavement /Footway Defects,2,2,1.0
2015-2,E06000018,Potholes,9,7,1.2857142857142858
2015-2,E06000018,Rubbish,1,1,1.0
2015-2,E06000018,Street Cleaning,2,2,1.0
2015-2,E06000018,Street Signs,2,2,1.0
2015-2,E06000019,Fly-tipping,1,1,1.0
2015-2,E06000019,Highway Condition,2,2,1.0
2015-2,E06000019,Parking,3,3,1.0
2015-2,E06000019,Potholes,30,13,2.3076923076923075
2015-2,E06000019,Public Toilets,1,1,1.0
2015-2,E06000019,Rubbish,2,2,1.0
2015-2,E06000019,Street Name Plates,1,1,1.0
2015-2,E06000019,Street Signs,1,1,1.0
2015-2,E06000020,Bus Stops Damage,1,1,1.0
2015-2,E06000020,Highway Condition,2,1,2.0
2015-2,E06000020,Street Lights,7,6,1.1666666666666667
2015-2,E06000020,Traffic Lights,1,1,1.0
2015-2,E06000021,Fallen/Dangerous Trees,1,1,1.0
2015-2,E06000021,Fly-tipping,3,2,1.5
2015-2,E06000021,Highway Condition,8,7,1.1428571428571428
2015-2,E06000021,Other,7,7,1.0
2015-2,E06000021,Pavement /Footway Defects,2,2,1.0
2015-2,E06000021,Potholes,12,10,1.2
2015-2,E06000021,Street Cleaning,1,1,1.0
2015-2,E06000021,Traffic Lights,1,1,1.0
2015-2,E06000022,Highway Condition,6,6,1.0
2015-2,E06000022,Open Spaces/Parks,1,1,1.0
2015-2,E06000022,Other,1,1,1.0
2015-2,E06000022,Pavement /Footway Defects,1,1,1.0
2015-2,E06000022,Potholes,10,4,2.5
2015-2,E06000022,Rubbish,1,1,1.0
2015-2,E06000022,Street Lights,3,3,1.0
2015-2,E06000023,Abandoned Vehicles,2,2,1.0
2015-2,E06000023,Dog Fouling,3,3,1.0
2015-2,E06000023,Fly-tipping,22,19,1.1578947368421053
2015-2,E06000023,Graffiti,4,4,1.0
2015-2,E06000023,Highway Condition,9,9,1.0
2015-2,E06000023,Open Spaces/Parks,1,1,1.0
2015-2,E06000023,Other,7,4,1.75
2015-2,E06000023,Parking,4,3,1.3333333333333333
2015-2,E06000023,Pavement /Footway Defects,20,13,1.5384615384615385
2015-2,E06000023,Potholes,10,8,1.25
2015-2,E06000023,Rubbish,10,9,1.1111111111111112
2015-2,E06000023,Street Cleaning,3,3,1.0
2015-2,E06000023,Street Lights,2,1,2.0
2015-2,E06000023,Street Signs,2,2,1.0
2015-2,E06000023,Traffic Lights,3,3,1.0
2015-2,E06000024,Dog Fouling,1,1,1.0
2015-2,E06000024,Fly-tipping,2,2,1.0
2015-2,E06000024,Graffiti,1,1,1.0
2015-2,E06000024,Highway Condition,5,4,1.25
2015-2,E06000024,Pavement /Footway Defects,5,4,1.25
2015-2,E06000024,Potholes,20,12,1.6666666666666667
2015-2,E06000024,Street Cleaning,1,1,1.0
2015-2,E06000024,Street Lights,5,2,2.5
2015-2,E06000024,Street Signs,1,1,1.0
2015-2,E06000025,Dog Fouling,1,1,1.0
2015-2,E06000025,Fly-tipping,2,2,1.0
2015-2,E06000025,Highway Condition,5,5,1.0
2015-2,E06000025,Other,2,2,1.0
2015-2,E06000025,Pavement /Footway Defects,3,3,1.0
2015-2,E06000025,Potholes,12,8,1.5
2015-2,E06000025,Rubbish,2,2,1.0
2015-2,E06000025,Street Cleaning,3,3,1.0
2015-2,E06000025,Street Lights,1,1,1.0
2015-2,E06000025,Street Name Plates,1,1,1.0
2015-2,E06000026,Bus Stops Damage,1,1,1.0
2015-2,E06000026,Dog Fouling,1,1,1.0
2015-2,E06000026,Fly-tipping,1,1,1.0
2015-2,E06000026,Highway Condition,3,3,1.0
2015-2,E06000026,Open Spaces/Parks,1,1,1.0
2015-2,E06000026,Other,2,1,2.0
2015-2,E06000026,Parking,4,3,1.3333333333333333
2015-2,E06000026,Pavement /Footway Defects,5,5,1.0
2015-2,E06000026,Potholes,8,6,1.3333333333333333
2015-2,E06000026,Rubbish,2,2,1.0
2015-2,E06000026,Street Lights,1,1,1.0
2015-2,E06000026,Street Name Plates,1,1,1.0
2015-2,E06000027,Dog Fouling,1,1,1.0
2015-2,E06000027,Fly-tipping,2,2,1.0
2015-2,E06000027,Highway Condition,2,2,1.0
2015-2,E06000027,Other,5,1,5.0
2015-2,E06000027,Parking,1,1,1.0
2015-2,E06000027,Potholes,4,3,1.3333333333333333
2015-2,E06000027,Street Lights,10,2,5.0
2015-2,E06000028,Abandoned Vehicles,3,3,1.0
2015-2,E06000028,Graffiti,2,1,2.0
2015-2,E06000028,Highway Condition,2,1,2.0
2015-2,E06000028,Parking,2,2,1.0
2015-2,E06000028,Pavement /Footway Defects,2,2,1.0
2015-2,E06000028,Potholes,4,3,1.3333333333333333
2015-2,E06000028,Street Cleaning,1,1,1.0
2015-2,E06000028,Street Lights,4,3,1.3333333333333333
2015-2,E06000028,Street Name Plates,1,1,1.0
2015-2,E06000028,Street Signs,1,1,1.0
2015-2,E06000029,Other,1,1,1.0
2015-2,E06000029,Pavement /Footway Defects,1,1,1.0
2015-2,E06000029,Rubbish,1,1,1.0
2015-2,E06000029,Street Cleaning,1,1,1.0
2015-2,E06000029,Street Lights,3,3,1.0
2015-2,E06000030,Abandoned Vehicles,1,1,1.0
2015-2,E06000030,Dog Fouling,1,1,1.0
2015-2,E06000030,Fallen/Dangerous Trees,4,4,1.0
2015-2,E06000030,Graffiti,1,1,1.0
2015-2,E06000030,Highway Condition,2,2,1.0
2015-2,E06000030,Open Spaces/Parks,1,1,1.0
2015-2,E06000030,Pavement /Footway Defects,2,2,1.0
2015-2,E06000030,Potholes,4,4,1.0
2015-2,E06000030,Rubbish,1,1,1.0
2015-2,E06000030,Street Lights,3,3,1.0
2015-2,E06000031,Dog Fouling,1,1,1.0
2015-2,E06000031,Fly-tipping,14,10,1.4
2015-2,E06000031,Flyposting,2,2,1.0
2015-2,E06000031,Graffiti,1,1,1.0
2015-2,E06000031,Highway Condition,3,2,1.5
2015-2,E06000031,Open Spaces/Parks,1,1,1.0
2015-2,E06000031,Other,2,2,1.0
2015-2,E06000031,Parking,7,4,1.75
2015-2,E06000031,Pavement /Footway Defects,2,2,1.0
2015-2,E06000031,Potholes,9,5,1.8
2015-2,E06000031,Rubbish,1,1,1.0
2015-2,E06000031,Street Cleaning,1,1,1.0
2015-2,E06000031,Street Lights,4,4,1.0
2015-2,E06000031,Street Name Plates,1,1,1.0
2015-2,E06000031,Traffic Lights,1,1,1.0
2015-2,E06000032,Abandoned Vehicles,2,2,1.0
2015-2,E06000032,Fallen/Dangerous Trees,2,1,2.0
2015-2,E06000032,Fly-tipping,13,5,2.6
2015-2,E06000032,Highway Condition,2,2,1.0
2015-2,E06000032,Open Spaces/Parks,1,1,1.0
2015-2,E06000032,Other,6,5,1.2
2015-2,E06000032,Parking,8,3,2.6666666666666665
2015-2,E06000032,Pavement /Footway Defects,2,2,1.0
2015-2,E06000032,Potholes,1,1,1.0
2015-2,E06000032,Rubbish,6,2,3.0
2015-2,E06000032,Traffic Lights,1,1,1.0
2015-2,E06000033,Dog Fouling,1,1,1.0
2015-2,E06000033,Fallen/Dangerous Trees,1,1,1.0
2015-2,E06000033,Fly-tipping,4,1,4.0
