period,LAD,SHEF_A,report_count,user_count,average
2015-10,E06000002,Bus Stops Damage,1,1,1.0
2015-10,E06000002,Other,1,1,1.0
2015-10,E06000002,Pavement /Footway Defects,1,1,1.0
2015-10,E06000002,Potholes,1,1,1.0
2015-10,E06000002,Rubbish,1,1,1.0
2015-10,E06000003,Other,1,1,1.0
2015-10,E06000003,Parking,1,1,1.0
2015-10,E06000003,Potholes,1,1,1.0
2015-10,E06000004,Fly-tipping,3,2,1.5
2015-10,E06000004,Graffiti,1,1,1.0
2015-10,E06000004,Highway Condition,2,2,1.0
2015-10,E06000004,Other,1,1,1.0
2015-10,E06000004,Parking,1,1,1.0
2015-10,E06000004,Potholes,2,2,1.0
2015-10,E06000004,Rubbish,1,1,1.0
2015-10,E06000004,Street Lights,13,10,1.3
2015-10,E06000004,Street Signs,3,2,1.5
2015-10,E06000005,Abandoned Vehicles,1,1,1.0
2015-10,E06000005,Fly-tipping,1,1,1.0
2015-10,E06000005,Graffiti,2,1,2.0
2015-10,E06000005,Highway Condition,2,2,1.0
2015-10,E06000005,Street Cleaning,1,1,1.0
2015-10,E06000005,Street Lights,1,1,1.0
2015-10,E06000006,Abandoned Vehicles,1,1,1.0
2015-10,E06000006,Fallen/Dangerous Trees,1,1,1.0
2015-10,E06000006,Open Spaces/Parks,2,1,2.0
2015-10,E06000006,Parking,1,1,1.0
2015-10,E06000006,Pavement /Footway Defects,2,2,1.0
2015-10,E06000006,Potholes,1,1,1.0
2015-10,E06000006,Street Lights,1,1,1.0
2015-10,E06000007,Fallen/Dangerous Trees,3,3,1.0
2015-10,E06000007,Highway Condition,3,3,1.0
2015-10,E06000007,Parking,1,1,1.0
2015-10,E06000007,Pavement /Footway Defects,3,3,1.0
2015-10,E06000007,Potholes,4,4,1.0
2015-10,E06000007,Street Signs,1,1,1.0
2015-10,E06000007,Traffic Lights,2,2,1.0
2015-10,E06000008,Dog Fouling,1,1,1.0
2015-10,E06000008,Fly-tipping,7,6,1.1666666666666667
2015-10,E06000008,Highway Condition,3,3,1.0
2015-10,E06000008,Other,3,3,1.0
2015-10,E06000008,Parking,2,2,1.0
2015-10,E06000008,Pavement /Footway Defects,4,3,1.3333333333333333
2015-10,E06000008,Potholes,1,1,1.0
2015-10,E06000008,Rubbish,1,1,1.0
2015-10,E06000008,Street Cleaning,2,2,1.0
2015-10,E06000008,Street Lights,1,1,1.0
2015-10,E06000008,Street Name Plates,1,1,1.0
2015-10,E06000008,Traffic Lights,1,1,1.0
2015-10,E06000009,Abandoned Vehicles,1,1,1.0
2015-10,E06000009,Highway Condition,2,2,1.0
2015-10,E06000009,Open Spaces/Parks,1,1,1.0
2015-10,E06000009,Other,2,2,1.0
2015-10,E06000009,Parking,2,2,1.0
2015-10,E06000009,Potholes,1,1,1.0
2015-10,E06000009,Rubbish,4,3,1.3333333333333333
2015-10,E06000009,Street Lights,2,1,2.0
2015-10,E06000009,Street Signs,1,1,1.0
2015-10,E06000010,,1,1,1.0
2015-10,E06000010,C.C.T.V Faults,1,1,1.0
2015-10,E06000010,Dog Fouling,2,2,1.0
2015-10,E06000010,Fly-tipping,12,6,2.0
2015-10,E06000010,Graffiti,11,1,11.0
2015-10,E06000010,Highway Condition,3,2,1.5
2015-10,E06000010,Manhole Covers,1,1,1.0
2015-10,E06000010,Open Spaces/Parks,3,2,1.5
2015-10,E06000010,Other,1,1,1.0
2015-10,E06000010,Parking,2,2,1.0
2015-10,E06000010,Pavement /Footway Defects,1,1,1.0
2015-10,E06000010,Potholes,2,2,1.0
2015-10,E06000010,Rubbish,4,3,1.3333333333333333
2015-10,E06000010,Street Cleaning,1,1,1.0
2015-10,E06000010,Street Lights,12,7,1.7142857142857142
2015-10,E06000010,Street Signs,1,1,1.0
2015-10,E06000010,Traffic Lights,1,1,1.0
2015-10,E06000011,Dog Fouling,1,1,1.0
2015-10,E06000011,Fallen/Dangerous Trees,2,2,1.0
2015-10,E06000011,Fly-tipping,4,2,2.0
2015-10,E06000011,Graffiti,2,1,2.0
2015-10,E06000011,Highway Condition,1,1,1.0
2015-10,E06000011,Manhole Covers,1,1,1.0
2015-10,E06000011,Open Spaces/Parks,1,1,1.0
2015-10,E06000011,Other,3,3,1.0
2015-10,E06000011,Parking,1,1,1.0
2015-10,E06000011,Pavement /Footway Defects,4,3,1.3333333333333333
2015-10,E06000011,Potholes,3,3,1.0
2015-10,E06000011,Right of Way,3,3,1.0
2015-10,E06000011,Rubbish,1,1,1.0
2015-10,E06000011,Street Lights,30,5,6.0
2015-10,E06000011,Street Name Plates,2,2,1.0
2015-10,E06000011,Street Signs,7,1,7.0
2015-10,E06000012,Fly-tipping,4,2,2.0
2015-10,E06000012,Parking,2,2,1.0
2015-10,E06000012,Street Cleaning,1,1,1.0
2015-10,E06000012,Street Lights,2,1,2.0
2015-10,E06000012,Traffic Lights,1,1,1.0
2015-10,E06000013,Fallen/Dangerous Trees,1,1,1.0
2015-10,E06000013,Fly-tipping,3,1,3.0
2015-10,E06000013,Highway Condition,1,1,1.0
2015-10,E06000013,Potholes,1,1,1.0
2015-10,E06000013,Rubbish,1,1,1.0
2015-10,E06000013,Street Cleaning,3,2,1.5
2015-10,E06000013,Street Lights,3,2,1.5
2015-10,E06000013,Street Signs,1,1,1.0
2015-10,E06000014,Dog Fouling,2,1,2.0
2015-10,E06000014,Fallen/Dangerous Trees,2,2,1.0
2015-10,E06000014,Fly-tipping,3,2,1.5
2015-10,E06000014,Graffiti,1,1,1.0
2015-10,E06000014,Highway Condition,5,3,1.6666666666666667
2015-10,E06000014,Open Spaces/Parks,4,1,4.0
2015-10,E06000014,Other,5,2,2.5
2015-10,E06000014,Parking,1,1,1.0
2015-10,E06000014,Pavement /Footway Defects,6,2,3.0
2015-10,E06000014,Street Cleaning,13,1,13.0
2015-10,E06000014,Street Lights,26,10,2.6
2015-10,E06000014,Street Signs,2,2,1.0
2015-10,E06000015,Fallen/Dangerous Trees,1,1,1.0
2015-10,E06000015,Highway Condition,2,2,1.0
2015-10,E06000015,Other,3,3,1.0
2015-10,E06000015,Parking,1,1,1.0
2015-10,E06000015,Street Lights,2,2,1.0
2015-10,E06000015,Street Name Plates,1,1,1.0
2015-10,E06000015,Street Signs,1,1,1.0
2015-10,E06000016,Highway Condition,3,3,1.0
2015-10,E06000016,Other,1,1,1.0
2015-10,E06000016,Parking,1,1,1.0
2015-10,E06000016,Pavement /Footway Defects,1,1,1.0
2015-10,E06000016,Potholes,5,2,2.5
2015-10,E06000016,Rubbish,2,1,2.0
2015-10,E06000016,Street Lights,1,1,1.0
2015-10,E06000018,Dog Fouling,1,1,1.0
2015-10,E06000018,Fly-tipping,4,3,1.3333333333333333
2015-10,E06000018,Graffiti,4,2,2.0
2015-10,E06000018,Highway Condition,6,4,1.5
2015-10,E06000018,Open Spaces/Parks,1,1,1.0
2015-10,E06000018,Other,2,2,1.0
2015-10,E06000018,Pavement /Footway Defects,2,2,1.0
2015-10,E06000018,Potholes,1,1,1.0
2015-10,E06000018,Rubbish,1,1,1.0
2015-10,E06000019,Fallen/Dangerous Trees,1,1,1.0
2015-10,E06000019,Fly-tipping,2,2,1.0
2015-10,E06000019,Highway Condition,2,2,1.0
2015-10,E06000019,Open Spaces/Parks,1,1,1.0
2015-10,E06000019,Pavement /Footway Defects,3,3,1.0
2015-10,E06000019,Potholes,3,3,1.0
2015-10,E06000019,Rubbish,1,1,1.0
2015-10,E06000019,Street Cleaning,1,1,1.0
2015-10,E06000020,Fly-tipping,4,3,1.3333333333333333
2015-10,E06000020,Open Spaces/Parks,1,1,1.0
2015-10,E06000020,Pavement /Footway Defects,2,1,2.0
2015-10,E06000020,Rubbish,1,1,1.0
2015-10,E06000020,Street Cleaning,1,1,1.0
2015-10,E06000020,Street Lights,1,1,1.0
2015-10,E06000021,Abandoned Vehicles,2,2,1.0
2015-10,E06000021,Dog Fouling,1,1,1.0
2015-10,E06000021,Fallen/Dangerous Trees,2,2,1.0
2015-10,E06000021,Fly-tipping,1,1,1.0
2015-10,E06000021,Graffiti,1,1,1.0
2015-10,E06000021,Highway Condition,4,4,1.0
2015-10,E06000021,Other,7,5,1.4
2015-10,E06000021,Parking,3,3,1.0
2015-10,E06000021,Pavement /Footway Defects,2,2,1.0
2015-10,E06000021,Potholes,10,9,1.1111111111111112
2015-10,E06000021,Rubbish,6,5,1.2
2015-10,E06000021,Street Signs,1,1,1.0
2015-10,E06000021,Traffic Lights,1,1,1.0
2015-10,E06000022,Fallen/Dangerous Trees,1,1,1.0
2015-10,E06000022,Highway Condition,2,2,1.0
2015-10,E06000022,Open Spaces/Parks,1,1,1.0
2015-10,E06000022,Other,1,1,1.0
2015-10,E06000022,Potholes,4,4,1.0
2015-10,E06000022,Street Lights,1,1,1.0
