period,LAD,SHEF_A,report_count,user_count,average
2016-10,E06000001,Dog Fouling,1,1,1.0
2016-10,E06000001,Other,1,1,1.0
2016-10,E06000001,Parking,1,1,1.0
2016-10,E06000001,Pavement /Footway Defects,2,2,1.0
2016-10,E06000001,Potholes,1,1,1.0
2016-10,E06000001,Street Cleaning,1,1,1.0
2016-10,E06000001,Street Lights,6,2,3.0
2016-10,E06000001,Street Signs,2,2,1.0
2016-10,E06000001,Traffic Lights,1,1,1.0
2016-10,E06000002,Highway Condition,1,1,1.0
2016-10,E06000002,Open Spaces/Parks,1,1,1.0
2016-10,E06000002,Parking,1,1,1.0
2016-10,E06000002,Pavement /Footway Defects,5,2,2.5
2016-10,E06000002,Potholes,1,1,1.0
2016-10,E06000003,Highway Condition,1,1,1.0
2016-10,E06000003,Other,1,1,1.0
2016-10,E06000003,Parking,1,1,1.0
2016-10,E06000003,Rubbish,1,1,1.0
2016-10,E06000004,Dog Fouling,2,2,1.0
2016-10,E06000004,Fallen/Dangerous Trees,1,1,1.0
2016-10,E06000004,Fly-tipping,2,2,1.0
2016-10,E06000004,Highway Condition,2,2,1.0
2016-10,E06000004,Open Spaces/Parks,1,1,1.0
2016-10,E06000004,Other,4,3,1.3333333333333333
2016-10,E06000004,Parking,2,2,1.0
2016-10,E06000004,Pavement /Footway Defects,5,3,1.6666666666666667
2016-10,E06000004,Potholes,1,1,1.0
2016-10,E06000004,Rubbish,2,2,1.0
2016-10,E06000004,Street Lights,8,7,1.1428571428571428
2016-10,E06000004,Street Signs,2,2,1.0
2016-10,E06000005,Fly-tipping,1,1,1.0
2016-10,E06000005,Graffiti,1,1,1.0
2016-10,E06000005,Other,2,2,1.0
2016-10,E06000005,Potholes,1,1,1.0
2016-10,E06000005,Rubbish,1,1,1.0
2016-10,E06000005,Street Cleaning,1,1,1.0
2016-10,E06000006,Abandoned Vehicles,2,2,1.0
2016-10,E06000006,Bus Stops Damage,1,1,1.0
2016-10,E06000006,Fly-tipping,1,1,1.0
2016-10,E06000006,Pavement /Footway Defects,2,1,2.0
2016-10,E06000006,Rubbish,1,1,1.0
2016-10,E06000006,Traffic Lights,1,1,1.0
2016-10,E06000007,Fallen/Dangerous Trees,3,3,1.0
2016-10,E06000007,Fly-tipping,2,2,1.0
2016-10,E06000007,Highway Condition,4,4,1.0
2016-10,E06000007,Open Spaces/Parks,1,1,1.0
2016-10,E06000007,Other,1,1,1.0
2016-10,E06000007,Parking,4,3,1.3333333333333333
2016-10,E06000007,Pavement /Footway Defects,2,2,1.0
2016-10,E06000007,Potholes,1,1,1.0
2016-10,E06000007,Rubbish,2,2,1.0
2016-10,E06000007,Street Cleaning,2,2,1.0
2016-10,E06000007,Street Lights,3,3,1.0
2016-10,E06000007,Street Name Plates,1,1,1.0
2016-10,E06000008,Abandoned Vehicles,3,2,1.5
2016-10,E06000008,Fallen/Dangerous Trees,1,1,1.0
2016-10,E06000008,Fly-tipping,19,7,2.7142857142857144
2016-10,E06000008,Highway Condition,3,2,1.5
2016-10,E06000008,Other,3,2,1.5
2016-10,E06000008,Parking,1,1,1.0
2016-10,E06000008,Pavement /Footway Defects,1,1,1.0
2016-10,E06000008,Rubbish,3,3,1.0
2016-10,E06000008,Street Cleaning,1,1,1.0
2016-10,E06000008,Street Lights,1,1,1.0
2016-10,E06000008,Traffic Lights,2,2,1.0
2016-10,E06000009,Abandoned Vehicles,2,2,1.0
2016-10,E06000009,Bus Stops Damage,1,1,1.0
2016-10,E06000009,Fly-tipping,3,3,1.0
2016-10,E06000009,Highway Condition,2,1,2.0
2016-10,E06000009,Other,1,1,1.0
2016-10,E06000009,Potholes,1,1,1.0
2016-10,E06000009,Rubbish,5,1,5.0
2016-10,E06000009,Street Cleaning,1,1,1.0
2016-10,E06000009,Street Lights,3,3,1.0
2016-10,E06000010,Abandoned Vehicles,1,1,1.0
2016-10,E06000010,Fly-tipping,11,8,1.375
2016-10,E06000010,Graffiti,1,1,1.0
2016-10,E06000010,Highway Condition,2,2,1.0
2016-10,E06000010,Open Spaces/Parks,1,1,1.0
2016-10,E06000010,Other,1,1,1.0
2016-10,E06000010,Parking,3,3,1.0
2016-10,E06000010,Pavement /Footway Defects,1,1,1.0
2016-10,E06000010,Potholes,1,1,1.0
2016-10,E06000010,Road Markings,1,1,1.0
2016-10,E06000010,Rubbish,4,4,1.0
2016-10,E06000010,Street Cleaning,1,1,1.0
2016-10,E06000010,Street Lights,5,4,1.25
2016-10,E06000010,Street Signs,2,2,1.0
2016-10,E06000010,Traffic Lights,1,1,1.0
2016-10,E06000011,Abandoned Vehicles,1,1,1.0
2016-10,E06000011,Blocked Drains,3,3,1.0
