period,LAD,SHEF_A_CODE,report_count,user_count,average
2013-5,,A20,1,1,1.0
2013-5,,A22,1,1,1.0
2013-5,,A24,1,1,1.0
2013-5,,A33,1,1,1.0
2013-5,,A41,2,2,1.0
2013-5,,A47,1,1,1.0
2013-5,,A53,1,1,1.0
2013-5,,A54,2,2,1.0
2013-5,,A57,2,2,1.0
2013-5,,A60,3,3,1.0
2013-5,,A83,1,1,1.0
2013-5,E06000001,A41,1,1,1.0
2013-5,E06000001,A54,1,1,1.0
2013-5,E06000001,A60,6,2,3.0
2013-5,E06000003,A12,1,1,1.0
2013-5,E06000003,A41,2,2,1.0
2013-5,E06000003,A60,5,4,1.25
2013-5,E06000003,A73,1,1,1.0
2013-5,E06000003,A79,1,1,1.0
2013-5,E06000003,A81,1,1,1.0
2013-5,E06000004,A29,1,1,1.0
2013-5,E06000004,A41,1,1,1.0
2013-5,E06000005,A29,1,1,1.0
2013-5,E06000005,A33,2,2,1.0
2013-5,E06000005,A41,1,1,1.0
2013-5,E06000005,A54,1,1,1.0
2013-5,E06000005,A60,2,1,2.0
2013-5,E06000005,A73,1,1,1.0
2013-5,E06000006,A29,2,1,2.0
2013-5,E06000006,A54,2,2,1.0
2013-5,E06000006,A60,3,3,1.0
2013-5,E06000007,A54,1,1,1.0
2013-5,E06000007,A57,1,1,1.0
2013-5,E06000007,A60,9,7,1.2857142857142858
2013-5,E06000008,A1,4,4,1.0
2013-5,E06000008,A20,1,1,1.0
2013-5,E06000008,A29,2,2,1.0
2013-5,E06000008,A41,8,6,1.3333333333333333
2013-5,E06000008,A54,1,1,1.0
2013-5,E06000008,A56,3,3,1.0
2013-5,E06000008,A57,1,1,1.0
2013-5,E06000008,A60,9,8,1.125
2013-5,E06000008,A73,5,4,1.25
2013-5,E06000008,A79,1,1,1.0
2013-5,E06000008,A81,2,2,1.0
2013-5,E06000008,A86,1,1,1.0
2013-5,E06000009,A24,1,1,1.0
2013-5,E06000009,A29,1,1,1.0
2013-5,E06000009,A41,1,1,1.0
2013-5,E06000009,A54,2,2,1.0
2013-5,E06000009,A57,1,1,1.0
2013-5,E06000009,A73,1,1,1.0
2013-5,E06000009,A79,1,1,1.0
2013-5,E06000009,A81,1,1,1.0
2013-5,E06000009,A83,1,1,1.0
2013-5,E06000009,A86,1,1,1.0
2013-5,E06000010,A41,2,2,1.0
2013-5,E06000010,A54,1,1,1.0
2013-5,E06000010,A60,2,2,1.0
2013-5,E06000010,A73,2,1,2.0
2013-5,E06000011,A29,1,1,1.0
2013-5,E06000011,A53,1,1,1.0
2013-5,E06000011,A54,1,1,1.0
2013-5,E06000011,A56,1,1,1.0
2013-5,E06000011,A60,7,6,1.1666666666666667
2013-5,E06000011,A83,1,1,1.0
2013-5,E06000012,A29,1,1,1.0
2013-5,E06000012,A41,1,1,1.0
2013-5,E06000012,A56,4,3,1.3333333333333333
2013-5,E06000012,A60,1,1,1.0
2013-5,E06000012,A73,1,1,1.0
2013-5,E06000013,A29,1,1,1.0
2013-5,E06000013,A60,4,2,2.0
2013-5,E06000013,A79,1,1,1.0
2013-5,E06000013,A81,1,1,1.0
2013-5,E06000014,A33,1,1,1.0
2013-5,E06000014,A54,1,1,1.0
2013-5,E06000014,A56,1,1,1.0
2013-5,E06000014,A60,4,1,4.0
2013-5,E06000014,A82,2,1,2.0
2013-5,E06000014,A83,2,2,1.0
2013-5,E06000015,A24,2,1,2.0
2013-5,E06000015,A41,1,1,1.0
2013-5,E06000015,A60,2,2,1.0
2013-5,E06000015,A73,1,1,1.0
2013-5,E06000015,A79,1,1,1.0
2013-5,E06000015,A82,1,1,1.0
2013-5,E06000016,A41,4,3,1.3333333333333333
2013-5,E06000016,A56,2,2,1.0
2013-5,E06000016,A57,1,1,1.0
2013-5,E06000016,A60,3,3,1.0
2013-5,E06000016,A79,1,1,1.0
2013-5,E06000016,A83,1,1,1.0
2013-5,E06000016,A86,1,1,1.0
2013-5,E06000017,A60,1,1,1.0
2013-5,E06000017,A81,3,1,3.0
2013-5,E06000018,A20,1,1,1.0
2013-5,E06000018,A29,3,2,1.5
2013-5,E06000018,A33,2,2,1.0
2013-5,E06000018,A41,2,2,1.0
2013-5,E06000018,A54,4,4,1.0
2013-5,E06000018,A57,1,1,1.0
2013-5,E06000018,A60,3,2,1.5
2013-5,E06000018,A79,2,2,1.0
2013-5,E06000018,A81,2,1,2.0
2013-5,E06000018,A86,2,2,1.0
2013-5,E06000019,A20,1,1,1.0
2013-5,E06000019,A41,6,5,1.2
2013-5,E06000019,A54,2,2,1.0
2013-5,E06000019,A60,21,15,1.4
2013-5,E06000019,A66,1,1,1.0
2013-5,E06000020,A29,1,1,1.0
2013-5,E06000020,A54,2,2,1.0
2013-5,E06000020,A57,6,3,2.0
2013-5,E06000020,A60,8,3,2.6666666666666665
2013-5,E06000020,A79,3,1,3.0
2013-5,E06000020,A81,1,1,1.0
2013-5,E06000021,A1,1,1,1.0
2013-5,E06000021,A29,2,1,2.0
2013-5,E06000021,A33,2,2,1.0
2013-5,E06000021,A41,7,5,1.4
2013-5,E06000021,A53,1,1,1.0
2013-5,E06000021,A54,6,4,1.5
2013-5,E06000021,A56,1,1,1.0
2013-5,E06000021,A57,1,1,1.0
2013-5,E06000021,A60,31,8,3.875
2013-5,E06000021,A79,1,1,1.0
2013-5,E06000021,A83,1,1,1.0
2013-5,E06000022,A41,6,3,2.0
2013-5,E06000022,A53,1,1,1.0
2013-5,E06000022,A57,1,1,1.0
2013-5,E06000022,A60,4,2,2.0
2013-5,E06000022,A73,2,2,1.0
2013-5,E06000022,A81,1,1,1.0
2013-5,E06000022,A83,1,1,1.0
2013-5,E06000023,A12,1,1,1.0
2013-5,E06000023,A29,2,2,1.0
2013-5,E06000023,A33,2,1,2.0
2013-5,E06000023,A41,11,7,1.5714285714285714
2013-5,E06000023,A53,3,2,1.5
2013-5,E06000023,A54,5,5,1.0
2013-5,E06000023,A56,2,2,1.0
2013-5,E06000023,A57,2,2,1.0
2013-5,E06000023,A60,4,4,1.0
2013-5,E06000023,A73,2,2,1.0
2013-5,E06000023,A79,1,1,1.0
2013-5,E06000023,A81,2,1,2.0
2013-5,E06000023,A82,1,1,1.0
2013-5,E06000023,A83,1,1,1.0
2013-5,E06000024,A41,1,1,1.0
2013-5,E06000024,A54,1,1,1.0
2013-5,E06000024,A60,13,6,2.1666666666666665
2013-5,E06000025,A20,1,1,1.0
2013-5,E06000025,A33,2,2,1.0
2013-5,E06000025,A41,2,2,1.0
2013-5,E06000025,A57,3,3,1.0
2013-5,E06000025,A60,1,1,1.0
2013-5,E06000025,A83,1,1,1.0
2013-5,E06000026,A1,1,1,1.0
2013-5,E06000026,A20,1,1,1.0
2013-5,E06000026,A29,3,3,1.0
2013-5,E06000026,A33,1,1,1.0
2013-5,E06000026,A41,3,3,1.0
2013-5,E06000026,A54,2,2,1.0
2013-5,E06000026,A57,4,3,1.3333333333333333
2013-5,E06000026,A60,10,9,1.1111111111111112
2013-5,E06000026,A79,1,1,1.0
2013-5,E06000027,A29,1,1,1.0
2013-5,E06000027,A60,2,2,1.0
2013-5,E06000027,A81,1,1,1.0
2013-5,E06000028,A20,1,1,1.0
2013-5,E06000028,A29,1,1,1.0
2013-5,E06000028,A33,11,3,3.6666666666666665
2013-5,E06000028,A41,5,1,5.0
2013-5,E06000028,A54,2,2,1.0
2013-5,E06000028,A60,2,2,1.0
2013-5,E06000028,A73,1,1,1.0
2013-5,E06000028,A81,1,1,1.0
2013-5,E06000028,A82,1,1,1.0
2013-5,E06000028,A83,1,1,1.0
2013-5,E06000028,A86,1,1,1.0
2013-5,E06000029,A41,1,1,1.0
2013-5,E06000029,A60,1,1,1.0
2013-5,E06000029,A83,2,1,2.0
2013-5,E06000030,A24,1,1,1.0
2013-5,E06000030,A29,2,1,2.0
2013-5,E06000030,A53,1,1,1.0
2013-5,E06000030,A54,2,2,1.0
2013-5,E06000030,A56,3,2,1.5
2013-5,E06000030,A57,1,1,1.0
2013-5,E06000030,A60,4,3,1.3333333333333333
2013-5,E06000031,A20,1,1,1.0
2013-5,E06000031,A24,2,2,1.0
2013-5,E06000031,A29,4,4,1.0
2013-5,E06000031,A33,23,2,11.5
2013-5,E06000031,A41,4,3,1.3333333333333333
2013-5,E06000031,A53,4,2,2.0
2013-5,E06000031,A54,2,2,1.0
2013-5,E06000031,A56,2,2,1.0
2013-5,E06000031,A73,1,1,1.0
2013-5,E06000031,A79,3,3,1.0
2013-5,E06000031,A81,4,2,2.0
2013-5,E06000031,A82,2,2,1.0
2013-5,E06000031,A83,4,3,1.3333333333333333
2013-5,E06000032,A1,1,1,1.0
2013-5,E06000032,A29,1,1,1.0
2013-5,E06000032,A41,2,1,2.0
2013-5,E06000032,A54,1,1,1.0
