period,LAD,SHEF_A,report_count,user_count,average
2015-3,E06000001,Fly-tipping,6,3,2.0
2015-3,E06000001,Other,4,3,1.3333333333333333
2015-3,E06000001,Potholes,1,1,1.0
2015-3,E06000001,Rubbish,2,2,1.0
2015-3,E06000001,Street Lights,1,1,1.0
2015-3,E06000001,Street Signs,1,1,1.0
2015-3,E06000002,Fly-tipping,1,1,1.0
2015-3,E06000002,Graffiti,1,1,1.0
2015-3,E06000002,Highway Condition,1,1,1.0
2015-3,E06000002,Traffic Lights,1,1,1.0
2015-3,E06000003,Dog Fouling,1,1,1.0
2015-3,E06000003,Fly-tipping,3,2,1.5
2015-3,E06000003,Potholes,1,1,1.0
2015-3,E06000003,Rubbish,2,2,1.0
2015-3,E06000003,Street Lights,1,1,1.0
2015-3,E06000004,Fallen/Dangerous Trees,1,1,1.0
2015-3,E06000004,Fly-tipping,4,4,1.0
2015-3,E06000004,Graffiti,2,2,1.0
2015-3,E06000004,Highway Condition,2,2,1.0
2015-3,E06000004,Other,2,1,2.0
2015-3,E06000004,Parking,5,5,1.0
2015-3,E06000004,Pavement /Footway Defects,4,3,1.3333333333333333
2015-3,E06000004,Potholes,2,2,1.0
2015-3,E06000004,Rubbish,1,1,1.0
2015-3,E06000004,Street Cleaning,1,1,1.0
2015-3,E06000004,Street Lights,8,6,1.3333333333333333
2015-3,E06000005,Fly-tipping,1,1,1.0
2015-3,E06000005,Open Spaces/Parks,2,2,1.0
2015-3,E06000005,Potholes,2,2,1.0
2015-3,E06000005,Street Cleaning,1,1,1.0
2015-3,E06000006,Fly-tipping,3,2,1.5
2015-3,E06000006,Highway Condition,1,1,1.0
2015-3,E06000006,Other,1,1,1.0
2015-3,E06000006,Parking,1,1,1.0
2015-3,E06000006,Potholes,2,2,1.0
2015-3,E06000006,Rubbish,1,1,1.0
2015-3,E06000006,Traffic Lights,1,1,1.0
2015-3,E06000007,Fallen/Dangerous Trees,1,1,1.0
2015-3,E06000007,Fly-tipping,4,3,1.3333333333333333
2015-3,E06000007,Highway Condition,9,8,1.125
2015-3,E06000007,Open Spaces/Parks,1,1,1.0
2015-3,E06000007,Other,2,2,1.0
2015-3,E06000007,Parking,3,3,1.0
2015-3,E06000007,Potholes,10,5,2.0
2015-3,E06000007,Street Lights,2,2,1.0
2015-3,E06000007,Street Signs,4,3,1.3333333333333333
2015-3,E06000007,Traffic Lights,2,2,1.0
2015-3,E06000008,Dog Fouling,1,1,1.0
2015-3,E06000008,Fly-tipping,13,9,1.4444444444444444
2015-3,E06000008,Highway Condition,4,3,1.3333333333333333
2015-3,E06000008,Other,2,2,1.0
2015-3,E06000008,Parking,1,1,1.0
2015-3,E06000008,Pavement /Footway Defects,1,1,1.0
2015-3,E06000008,Potholes,7,4,1.75
2015-3,E06000008,Rubbish,3,3,1.0
2015-3,E06000008,Street Cleaning,5,2,2.5
2015-3,E06000008,Street Lights,6,5,1.2
2015-3,E06000008,Traffic Lights,1,1,1.0
2015-3,E06000009,Dog Fouling,1,1,1.0
2015-3,E06000009,Fly-tipping,3,3,1.0
2015-3,E06000009,Highway Condition,4,4,1.0
2015-3,E06000009,Other,3,3,1.0
2015-3,E06000009,Parking,1,1,1.0
2015-3,E06000009,Pavement /Footway Defects,4,4,1.0
2015-3,E06000009,Potholes,2,1,2.0
2015-3,E06000009,Rubbish,2,2,1.0
2015-3,E06000009,Street Cleaning,2,2,1.0
2015-3,E06000009,Street Lights,2,2,1.0
2015-3,E06000009,Traffic Lights,1,1,1.0
2015-3,E06000010,Abandoned Vehicles,1,1,1.0
2015-3,E06000010,Bus Stops Damage,4,1,4.0
2015-3,E06000010,Fallen/Dangerous Trees,3,3,1.0
2015-3,E06000010,Fly-tipping,8,5,1.6
2015-3,E06000010,Graffiti,22,1,22.0
2015-3,E06000010,Highway Condition,2,2,1.0
2015-3,E06000010,Other,6,1,6.0
2015-3,E06000010,Parking,3,3,1.0
2015-3,E06000010,Pavement /Footway Defects,4,4,1.0
2015-3,E06000010,Potholes,7,5,1.4
2015-3,E06000010,Public Toilets,1,1,1.0
2015-3,E06000010,Rubbish,3,2,1.5
2015-3,E06000010,Street Lights,29,2,14.5
2015-3,E06000010,Street Name Plates,1,1,1.0
2015-3,E06000010,Traffic Lights,2,2,1.0
2015-3,E06000011,Bus Stops Damage,6,1,6.0
2015-3,E06000011,Dog Fouling,1,1,1.0
2015-3,E06000011,Fly-tipping,6,2,3.0
2015-3,E06000011,Graffiti,20,1,20.0
2015-3,E06000011,Highway Condition,6,5,1.2
2015-3,E06000011,Open Spaces/Parks,1,1,1.0
2015-3,E06000011,Other,11,3,3.6666666666666665
2015-3,E06000011,Pavement /Footway Defects,2,2,1.0
2015-3,E06000011,Potholes,13,11,1.1818181818181819
2015-3,E06000011,Street Lights,58,4,14.5
2015-3,E06000011,Street Name Plates,1,1,1.0
2015-3,E06000011,Street Signs,9,1,9.0
2015-3,E06000011,Traffic Lights,3,1,3.0
2015-3,E06000012,Dog Fouling,1,1,1.0
2015-3,E06000012,Fly-tipping,5,4,1.25
2015-3,E06000012,Highway Condition,3,1,3.0
2015-3,E06000012,Parking,1,1,1.0
2015-3,E06000012,Pavement /Footway Defects,1,1,1.0
2015-3,E06000012,Potholes,7,5,1.4
2015-3,E06000012,Street Cleaning,1,1,1.0
2015-3,E06000013,Fly-tipping,4,2,2.0
2015-3,E06000013,Graffiti,1,1,1.0
2015-3,E06000013,Highway Condition,1,1,1.0
2015-3,E06000013,Parking,1,1,1.0
2015-3,E06000013,Pavement /Footway Defects,1,1,1.0
2015-3,E06000013,Potholes,3,3,1.0
2015-3,E06000013,Street Cleaning,1,1,1.0
2015-3,E06000013,Street Name Plates,1,1,1.0
2015-3,E06000013,Traffic Lights,1,1,1.0
2015-3,E06000014,Fly-tipping,1,1,1.0
2015-3,E06000014,Graffiti,4,2,2.0
2015-3,E06000014,Highway Condition,2,2,1.0
2015-3,E06000014,Other,1,1,1.0
2015-3,E06000014,Pavement /Footway Defects,2,2,1.0
2015-3,E06000014,Potholes,2,2,1.0
2015-3,E06000014,Rubbish,2,2,1.0
2015-3,E06000014,Street Cleaning,1,1,1.0
2015-3,E06000014,Street Lights,3,3,1.0
2015-3,E06000014,Street Signs,2,2,1.0
2015-3,E06000014,Traffic Lights,2,2,1.0
2015-3,E06000015,Abandoned Vehicles,2,2,1.0
2015-3,E06000015,Fallen/Dangerous Trees,1,1,1.0
2015-3,E06000015,Highway Condition,4,4,1.0
2015-3,E06000015,Potholes,7,7,1.0
2015-3,E06000015,Street Name Plates,1,1,1.0
2015-3,E06000016,Highway Condition,1,1,1.0
2015-3,E06000016,Parking,1,1,1.0
2015-3,E06000016,Potholes,2,2,1.0
2015-3,E06000016,Street Cleaning,1,1,1.0
2015-3,E06000016,Street Lights,3,3,1.0
