period,LAD,SHEF_A,report_count,user_count,average
2018-5,E06000001,Dog Fouling,4,2,2.0
2018-5,E06000001,Fly-tipping,9,8,1.125
2018-5,E06000001,Highway Condition,7,5,1.4
2018-5,E06000001,Open Spaces/Parks,12,7,1.7142857142857142
2018-5,E06000001,Other,2,2,1.0
2018-5,E06000001,Parking,1,1,1.0
2018-5,E06000001,Pavement /Footway Defects,6,6,1.0
2018-5,E06000001,Potholes,4,4,1.0
2018-5,E06000001,Public Toilets,1,1,1.0
2018-5,E06000001,Rubbish,5,5,1.0
2018-5,E06000001,Street Cleaning,3,3,1.0
2018-5,E06000001,Street Lights,2,2,1.0
2018-5,E06000001,Street Name Plates,2,2,1.0
2018-5,E06000001,Traffic Lights,1,1,1.0
2018-5,E06000002,Other,2,2,1.0
2018-5,E06000002,Parking,1,1,1.0
2018-5,E06000002,Pavement /Footway Defects,1,1,1.0
2018-5,E06000002,Potholes,1,1,1.0
2018-5,E06000002,Traffic Lights,1,1,1.0
2018-5,E06000003,Dog Fouling,1,1,1.0
2018-5,E06000003,Fly-tipping,4,2,2.0
2018-5,E06000003,Highway Condition,1,1,1.0
2018-5,E06000003,Open Spaces/Parks,1,1,1.0
2018-5,E06000003,Parking,1,1,1.0
2018-5,E06000003,Potholes,4,2,2.0
2018-5,E06000003,Street Cleaning,1,1,1.0
2018-5,E06000004,Abandoned Vehicles,2,2,1.0
2018-5,E06000004,Fly-tipping,6,5,1.2
2018-5,E06000004,Flyposting,1,1,1.0
2018-5,E06000004,Graffiti,1,1,1.0
2018-5,E06000004,Highway Condition,10,8,1.25
2018-5,E06000004,Open Spaces/Parks,1,1,1.0
2018-5,E06000004,Other,5,5,1.0
2018-5,E06000004,Parking,4,4,1.0
2018-5,E06000004,Pavement /Footway Defects,3,3,1.0
2018-5,E06000004,Potholes,4,3,1.3333333333333333
2018-5,E06000004,Rubbish,1,1,1.0
2018-5,E06000004,Street Cleaning,2,2,1.0
2018-5,E06000004,Street Lights,2,1,2.0
2018-5,E06000004,Street Signs,1,1,1.0
2018-5,E06000005,Abandoned Vehicles,1,1,1.0
2018-5,E06000005,Other,1,1,1.0
2018-5,E06000005,Pavement /Footway Defects,1,1,1.0
2018-5,E06000005,Potholes,4,3,1.3333333333333333
2018-5,E06000005,Rubbish,1,1,1.0
2018-5,E06000006,Dog Fouling,1,1,1.0
2018-5,E06000006,Fallen/Dangerous Trees,1,1,1.0
2018-5,E06000006,Fly-tipping,3,2,1.5
2018-5,E06000006,Highway Condition,1,1,1.0
2018-5,E06000006,Open Spaces/Parks,1,1,1.0
2018-5,E06000006,Other,1,1,1.0
2018-5,E06000006,Parking,1,1,1.0
2018-5,E06000006,Potholes,1,1,1.0
2018-5,E06000007,Abandoned Vehicles,2,2,1.0
2018-5,E06000007,Fallen/Dangerous Trees,1,1,1.0
2018-5,E06000007,Fly-tipping,1,1,1.0
2018-5,E06000007,Highway Condition,3,2,1.5
2018-5,E06000007,Open Spaces/Parks,3,2,1.5
2018-5,E06000007,Other,1,1,1.0
2018-5,E06000007,Parking,3,3,1.0
2018-5,E06000007,Pavement /Footway Defects,1,1,1.0
2018-5,E06000007,Potholes,4,4,1.0
2018-5,E06000008,Abandoned Vehicles,2,2,1.0
2018-5,E06000008,Dog Fouling,2,1,2.0
2018-5,E06000008,Fallen/Dangerous Trees,1,1,1.0
2018-5,E06000008,Fly-tipping,12,7,1.7142857142857142
2018-5,E06000008,Graffiti,1,1,1.0
2018-5,E06000008,Highway Condition,18,2,9.0
2018-5,E06000008,Open Spaces/Parks,3,2,1.5
2018-5,E06000008,Other,1,1,1.0
2018-5,E06000008,Parking,1,1,1.0
2018-5,E06000008,Pavement /Footway Defects,4,4,1.0
2018-5,E06000008,Potholes,8,3,2.6666666666666665
2018-5,E06000008,Rubbish,1,1,1.0
2018-5,E06000008,Street Cleaning,3,1,3.0
2018-5,E06000008,Street Signs,2,1,2.0
2018-5,E06000008,Traffic Lights,1,1,1.0
2018-5,E06000009,Highway Condition,2,2,1.0
2018-5,E06000009,Open Spaces/Parks,1,1,1.0
2018-5,E06000009,Other,2,1,2.0
2018-5,E06000009,Pavement /Footway Defects,2,2,1.0
2018-5,E06000009,Potholes,2,2,1.0
2018-5,E06000009,Rubbish,2,2,1.0
2018-5,E06000010,Abandoned Vehicles,2,2,1.0
2018-5,E06000010,Dog Fouling,1,1,1.0
2018-5,E06000010,Fly-tipping,2,1,2.0
2018-5,E06000010,Graffiti,3,2,1.5
2018-5,E06000010,Highway Condition,5,3,1.6666666666666667
2018-5,E06000010,Other,54,3,18.0
2018-5,E06000010,Pavement /Footway Defects,2,2,1.0
2018-5,E06000010,Potholes,18,10,1.8
2018-5,E06000010,Rubbish,3,3,1.0
2018-5,E06000010,Street Lights,3,3,1.0
2018-5,E06000010,Street Signs,2,2,1.0
2018-5,E06000010,Traffic Lights,1,1,1.0
2018-5,E06000011,Highway Condition,3,2,1.5
2018-5,E06000011,Other,3,3,1.0
2018-5,E06000011,Pavement /Footway Defects,1,1,1.0
2018-5,E06000011,Potholes,6,4,1.5
2018-5,E06000012,Dog Fouling,1,1,1.0
2018-5,E06000012,Potholes,2,2,1.0
2018-5,E06000013,Fly-tipping,14,3,4.666666666666667
2018-5,E06000013,Highway Condition,2,2,1.0
2018-5,E06000013,Other,3,3,1.0
2018-5,E06000013,Parking,3,2,1.5
2018-5,E06000013,Pavement /Footway Defects,2,1,2.0
2018-5,E06000013,Potholes,14,11,1.2727272727272727
2018-5,E06000013,Rubbish,2,2,1.0
2018-5,E06000014,Fallen/Dangerous Trees,1,1,1.0
2018-5,E06000014,Highway Condition,1,1,1.0
2018-5,E06000014,Other,1,1,1.0
2018-5,E06000014,Parking,2,2,1.0
2018-5,E06000014,Pavement /Footway Defects,1,1,1.0
2018-5,E06000014,Potholes,4,3,1.3333333333333333
2018-5,E06000015,Abandoned Vehicles,2,2,1.0
2018-5,E06000015,Fly-tipping,16,9,1.7777777777777777
2018-5,E06000015,Graffiti,3,3,1.0
2018-5,E06000015,Highway Condition,18,4,4.5
2018-5,E06000015,Open Spaces/Parks,4,4,1.0
2018-5,E06000015,Other,4,4,1.0
2018-5,E06000015,Parking,2,2,1.0
2018-5,E06000015,Pavement /Footway Defects,4,4,1.0
2018-5,E06000015,Potholes,7,7,1.0
2018-5,E06000015,Rubbish,7,7,1.0
2018-5,E06000015,Street Lights,2,2,1.0
2018-5,E06000016,Abandoned Vehicles,3,3,1.0
2018-5,E06000016,Dog Fouling,1,1,1.0
2018-5,E06000016,Fallen/Dangerous Trees,1,1,1.0
2018-5,E06000016,Fly-tipping,5,4,1.25
2018-5,E06000016,Graffiti,3,2,1.5
2018-5,E06000016,Highway Condition,3,3,1.0
2018-5,E06000016,Open Spaces/Parks,1,1,1.0
2018-5,E06000016,Other,6,3,2.0
2018-5,E06000016,Parking,2,2,1.0
2018-5,E06000016,Pavement /Footway Defects,3,3,1.0
2018-5,E06000016,Potholes,3,3,1.0
2018-5,E06000016,Street Cleaning,1,1,1.0
2018-5,E06000016,Street Name Plates,1,1,1.0
2018-5,E06000016,Street Signs,2,2,1.0
2018-5,E06000017,,16,12,1.3333333333333333
2018-5,E06000017,Fly-tipping,1,1,1.0
2018-5,E06000017,Grass/Weed Control,1,1,1.0
2018-5,E06000017,Street Signs,1,1,1.0
2018-5,E06000018,Abandoned Vehicles,1,1,1.0
2018-5,E06000018,Fly-tipping,5,4,1.25
2018-5,E06000018,Graffiti,1,1,1.0
2018-5,E06000018,Highway Condition,3,3,1.0
2018-5,E06000018,Open Spaces/Parks,2,2,1.0
2018-5,E06000018,Other,6,3,2.0
2018-5,E06000018,Parking,6,3,2.0
2018-5,E06000018,Pavement /Footway Defects,2,2,1.0
2018-5,E06000018,Potholes,8,4,2.0
2018-5,E06000018,Rubbish,2,2,1.0
2018-5,E06000018,Street Cleaning,2,2,1.0
2018-5,E06000018,Traffic Lights,4,4,1.0
2018-5,E06000019,Highway Condition,4,4,1.0
2018-5,E06000019,Open Spaces/Parks,2,2,1.0
2018-5,E06000019,Other,3,3,1.0
2018-5,E06000019,Parking,1,1,1.0
2018-5,E06000019,Pavement /Footway Defects,4,3,1.3333333333333333
2018-5,E06000019,Potholes,32,14,2.2857142857142856
2018-5,E06000019,Right of Way,1,1,1.0
2018-5,E06000020,Highway Condition,1,1,1.0
2018-5,E06000020,Other,1,1,1.0
2018-5,E06000020,Pavement /Footway Defects,3,3,1.0
2018-5,E06000020,Potholes,1,1,1.0
2018-5,E06000020,Rubbish,1,1,1.0
2018-5,E06000020,Street Lights,2,2,1.0
2018-5,E06000021,Abandoned Vehicles,4,3,1.3333333333333333
2018-5,E06000021,Bus Stops Damage,1,1,1.0
2018-5,E06000021,Dead Animals,1,1,1.0
2018-5,E06000021,Fallen/Dangerous Trees,3,2,1.5
2018-5,E06000021,Fly-tipping,6,6,1.0
2018-5,E06000021,Graffiti,4,3,1.3333333333333333
2018-5,E06000021,Grass/Weed Control,1,1,1.0
2018-5,E06000021,Grids and Drains,3,3,1.0
2018-5,E06000021,Highway Condition,6,5,1.2
2018-5,E06000021,Open Spaces/Parks,2,1,2.0
2018-5,E06000021,Other,11,6,1.8333333333333333
2018-5,E06000021,Parking,6,5,1.2
2018-5,E06000021,Potholes,61,34,1.7941176470588236
2018-5,E06000021,Street Cleaning,1,1,1.0
2018-5,E06000021,Street Signs,3,2,1.5
2018-5,E06000022,,57,35,1.6285714285714286
2018-5,E06000022,Abandoned Vehicles,2,2,1.0
2018-5,E06000022,Fallen/Dangerous Trees,1,1,1.0
2018-5,E06000022,Fly-tipping,5,5,1.0
2018-5,E06000022,Graffiti,4,3,1.3333333333333333
2018-5,E06000022,Open Spaces/Parks,2,2,1.0
2018-5,E06000022,Other,10,7,1.4285714285714286
2018-5,E06000022,Parking,2,2,1.0
2018-5,E06000022,Rubbish,1,1,1.0
2018-5,E06000022,Street Cleaning,2,2,1.0
2018-5,E06000022,Traffic Lights,1,1,1.0
2018-5,E06000023,Abandoned Vehicles,12,10,1.2
2018-5,E06000023,Bridge/Culvert Defects,2,2,1.0
2018-5,E06000023,Bus Stops Damage,2,2,1.0
2018-5,E06000023,Fallen/Dangerous Trees,5,5,1.0
2018-5,E06000023,Fly-tipping,65,27,2.4074074074074074
2018-5,E06000023,Flyposting,2,2,1.0
2018-5,E06000023,General Highways Enquiries,2,2,1.0
2018-5,E06000023,Graffiti,8,6,1.3333333333333333
2018-5,E06000023,Gullies,9,7,1.2857142857142858
2018-5,E06000023,Obstruction,16,15,1.0666666666666667
2018-5,E06000023,Open Spaces/Parks,11,7,1.5714285714285714
2018-5,E06000023,Other,20,18,1.1111111111111112
2018-5,E06000023,Parking,2,2,1.0
2018-5,E06000023,Pavement /Footway Defects,24,18,1.3333333333333333
2018-5,E06000023,Retaining Wall,1,1,1.0
2018-5,E06000023,Road Surface Defects,40,21,1.9047619047619047
2018-5,E06000023,Rubbish,9,9,1.0
2018-5,E06000023,Street Cleaning,5,4,1.25
2018-5,E06000023,Street Lights,5,5,1.0
2018-5,E06000023,Street Signs,5,4,1.25
2018-5,E06000023,Utility Works,3,3,1.0
2018-5,E06000024,Dog Fouling,2,1,2.0
2018-5,E06000024,Fallen/Dangerous Trees,1,1,1.0
2018-5,E06000024,Fly-tipping,3,3,1.0
2018-5,E06000024,Graffiti,2,2,1.0
2018-5,E06000024,Highway Condition,6,5,1.2
2018-5,E06000024,Open Spaces/Parks,2,1,2.0
2018-5,E06000024,Parking,2,2,1.0
2018-5,E06000024,Pavement /Footway Defects,3,3,1.0
2018-5,E06000024,Potholes,19,15,1.2666666666666666
2018-5,E06000024,Rubbish,2,2,1.0
2018-5,E06000024,Street Cleaning,4,3,1.3333333333333333
2018-5,E06000024,Street Lights,1,1,1.0
2018-5,E06000024,Street Signs,1,1,1.0
2018-5,E06000025,Abandoned Vehicles,1,1,1.0
2018-5,E06000025,Fly-tipping,16,10,1.6
2018-5,E06000025,Graffiti,15,3,5.0
2018-5,E06000025,Highway Condition,9,7,1.2857142857142858
2018-5,E06000025,Open Spaces/Parks,6,5,1.2
