period,LAD,SHEF_A,report_count,user_count,average
2011-7,E06000001,Street Lights,2,2,1.0
2011-7,E06000002,Dog Fouling,1,1,1.0
2011-7,E06000002,Fly-tipping,1,1,1.0
2011-7,E06000002,Other,4,4,1.0
2011-7,E06000002,Street Cleaning,1,1,1.0
2011-7,E06000003,Fly-tipping,2,2,1.0
2011-7,E06000003,Highway Condition,1,1,1.0
2011-7,E06000004,Fly-tipping,1,1,1.0
2011-7,E06000004,Street Cleaning,1,1,1.0
2011-7,E06000004,Street Lights,1,1,1.0
2011-7,E06000005,Highway Condition,2,2,1.0
2011-7,E06000005,Other,2,2,1.0
2011-7,E06000005,Potholes,1,1,1.0
2011-7,E06000006,Highway Condition,1,1,1.0
2011-7,E06000007,Abandoned Vehicles,2,2,1.0
2011-7,E06000007,Fallen/Dangerous Trees,2,2,1.0
2011-7,E06000007,Highway Condition,2,2,1.0
2011-7,E06000007,Other,2,2,1.0
2011-7,E06000007,Parking,2,2,1.0
2011-7,E06000007,Potholes,1,1,1.0
2011-7,E06000007,Rubbish,2,2,1.0
2011-7,E06000008,Dog Fouling,2,2,1.0
2011-7,E06000008,Fallen/Dangerous Trees,2,2,1.0
2011-7,E06000008,Fly-tipping,3,3,1.0
2011-7,E06000008,Graffiti,1,1,1.0
2011-7,E06000008,Highway Condition,2,2,1.0
2011-7,E06000008,Open Spaces/Parks,7,6,1.1666666666666667
2011-7,E06000008,Other,1,1,1.0
2011-7,E06000008,Pavement /Footway Defects,1,1,1.0
2011-7,E06000008,Potholes,2,2,1.0
2011-7,E06000009,Dog Fouling,1,1,1.0
2011-7,E06000009,Fly-tipping,1,1,1.0
2011-7,E06000009,Highway Condition,2,2,1.0
2011-7,E06000009,Other,3,3,1.0
2011-7,E06000009,Traffic Lights,1,1,1.0
2011-7,E06000010,Dog Fouling,2,1,2.0
2011-7,E06000010,Fallen/Dangerous Trees,1,1,1.0
2011-7,E06000010,Fly-tipping,1,1,1.0
2011-7,E06000010,Highway Condition,2,1,2.0
2011-7,E06000010,Other,2,2,1.0
2011-7,E06000010,Parking,2,1,2.0
2011-7,E06000010,Potholes,4,1,4.0
2011-7,E06000010,Traffic Lights,1,1,1.0
2011-7,E06000011,Dog Fouling,1,1,1.0
2011-7,E06000011,Highway Condition,2,2,1.0
2011-7,E06000011,Other,24,15,1.6
2011-7,E06000011,Parking,1,1,1.0
2011-7,E06000011,Pavement /Footway Defects,1,1,1.0
2011-7,E06000011,Potholes,2,2,1.0
2011-7,E06000011,Street Lights,1,1,1.0
2011-7,E06000011,Street Signs,1,1,1.0
2011-7,E06000012,Highway Condition,1,1,1.0
2011-7,E06000012,Other,1,1,1.0
2011-7,E06000012,Potholes,1,1,1.0
2011-7,E06000012,Rubbish,1,1,1.0
2011-7,E06000014,Other,2,2,1.0
2011-7,E06000014,Traffic Lights,1,1,1.0
2011-7,E06000015,Fly-tipping,1,1,1.0
2011-7,E06000015,Highway Condition,1,1,1.0
2011-7,E06000015,Rubbish,3,1,3.0
2011-7,E06000015,Street Cleaning,1,1,1.0
2011-7,E06000016,Fallen/Dangerous Trees,1,1,1.0
2011-7,E06000016,Highway Condition,2,2,1.0
2011-7,E06000016,Parking,1,1,1.0
2011-7,E06000016,Potholes,3,2,1.5
2011-7,E06000017,Other,1,1,1.0
2011-7,E06000017,Potholes,1,1,1.0
2011-7,E06000018,Dog Fouling,1,1,1.0
2011-7,E06000018,Fly-tipping,1,1,1.0
2011-7,E06000018,Graffiti,1,1,1.0
2011-7,E06000018,Highway Condition,3,2,1.5
2011-7,E06000018,Parking,1,1,1.0
2011-7,E06000018,Potholes,2,2,1.0
2011-7,E06000018,Rubbish,1,1,1.0
2011-7,E06000018,Street Lights,1,1,1.0
2011-7,E06000019,Highway Condition,1,1,1.0
2011-7,E06000019,Other,1,1,1.0
2011-7,E06000019,Potholes,3,2,1.5
2011-7,E06000019,Right of Way,1,1,1.0
2011-7,E06000019,Street Signs,1,1,1.0
2011-7,E06000020,Fly-tipping,1,1,1.0
2011-7,E06000020,Graffiti,1,1,1.0
2011-7,E06000020,Highway Condition,3,3,1.0
2011-7,E06000020,Open Spaces/Parks,1,1,1.0
2011-7,E06000020,Other,2,2,1.0
2011-7,E06000020,Pavement /Footway Defects,2,2,1.0
2011-7,E06000020,Potholes,2,2,1.0
2011-7,E06000020,Street Signs,1,1,1.0
2011-7,E06000020,Traffic Lights,1,1,1.0
2011-7,E06000021,Abandoned Vehicles,4,2,2.0
2011-7,E06000021,Fly-tipping,1,1,1.0
2011-7,E06000021,Other,2,2,1.0
2011-7,E06000021,Pavement /Footway Defects,2,2,1.0
2011-7,E06000021,Potholes,4,3,1.3333333333333333
2011-7,E06000021,Rubbish,1,1,1.0
2011-7,E06000021,Street Cleaning,2,2,1.0
2011-7,E06000021,Street Signs,1,1,1.0
2011-7,E06000021,Traffic Lights,1,1,1.0
2011-7,E06000022,Fly-tipping,1,1,1.0
2011-7,E06000022,Flyposting,1,1,1.0
2011-7,E06000022,Highway Condition,2,2,1.0
2011-7,E06000022,Pavement /Footway Defects,1,1,1.0
2011-7,E06000023,Abandoned Vehicles,2,2,1.0
2011-7,E06000023,Fallen/Dangerous Trees,1,1,1.0
2011-7,E06000023,Fly-tipping,1,1,1.0
2011-7,E06000023,Flyposting,2,1,2.0
2011-7,E06000023,Graffiti,1,1,1.0
2011-7,E06000023,Highway Condition,7,5,1.4
2011-7,E06000023,Other,3,3,1.0
2011-7,E06000023,Parking,1,1,1.0
2011-7,E06000023,Pavement /Footway Defects,5,5,1.0
2011-7,E06000023,Potholes,1,1,1.0
2011-7,E06000023,Rubbish,1,1,1.0
2011-7,E06000023,Street Lights,1,1,1.0
2011-7,E06000023,Traffic Lights,1,1,1.0
2011-7,E06000024,Fallen/Dangerous Trees,1,1,1.0
2011-7,E06000024,Highway Condition,6,4,1.5
2011-7,E06000024,Other,1,1,1.0
2011-7,E06000024,Parking,2,2,1.0
2011-7,E06000024,Pavement /Footway Defects,1,1,1.0
2011-7,E06000024,Potholes,4,4,1.0
2011-7,E06000024,Street Lights,1,1,1.0
2011-7,E06000025,Fallen/Dangerous Trees,1,1,1.0
2011-7,E06000025,Highway Condition,1,1,1.0
2011-7,E06000025,Other,1,1,1.0
2011-7,E06000025,Pavement /Footway Defects,1,1,1.0
2011-7,E06000026,Abandoned Vehicles,2,2,1.0
2011-7,E06000026,Bus Stops Damage,1,1,1.0
2011-7,E06000026,Dog Fouling,1,1,1.0
2011-7,E06000026,Fallen/Dangerous Trees,2,1,2.0
2011-7,E06000026,Fly-tipping,5,4,1.25
2011-7,E06000026,Highway Condition,6,5,1.2
2011-7,E06000026,Open Spaces/Parks,1,1,1.0
2011-7,E06000026,Other,2,2,1.0
2011-7,E06000026,Parking,2,2,1.0
2011-7,E06000026,Pavement /Footway Defects,5,5,1.0
2011-7,E06000026,Potholes,4,4,1.0
2011-7,E06000026,Rubbish,7,7,1.0
2011-7,E06000026,Street Name Plates,1,1,1.0
2011-7,E06000027,Abandoned Vehicles,2,2,1.0
2011-7,E06000027,Highway Condition,1,1,1.0
2011-7,E06000027,Pavement /Footway Defects,1,1,1.0
2011-7,E06000027,Rubbish,1,1,1.0
2011-7,E06000028,Abandoned Vehicles,1,1,1.0
2011-7,E06000028,Fallen/Dangerous Trees,1,1,1.0
2011-7,E06000028,Fly-tipping,2,2,1.0
2011-7,E06000028,Graffiti,1,1,1.0
2011-7,E06000028,Highway Condition,3,3,1.0
2011-7,E06000028,Other,2,2,1.0
2011-7,E06000028,Parking,1,1,1.0
2011-7,E06000028,Pavement /Footway Defects,1,1,1.0
2011-7,E06000028,Potholes,1,1,1.0
2011-7,E06000028,Street Cleaning,1,1,1.0
2011-7,E06000028,Street Signs,1,1,1.0
2011-7,E06000028,Traffic Lights,2,2,1.0
2011-7,E06000029,Pavement /Footway Defects,1,1,1.0
2011-7,E06000030,Fallen/Dangerous Trees,3,2,1.5
2011-7,E06000030,Fly-tipping,1,1,1.0
2011-7,E06000030,Graffiti,1,1,1.0
2011-7,E06000030,Other,2,2,1.0
2011-7,E06000030,Parking,1,1,1.0
2011-7,E06000030,Potholes,2,2,1.0
2011-7,E06000030,Street Lights,1,1,1.0
2011-7,E06000030,Street Signs,1,1,1.0
2011-7,E06000031,Abandoned Vehicles,1,1,1.0
2011-7,E06000031,Fallen/Dangerous Trees,2,1,2.0
2011-7,E06000031,Fly-tipping,6,5,1.2
2011-7,E06000031,Graffiti,6,3,2.0
2011-7,E06000031,Highway Condition,2,2,1.0
2011-7,E06000031,Other,4,3,1.3333333333333333
2011-7,E06000031,Pavement /Footway Defects,1,1,1.0
2011-7,E06000031,Street Cleaning,7,3,2.3333333333333335
2011-7,E06000031,Street Lights,15,5,3.0
2011-7,E06000031,Street Name Plates,1,1,1.0
2011-7,E06000031,Street Signs,1,1,1.0
2011-7,E06000031,Traffic Lights,1,1,1.0
2011-7,E06000032,Dog Fouling,1,1,1.0
2011-7,E06000032,Pavement /Footway Defects,1,1,1.0
2011-7,E06000032,Street Lights,1,1,1.0
2011-7,E06000033,Fallen/Dangerous Trees,1,1,1.0
2011-7,E06000033,Other,7,4,1.75
2011-7,E06000034,Parking,1,1,1.0
2011-7,E06000035,Abandoned Vehicles,1,1,1.0
2011-7,E06000035,Fallen/Dangerous Trees,2,2,1.0
2011-7,E06000035,Graffiti,1,1,1.0
2011-7,E06000035,Highway Condition,1,1,1.0
2011-7,E06000035,Other,2,2,1.0
2011-7,E06000035,Parking,2,2,1.0
2011-7,E06000035,Rubbish,1,1,1.0
2011-7,E06000035,Street Lights,2,2,1.0
2011-7,E06000035,Street Signs,1,1,1.0
2011-7,E06000036,Fly-tipping,2,2,1.0
2011-7,E06000036,Flyposting,2,1,2.0
2011-7,E06000036,Other,1,1,1.0
2011-7,E06000036,Pavement /Footway Defects,1,1,1.0
2011-7,E06000036,Street Lights,3,3,1.0
2011-7,E06000036,Traffic Lights,1,1,1.0
2011-7,E06000037,Graffiti,1,1,1.0
2011-7,E06000037,Potholes,2,2,1.0
2011-7,E06000037,Street Lights,1,1,1.0
2011-7,E06000037,Traffic Lights,2,2,1.0
2011-7,E06000038,Bus Stops Damage,1,1,1.0
2011-7,E06000038,Fly-tipping,3,3,1.0
2011-7,E06000038,Highway Condition,1,1,1.0
2011-7,E06000038,Other,1,1,1.0
2011-7,E06000038,Parking,1,1,1.0
2011-7,E06000038,Pavement /Footway Defects,2,2,1.0
2011-7,E06000038,Potholes,1,1,1.0
2011-7,E06000038,Rubbish,2,2,1.0
2011-7,E06000038,Street Cleaning,1,1,1.0
2011-7,E06000038,Street Lights,1,1,1.0
2011-7,E06000038,Street Signs,1,1,1.0
2011-7,E06000038,Traffic Lights,1,1,1.0
2011-7,E06000039,Abandoned Vehicles,1,1,1.0
2011-7,E06000039,Graffiti,1,1,1.0
2011-7,E06000039,Rubbish,1,1,1.0
2011-7,E06000039,Street Cleaning,3,2,1.5
2011-7,E06000039,Street Lights,2,2,1.0
2011-7,E06000040,Dog Fouling,1,1,1.0
2011-7,E06000040,Highway Condition,1,1,1.0
2011-7,E06000040,Parking,1,1,1.0
2011-7,E06000040,Potholes,1,1,1.0
2011-7,E06000041,Fallen/Dangerous Trees,2,2,1.0
2011-7,E06000041,Fly-tipping,2,2,1.0
2011-7,E06000041,Flyposting,1,1,1.0
2011-7,E06000041,Highway Condition,1,1,1.0
2011-7,E06000041,Open Spaces/Parks,3,3,1.0
2011-7,E06000041,Other,4,4,1.0
2011-7,E06000041,Pavement /Footway Defects,2,1,2.0
2011-7,E06000041,Potholes,2,1,2.0
2011-7,E06000041,Rubbish,1,1,1.0
2011-7,E06000041,Street Lights,2,2,1.0
2011-7,E06000041,Street Name Plates,1,1,1.0
2011-7,E06000042,Graffiti,2,2,1.0
2011-7,E06000042,Highway Condition,1,1,1.0
2011-7,E06000042,Other,3,3,1.0
2011-7,E06000042,Pavement /Footway Defects,1,1,1.0
2011-7,E06000042,Potholes,1,1,1.0
2011-7,E06000042,Street Lights,2,2,1.0
2011-7,E06000043,Graffiti,1,1,1.0
2011-7,E06000043,Other,10,5,2.0
2011-7,E06000043,Pavement /Footway Defects,5,3,1.6666666666666667
2011-7,E06000043,Recycling,2,2,1.0
2011-7,E06000043,Street Cleaning,6,3,2.0
2011-7,E06000043,Street Lights,1,1,1.0
