period,LAD,SHEF_A,report_count,user_count,average
2012-11,E06000001,Dog Fouling,1,1,1.0
2012-11,E06000002,Dog Fouling,1,1,1.0
2012-11,E06000002,Highway Condition,1,1,1.0
2012-11,E06000002,Other,1,1,1.0
2012-11,E06000002,Parking,2,2,1.0
2012-11,E06000002,Pavement /Footway Defects,1,1,1.0
2012-11,E06000002,Street Lights,1,1,1.0
2012-11,E06000002,Street Signs,1,1,1.0
2012-11,E06000003,Bus Stops Damage,1,1,1.0
2012-11,E06000003,Dog Fouling,1,1,1.0
2012-11,E06000003,Highway Condition,2,2,1.0
2012-11,E06000003,Other,1,1,1.0
2012-11,E06000003,Street Cleaning,2,2,1.0
2012-11,E06000003,Street Lights,3,3,1.0
2012-11,E06000004,Dog Fouling,1,1,1.0
2012-11,E06000004,Fly-tipping,1,1,1.0
2012-11,E06000004,Other,1,1,1.0
2012-11,E06000004,Parking,1,1,1.0
2012-11,E06000004,Pavement /Footway Defects,1,1,1.0
2012-11,E06000004,Street Cleaning,1,1,1.0
2012-11,E06000004,Street Lights,3,3,1.0
2012-11,E06000004,Traffic Lights,1,1,1.0
2012-11,E06000005,Fly-tipping,1,1,1.0
2012-11,E06000005,Other,1,1,1.0
2012-11,E06000005,Potholes,2,2,1.0
2012-11,E06000005,Street Cleaning,1,1,1.0
2012-11,E06000006,Highway Condition,4,2,2.0
2012-11,E06000006,Rubbish,1,1,1.0
2012-11,E06000006,Street Lights,1,1,1.0
2012-11,E06000007,Fly-tipping,1,1,1.0
2012-11,E06000007,Highway Condition,5,4,1.25
2012-11,E06000007,Other,1,1,1.0
2012-11,E06000007,Parking,2,2,1.0
2012-11,E06000007,Potholes,2,1,2.0
2012-11,E06000007,Street Lights,8,4,2.0
2012-11,E06000008,Fallen/Dangerous Trees,1,1,1.0
2012-11,E06000008,Fly-tipping,6,6,1.0
2012-11,E06000008,Graffiti,2,2,1.0
2012-11,E06000008,Highway Condition,5,5,1.0
2012-11,E06000008,Other,2,2,1.0
2012-11,E06000008,Parking,2,2,1.0
2012-11,E06000008,Pavement /Footway Defects,2,2,1.0
2012-11,E06000008,Potholes,3,3,1.0
2012-11,E06000008,Street Cleaning,2,2,1.0
2012-11,E06000008,Street Lights,14,11,1.2727272727272727
2012-11,E06000008,Street Signs,1,1,1.0
2012-11,E06000008,Traffic Lights,2,2,1.0
2012-11,E06000009,Abandoned Vehicles,1,1,1.0
2012-11,E06000009,Dog Fouling,1,1,1.0
2012-11,E06000009,Fly-tipping,2,1,2.0
2012-11,E06000009,Highway Condition,3,3,1.0
2012-11,E06000009,Other,1,1,1.0
2012-11,E06000009,Pavement /Footway Defects,1,1,1.0
2012-11,E06000009,Rubbish,3,3,1.0
2012-11,E06000009,Street Cleaning,1,1,1.0
2012-11,E06000009,Street Lights,3,3,1.0
2012-11,E06000010,Fly-tipping,3,3,1.0
2012-11,E06000010,Highway Condition,2,2,1.0
2012-11,E06000010,Other,1,1,1.0
2012-11,E06000010,Street Lights,3,3,1.0
