period,LAD,SHEF_A_CODE,report_count,user_count,average
2009-9,,A20,9,2,4.5
2009-9,,A53,3,1,3.0
2009-9,,A54,1,1,1.0
2009-9,,A57,1,1,1.0
2009-9,,A79,1,1,1.0
2009-9,,A81,1,1,1.0
2009-9,E06000001,A20,1,1,1.0
2009-9,E06000001,A41,1,1,1.0
2009-9,E06000001,A54,1,1,1.0
2009-9,E06000001,A57,1,1,1.0
2009-9,E06000001,A73,1,1,1.0
2009-9,E06000002,A29,1,1,1.0
2009-9,E06000002,A33,1,1,1.0
2009-9,E06000002,A41,1,1,1.0
2009-9,E06000002,A54,2,2,1.0
2009-9,E06000002,A56,2,2,1.0
2009-9,E06000002,A60,1,1,1.0
2009-9,E06000002,A73,1,1,1.0
2009-9,E06000002,A81,2,2,1.0
2009-9,E06000002,A86,1,1,1.0
2009-9,E06000003,A20,1,1,1.0
2009-9,E06000003,A41,1,1,1.0
2009-9,E06000003,A60,1,1,1.0
2009-9,E06000003,A81,2,2,1.0
2009-9,E06000004,A41,2,2,1.0
2009-9,E06000004,A54,2,2,1.0
2009-9,E06000004,A56,1,1,1.0
2009-9,E06000004,A81,2,2,1.0
2009-9,E06000005,A41,3,2,1.5
2009-9,E06000005,A82,1,1,1.0
2009-9,E06000006,A24,1,1,1.0
2009-9,E06000006,A54,3,3,1.0
2009-9,E06000006,A56,1,1,1.0
2009-9,E06000006,A57,2,2,1.0
2009-9,E06000007,A41,2,2,1.0
2009-9,E06000007,A56,1,1,1.0
2009-9,E06000007,A57,1,1,1.0
2009-9,E06000007,A60,1,1,1.0
2009-9,E06000007,A79,1,1,1.0
2009-9,E06000008,A29,1,1,1.0
2009-9,E06000008,A60,1,1,1.0
2009-9,E06000008,A81,2,2,1.0
2009-9,E06000008,A83,1,1,1.0
2009-9,E06000009,A29,1,1,1.0
2009-9,E06000009,A33,1,1,1.0
2009-9,E06000009,A41,6,4,1.5
2009-9,E06000009,A53,1,1,1.0
2009-9,E06000009,A54,3,3,1.0
2009-9,E06000009,A57,3,2,1.5
2009-9,E06000009,A60,1,1,1.0
2009-9,E06000009,A73,2,2,1.0
2009-9,E06000009,A79,2,2,1.0
2009-9,E06000009,A81,2,2,1.0
2009-9,E06000010,A33,1,1,1.0
2009-9,E06000010,A54,1,1,1.0
2009-9,E06000010,A56,2,2,1.0
2009-9,E06000010,A57,1,1,1.0
2009-9,E06000010,A79,2,1,2.0
2009-9,E06000010,A81,1,1,1.0
2009-9,E06000010,A83,1,1,1.0
2009-9,E06000011,A20,1,1,1.0
2009-9,E06000011,A29,1,1,1.0
2009-9,E06000011,A41,3,1,3.0
2009-9,E06000011,A54,2,2,1.0
2009-9,E06000011,A57,1,1,1.0
2009-9,E06000011,A60,5,1,5.0
2009-9,E06000011,A81,2,2,1.0
2009-9,E06000012,A33,8,1,8.0
2009-9,E06000012,A60,1,1,1.0
2009-9,E06000013,A1,1,1,1.0
2009-9,E06000014,A24,1,1,1.0
2009-9,E06000014,A57,2,2,1.0
2009-9,E06000014,A73,1,1,1.0
2009-9,E06000014,A81,2,2,1.0
2009-9,E06000014,A83,1,1,1.0
2009-9,E06000015,A33,1,1,1.0
2009-9,E06000015,A54,1,1,1.0
2009-9,E06000015,A57,1,1,1.0
2009-9,E06000015,A81,1,1,1.0
2009-9,E06000015,A83,2,1,2.0
2009-9,E06000016,A20,1,1,1.0
2009-9,E06000016,A41,1,1,1.0
2009-9,E06000016,A54,1,1,1.0
2009-9,E06000016,A56,2,2,1.0
2009-9,E06000016,A57,1,1,1.0
2009-9,E06000016,A81,1,1,1.0
2009-9,E06000016,A82,1,1,1.0
2009-9,E06000017,A33,1,1,1.0
2009-9,E06000018,A29,1,1,1.0
2009-9,E06000018,A33,2,2,1.0
2009-9,E06000018,A41,1,1,1.0
2009-9,E06000018,A54,3,3,1.0
2009-9,E06000018,A56,1,1,1.0
2009-9,E06000018,A57,4,3,1.3333333333333333
2009-9,E06000018,A73,1,1,1.0
2009-9,E06000018,A79,2,2,1.0
2009-9,E06000019,A20,1,1,1.0
2009-9,E06000019,A41,1,1,1.0
