period,LAD,SHEF_A,report_count,user_count,average
2010-6,E06000001,Fly-tipping,2,2,1.0
2010-6,E06000001,Highway Condition,1,1,1.0
2010-6,E06000001,Other,1,1,1.0
2010-6,E06000001,Pavement /Footway Defects,2,1,2.0
2010-6,E06000002,Open Spaces/Parks,1,1,1.0
2010-6,E06000002,Parking,1,1,1.0
2010-6,E06000002,Potholes,2,1,2.0
2010-6,E06000002,Rubbish,2,2,1.0
2010-6,E06000003,Highway Condition,1,1,1.0
2010-6,E06000003,Parking,3,2,1.5
2010-6,E06000003,Potholes,2,2,1.0
2010-6,E06000004,Dog Fouling,2,2,1.0
2010-6,E06000004,Fly-tipping,1,1,1.0
2010-6,E06000004,Highway Condition,2,2,1.0
2010-6,E06000004,Open Spaces/Parks,2,2,1.0
2010-6,E06000004,Other,5,5,1.0
2010-6,E06000004,Pavement /Footway Defects,1,1,1.0
2010-6,E06000004,Street Lights,1,1,1.0
2010-6,E06000004,Street Name Plates,1,1,1.0
2010-6,E06000005,Abandoned Vehicles,1,1,1.0
2010-6,E06000005,Bus Stops Damage,1,1,1.0
2010-6,E06000005,Dog Fouling,1,1,1.0
2010-6,E06000005,Fly-tipping,3,2,1.5
2010-6,E06000005,Highway Condition,1,1,1.0
2010-6,E06000006,Graffiti,1,1,1.0
2010-6,E06000006,Potholes,1,1,1.0
2010-6,E06000006,Traffic Lights,1,1,1.0
2010-6,E06000007,Fly-tipping,1,1,1.0
2010-6,E06000007,Highway Condition,1,1,1.0
2010-6,E06000007,Other,1,1,1.0
2010-6,E06000007,Pavement /Footway Defects,1,1,1.0
2010-6,E06000007,Potholes,2,2,1.0
2010-6,E06000008,Dog Fouling,2,2,1.0
2010-6,E06000008,Fly-tipping,4,4,1.0
2010-6,E06000008,Flyposting,1,1,1.0
2010-6,E06000008,Graffiti,1,1,1.0
2010-6,E06000008,Highway Condition,3,3,1.0
2010-6,E06000008,Open Spaces/Parks,1,1,1.0
2010-6,E06000008,Other,3,3,1.0
2010-6,E06000008,Parking,1,1,1.0
2010-6,E06000008,Potholes,2,2,1.0
2010-6,E06000008,Rubbish,6,6,1.0
2010-6,E06000008,Street Cleaning,3,3,1.0
2010-6,E06000009,Open Spaces/Parks,1,1,1.0
2010-6,E06000009,Parking,1,1,1.0
2010-6,E06000009,Pavement /Footway Defects,1,1,1.0
2010-6,E06000009,Potholes,2,2,1.0
2010-6,E06000009,Public Toilets,1,1,1.0
2010-6,E06000009,Street Lights,1,1,1.0
2010-6,E06000010,Highway Condition,1,1,1.0
2010-6,E06000010,Other,2,2,1.0
2010-6,E06000010,Potholes,2,2,1.0
2010-6,E06000010,Traffic Lights,1,1,1.0
2010-6,E06000011,Flyposting,1,1,1.0
2010-6,E06000011,Highway Condition,4,3,1.3333333333333333
2010-6,E06000011,Other,2,2,1.0
2010-6,E06000011,Parking,1,1,1.0
2010-6,E06000011,Pavement /Footway Defects,3,3,1.0
2010-6,E06000011,Street Lights,2,2,1.0
2010-6,E06000012,Fallen/Dangerous Trees,1,1,1.0
2010-6,E06000012,Other,1,1,1.0
2010-6,E06000012,Parking,1,1,1.0
2010-6,E06000012,Potholes,2,1,2.0
2010-6,E06000014,Dog Fouling,1,1,1.0
2010-6,E06000014,Fallen/Dangerous Trees,1,1,1.0
2010-6,E06000014,Graffiti,1,1,1.0
2010-6,E06000014,Parking,1,1,1.0
2010-6,E06000014,Pavement /Footway Defects,1,1,1.0
2010-6,E06000014,Potholes,1,1,1.0
2010-6,E06000014,Street Name Plates,1,1,1.0
2010-6,E06000014,Street Signs,1,1,1.0
2010-6,E06000015,Fly-tipping,1,1,1.0
2010-6,E06000015,Pavement /Footway Defects,1,1,1.0
2010-6,E06000015,Street Lights,2,2,1.0
2010-6,E06000016,Fly-tipping,1,1,1.0
2010-6,E06000016,Open Spaces/Parks,1,1,1.0
2010-6,E06000016,Other,2,2,1.0
2010-6,E06000016,Parking,2,2,1.0
2010-6,E06000016,Potholes,5,5,1.0
2010-6,E06000016,Street Cleaning,1,1,1.0
2010-6,E06000016,Street Lights,1,1,1.0
2010-6,E06000017,Potholes,1,1,1.0
2010-6,E06000018,Bus Stops Damage,1,1,1.0
2010-6,E06000018,Fly-tipping,1,1,1.0
2010-6,E06000018,Graffiti,3,3,1.0
2010-6,E06000018,Other,3,3,1.0
2010-6,E06000018,Potholes,3,3,1.0
2010-6,E06000018,Rubbish,1,1,1.0
2010-6,E06000018,Traffic Lights,1,1,1.0
2010-6,E06000019,Fly-tipping,1,1,1.0
2010-6,E06000019,Graffiti,1,1,1.0
2010-6,E06000019,Highway Condition,2,2,1.0
2010-6,E06000019,Pavement /Footway Defects,1,1,1.0
2010-6,E06000019,Potholes,11,10,1.1
2010-6,E06000019,Street Cleaning,1,1,1.0
2010-6,E06000019,Street Name Plates,5,1,5.0
2010-6,E06000019,Street Signs,2,1,2.0
2010-6,E06000020,Dog Fouling,1,1,1.0
2010-6,E06000020,Fallen/Dangerous Trees,1,1,1.0
2010-6,E06000020,Fly-tipping,1,1,1.0
2010-6,E06000020,Graffiti,1,1,1.0
2010-6,E06000020,Highway Condition,2,2,1.0
2010-6,E06000020,Parking,1,1,1.0
2010-6,E06000020,Pavement /Footway Defects,1,1,1.0
2010-6,E06000020,Public Toilets,1,1,1.0
2010-6,E06000020,Rubbish,1,1,1.0
2010-6,E06000020,Street Signs,1,1,1.0
2010-6,E06000021,Fly-tipping,1,1,1.0
2010-6,E06000021,Graffiti,1,1,1.0
2010-6,E06000021,Highway Condition,1,1,1.0
2010-6,E06000021,Open Spaces/Parks,1,1,1.0
2010-6,E06000021,Other,1,1,1.0
2010-6,E06000021,Pavement /Footway Defects,2,2,1.0
2010-6,E06000021,Potholes,9,4,2.25
2010-6,E06000022,Dog Fouling,1,1,1.0
2010-6,E06000022,Fly-tipping,1,1,1.0
2010-6,E06000022,Highway Condition,1,1,1.0
2010-6,E06000022,Open Spaces/Parks,2,1,2.0
2010-6,E06000022,Parking,1,1,1.0
2010-6,E06000022,Pavement /Footway Defects,3,3,1.0
2010-6,E06000023,Fallen/Dangerous Trees,2,2,1.0
2010-6,E06000023,Fly-tipping,1,1,1.0
2010-6,E06000023,Graffiti,1,1,1.0
2010-6,E06000023,Highway Condition,1,1,1.0
2010-6,E06000023,Other,4,4,1.0
2010-6,E06000023,Parking,1,1,1.0
2010-6,E06000023,Pavement /Footway Defects,6,6,1.0
2010-6,E06000023,Potholes,4,4,1.0
2010-6,E06000023,Street Cleaning,1,1,1.0
2010-6,E06000023,Street Lights,3,2,1.5
2010-6,E06000023,Street Signs,1,1,1.0
2010-6,E06000024,Fallen/Dangerous Trees,1,1,1.0
2010-6,E06000024,Graffiti,3,3,1.0
2010-6,E06000024,Highway Condition,6,3,2.0
2010-6,E06000024,Other,2,2,1.0
2010-6,E06000024,Parking,1,1,1.0
2010-6,E06000024,Pavement /Footway Defects,7,4,1.75
2010-6,E06000024,Potholes,5,5,1.0
2010-6,E06000024,Street Name Plates,1,1,1.0
2010-6,E06000025,Dog Fouling,1,1,1.0
2010-6,E06000025,Fly-tipping,1,1,1.0
2010-6,E06000025,Highway Condition,1,1,1.0
2010-6,E06000025,Pavement /Footway Defects,3,3,1.0
2010-6,E06000025,Potholes,3,2,1.5
2010-6,E06000025,Street Signs,1,1,1.0
2010-6,E06000026,Abandoned Vehicles,2,2,1.0
2010-6,E06000026,Dog Fouling,1,1,1.0
2010-6,E06000026,Fly-tipping,4,3,1.3333333333333333
2010-6,E06000026,Graffiti,1,1,1.0
2010-6,E06000026,Highway Condition,2,2,1.0
2010-6,E06000026,Other,6,6,1.0
2010-6,E06000026,Pavement /Footway Defects,5,4,1.25
2010-6,E06000026,Potholes,7,6,1.1666666666666667
