period,LAD,SHEF_A,report_count,user_count,average
2009-10,E06000002,Other,1,1,1.0
2009-10,E06000002,Street Cleaning,1,1,1.0
2009-10,E06000002,Street Signs,1,1,1.0
2009-10,E06000003,Abandoned Vehicles,1,1,1.0
2009-10,E06000003,Dog Fouling,1,1,1.0
2009-10,E06000003,Other,1,1,1.0
2009-10,E06000003,Parking,1,1,1.0
2009-10,E06000003,Pavement /Footway Defects,2,2,1.0
2009-10,E06000004,Graffiti,5,1,5.0
2009-10,E06000004,Other,2,2,1.0
2009-10,E06000004,Parking,1,1,1.0
2009-10,E06000004,Potholes,1,1,1.0
2009-10,E06000005,Street Lights,1,1,1.0
2009-10,E06000006,Highway Condition,1,1,1.0
2009-10,E06000006,Pavement /Footway Defects,2,2,1.0
2009-10,E06000007,Fallen/Dangerous Trees,1,1,1.0
2009-10,E06000007,Fly-tipping,1,1,1.0
2009-10,E06000007,Open Spaces/Parks,1,1,1.0
2009-10,E06000007,Other,1,1,1.0
2009-10,E06000007,Pavement /Footway Defects,1,1,1.0
2009-10,E06000007,Potholes,1,1,1.0
2009-10,E06000008,Dog Fouling,1,1,1.0
2009-10,E06000008,Fallen/Dangerous Trees,1,1,1.0
2009-10,E06000008,Highway Condition,2,1,2.0
2009-10,E06000008,Other,1,1,1.0
2009-10,E06000008,Parking,1,1,1.0
2009-10,E06000008,Pavement /Footway Defects,2,2,1.0
2009-10,E06000008,Traffic Lights,1,1,1.0
2009-10,E06000009,Highway Condition,2,2,1.0
2009-10,E06000009,Other,3,3,1.0
2009-10,E06000009,Parking,1,1,1.0
2009-10,E06000009,Potholes,2,2,1.0
2009-10,E06000009,Street Cleaning,1,1,1.0
2009-10,E06000009,Street Signs,1,1,1.0
2009-10,E06000010,Fallen/Dangerous Trees,1,1,1.0
2009-10,E06000011,Fly-tipping,1,1,1.0
2009-10,E06000011,Highway Condition,1,1,1.0
2009-10,E06000011,Other,1,1,1.0
2009-10,E06000011,Pavement /Footway Defects,1,1,1.0
2009-10,E06000011,Potholes,6,3,2.0
2009-10,E06000011,Street Lights,1,1,1.0
2009-10,E06000011,Traffic Lights,1,1,1.0
2009-10,E06000012,Street Lights,2,2,1.0
2009-10,E06000012,Street Signs,1,1,1.0
2009-10,E06000014,Graffiti,1,1,1.0
2009-10,E06000014,Potholes,1,1,1.0
2009-10,E06000014,Street Lights,1,1,1.0
2009-10,E06000015,Dog Fouling,1,1,1.0
2009-10,E06000015,Flyposting,1,1,1.0
2009-10,E06000015,Other,1,1,1.0
2009-10,E06000016,Fallen/Dangerous Trees,1,1,1.0
2009-10,E06000016,Highway Condition,2,2,1.0
2009-10,E06000016,Potholes,1,1,1.0
2009-10,E06000016,Street Signs,1,1,1.0
2009-10,E06000016,Traffic Lights,2,1,2.0
2009-10,E06000018,Highway Condition,2,1,2.0
2009-10,E06000018,Parking,2,2,1.0
2009-10,E06000018,Pavement /Footway Defects,2,2,1.0
2009-10,E06000018,Street Cleaning,2,1,2.0
2009-10,E06000018,Street Lights,2,2,1.0
2009-10,E06000018,Street Name Plates,1,1,1.0
2009-10,E06000018,Traffic Lights,2,2,1.0
2009-10,E06000019,Dog Fouling,1,1,1.0
2009-10,E06000019,Fly-tipping,1,1,1.0
2009-10,E06000019,Pavement /Footway Defects,2,2,1.0
2009-10,E06000019,Potholes,1,1,1.0
2009-10,E06000020,Highway Condition,3,3,1.0
2009-10,E06000020,Street Cleaning,1,1,1.0
2009-10,E06000020,Street Lights,1,1,1.0
2009-10,E06000021,Bus Stops Damage,1,1,1.0
2009-10,E06000021,Fallen/Dangerous Trees,1,1,1.0
2009-10,E06000021,Graffiti,3,1,3.0
2009-10,E06000021,Other,4,4,1.0
2009-10,E06000021,Parking,4,4,1.0
2009-10,E06000021,Pavement /Footway Defects,2,2,1.0
2009-10,E06000021,Potholes,1,1,1.0
2009-10,E06000021,Traffic Lights,1,1,1.0
2009-10,E06000022,Fly-tipping,1,1,1.0
2009-10,E06000022,Highway Condition,1,1,1.0
2009-10,E06000022,Rubbish,1,1,1.0
2009-10,E06000022,Street Cleaning,1,1,1.0
2009-10,E06000023,Abandoned Vehicles,1,1,1.0
2009-10,E06000023,Fly-tipping,1,1,1.0
2009-10,E06000023,Highway Condition,1,1,1.0
2009-10,E06000023,Parking,3,3,1.0
2009-10,E06000023,Pavement /Footway Defects,3,3,1.0
2009-10,E06000023,Potholes,2,2,1.0
2009-10,E06000023,Rubbish,3,3,1.0
2009-10,E06000023,Street Cleaning,1,1,1.0
2009-10,E06000023,Street Lights,5,3,1.6666666666666667
2009-10,E06000023,Traffic Lights,1,1,1.0
2009-10,E06000024,Dog Fouling,1,1,1.0
2009-10,E06000024,Graffiti,1,1,1.0
2009-10,E06000024,Highway Condition,7,6,1.1666666666666667
2009-10,E06000024,Other,4,2,2.0
2009-10,E06000024,Pavement /Footway Defects,1,1,1.0
2009-10,E06000024,Potholes,6,5,1.2
2009-10,E06000024,Street Cleaning,1,1,1.0
2009-10,E06000024,Street Lights,2,2,1.0
2009-10,E06000024,Traffic Lights,1,1,1.0
2009-10,E06000025,Dog Fouling,2,2,1.0
2009-10,E06000025,Fly-tipping,1,1,1.0
2009-10,E06000025,Highway Condition,2,2,1.0
2009-10,E06000025,Potholes,1,1,1.0
2009-10,E06000025,Street Cleaning,1,1,1.0
2009-10,E06000026,Abandoned Vehicles,1,1,1.0
2009-10,E06000026,Fly-tipping,2,2,1.0
2009-10,E06000026,Highway Condition,1,1,1.0
2009-10,E06000026,Other,1,1,1.0
2009-10,E06000026,Parking,4,3,1.3333333333333333
2009-10,E06000026,Rubbish,2,2,1.0
2009-10,E06000027,Street Lights,1,1,1.0
2009-10,E06000028,Abandoned Vehicles,1,1,1.0
2009-10,E06000028,Fallen/Dangerous Trees,2,2,1.0
2009-10,E06000028,Graffiti,1,1,1.0
2009-10,E06000028,Highway Condition,1,1,1.0
2009-10,E06000028,Other,2,1,2.0
2009-10,E06000028,Street Cleaning,5,3,1.6666666666666667
2009-10,E06000028,Street Lights,26,2,13.0
2009-10,E06000028,Street Name Plates,1,1,1.0
2009-10,E06000029,Other,1,1,1.0
2009-10,E06000029,Pavement /Footway Defects,1,1,1.0
2009-10,E06000029,Potholes,1,1,1.0
