period,LAD,SHEF_A,report_count,user_count,average
2009-1,E06000002,Dog Fouling,3,3,1.0
2009-1,E06000002,Parking,1,1,1.0
2009-1,E06000002,Pavement /Footway Defects,1,1,1.0
2009-1,E06000002,Potholes,1,1,1.0
2009-1,E06000002,Rubbish,1,1,1.0
2009-1,E06000002,Street Lights,1,1,1.0
2009-1,E06000003,Dog Fouling,1,1,1.0
2009-1,E06000003,Parking,2,2,1.0
2009-1,E06000003,Pavement /Footway Defects,1,1,1.0
2009-1,E06000003,Rubbish,1,1,1.0
2009-1,E06000003,Street Lights,2,2,1.0
2009-1,E06000003,Street Name Plates,1,1,1.0
2009-1,E06000003,Street Signs,1,1,1.0
2009-1,E06000004,Highway Condition,1,1,1.0
2009-1,E06000004,Other,1,1,1.0
2009-1,E06000004,Parking,1,1,1.0
2009-1,E06000004,Pavement /Footway Defects,1,1,1.0
2009-1,E06000004,Street Lights,4,3,1.3333333333333333
2009-1,E06000006,Fly-tipping,1,1,1.0
2009-1,E06000006,Graffiti,1,1,1.0
2009-1,E06000006,Parking,1,1,1.0
2009-1,E06000006,Street Signs,1,1,1.0
2009-1,E06000006,Traffic Lights,1,1,1.0
2009-1,E06000007,Fly-tipping,2,1,2.0
2009-1,E06000007,Other,1,1,1.0
2009-1,E06000007,Potholes,3,3,1.0
2009-1,E06000007,Street Lights,1,1,1.0
2009-1,E06000008,Dog Fouling,1,1,1.0
2009-1,E06000008,Highway Condition,1,1,1.0
2009-1,E06000008,Street Lights,3,2,1.5
2009-1,E06000009,Dog Fouling,1,1,1.0
2009-1,E06000009,Graffiti,2,1,2.0
2009-1,E06000009,Highway Condition,1,1,1.0
2009-1,E06000009,Other,1,1,1.0
2009-1,E06000009,Parking,2,2,1.0
2009-1,E06000009,Pavement /Footway Defects,1,1,1.0
2009-1,E06000009,Street Cleaning,2,1,2.0
2009-1,E06000009,Street Lights,2,1,2.0
2009-1,E06000009,Street Signs,3,2,1.5
2009-1,E06000010,Dog Fouling,1,1,1.0
2009-1,E06000010,Highway Condition,1,1,1.0
2009-1,E06000010,Street Lights,1,1,1.0
2009-1,E06000011,Dog Fouling,1,1,1.0
2009-1,E06000011,Highway Condition,5,1,5.0
2009-1,E06000011,Other,2,1,2.0
2009-1,E06000011,Potholes,4,1,4.0
2009-1,E06000012,Highway Condition,2,2,1.0
2009-1,E06000012,Street Lights,1,1,1.0
2009-1,E06000013,Dog Fouling,1,1,1.0
2009-1,E06000013,Highway Condition,1,1,1.0
2009-1,E06000013,Open Spaces/Parks,1,1,1.0
2009-1,E06000013,Pavement /Footway Defects,2,2,1.0
2009-1,E06000013,Potholes,1,1,1.0
2009-1,E06000013,Street Lights,2,2,1.0
2009-1,E06000014,Graffiti,1,1,1.0
2009-1,E06000014,Open Spaces/Parks,2,1,2.0
2009-1,E06000014,Other,1,1,1.0
2009-1,E06000014,Street Lights,1,1,1.0
2009-1,E06000015,Abandoned Vehicles,1,1,1.0
2009-1,E06000015,Dog Fouling,1,1,1.0
2009-1,E06000015,Highway Condition,1,1,1.0
2009-1,E06000015,Other,1,1,1.0
2009-1,E06000015,Parking,1,1,1.0
2009-1,E06000015,Potholes,1,1,1.0
2009-1,E06000015,Rubbish,1,1,1.0
2009-1,E06000015,Street Lights,1,1,1.0
2009-1,E06000016,Abandoned Vehicles,1,1,1.0
2009-1,E06000016,Dog Fouling,1,1,1.0
2009-1,E06000016,Graffiti,2,2,1.0
2009-1,E06000016,Highway Condition,1,1,1.0
2009-1,E06000016,Street Lights,4,4,1.0
2009-1,E06000018,Graffiti,1,1,1.0
2009-1,E06000018,Highway Condition,1,1,1.0
2009-1,E06000018,Other,2,1,2.0
2009-1,E06000018,Parking,1,1,1.0
2009-1,E06000018,Pavement /Footway Defects,1,1,1.0
2009-1,E06000018,Potholes,2,2,1.0
2009-1,E06000018,Rubbish,2,2,1.0
2009-1,E06000018,Street Lights,3,2,1.5
2009-1,E06000018,Street Signs,1,1,1.0
2009-1,E06000019,Dog Fouling,1,1,1.0
2009-1,E06000019,Graffiti,1,1,1.0
2009-1,E06000019,Highway Condition,1,1,1.0
2009-1,E06000019,Pavement /Footway Defects,1,1,1.0
2009-1,E06000019,Street Name Plates,1,1,1.0
2009-1,E06000020,Highway Condition,1,1,1.0
2009-1,E06000020,Parking,1,1,1.0
2009-1,E06000020,Pavement /Footway Defects,2,1,2.0
2009-1,E06000020,Potholes,7,3,2.3333333333333335
2009-1,E06000020,Street Lights,1,1,1.0
2009-1,E06000021,Abandoned Vehicles,1,1,1.0
2009-1,E06000021,Highway Condition,1,1,1.0
2009-1,E06000021,Other,1,1,1.0
2009-1,E06000021,Parking,1,1,1.0
2009-1,E06000021,Pavement /Footway Defects,1,1,1.0
2009-1,E06000021,Street Lights,1,1,1.0
2009-1,E06000022,Abandoned Vehicles,1,1,1.0
2009-1,E06000022,Dog Fouling,1,1,1.0
2009-1,E06000022,Graffiti,1,1,1.0
2009-1,E06000022,Highway Condition,1,1,1.0
2009-1,E06000023,Abandoned Vehicles,4,4,1.0
2009-1,E06000023,Dog Fouling,4,4,1.0
2009-1,E06000023,Fly-tipping,3,3,1.0
2009-1,E06000023,Graffiti,3,1,3.0
2009-1,E06000023,Highway Condition,1,1,1.0
2009-1,E06000023,Other,5,5,1.0
2009-1,E06000023,Parking,2,2,1.0
2009-1,E06000023,Pavement /Footway Defects,1,1,1.0
2009-1,E06000023,Rubbish,5,5,1.0
2009-1,E06000023,Street Lights,4,4,1.0
2009-1,E06000023,Street Signs,1,1,1.0
2009-1,E06000023,Traffic Lights,1,1,1.0
2009-1,E06000024,Other,2,1,2.0
2009-1,E06000024,Potholes,3,1,3.0
2009-1,E06000024,Street Lights,1,1,1.0
2009-1,E06000025,Fly-tipping,2,2,1.0
2009-1,E06000025,Highway Condition,4,3,1.3333333333333333
2009-1,E06000025,Other,1,1,1.0
2009-1,E06000025,Parking,2,2,1.0
2009-1,E06000025,Pavement /Footway Defects,1,1,1.0
2009-1,E06000025,Potholes,4,2,2.0
2009-1,E06000025,Street Cleaning,2,2,1.0
2009-1,E06000026,Abandoned Vehicles,2,2,1.0
2009-1,E06000026,Parking,2,2,1.0
2009-1,E06000026,Street Name Plates,1,1,1.0
2009-1,E06000027,Abandoned Vehicles,1,1,1.0
2009-1,E06000027,Parking,1,1,1.0
