period,LAD,SHEF_A_CODE,report_count,user_count,average
2016-8,E06000001,A29,3,2,1.5
2016-8,E06000001,A41,3,3,1.0
2016-8,E06000001,A53,1,1,1.0
2016-8,E06000001,A57,1,1,1.0
2016-8,E06000001,A81,1,1,1.0
2016-8,E06000001,A83,1,1,1.0
2016-8,E06000002,A1,3,2,1.5
2016-8,E06000002,A29,1,1,1.0
2016-8,E06000002,A54,1,1,1.0
2016-8,E06000002,A73,2,2,1.0
2016-8,E06000003,A24,1,1,1.0
2016-8,E06000003,A57,2,2,1.0
2016-8,E06000003,A81,1,1,1.0
2016-8,E06000004,A1,1,1,1.0
2016-8,E06000004,A24,2,2,1.0
2016-8,E06000004,A29,4,4,1.0
2016-8,E06000004,A33,1,1,1.0
2016-8,E06000004,A41,1,1,1.0
2016-8,E06000004,A53,4,4,1.0
2016-8,E06000004,A54,6,6,1.0
2016-8,E06000004,A56,1,1,1.0
2016-8,E06000004,A57,8,7,1.1428571428571428
2016-8,E06000004,A60,4,4,1.0
2016-8,E06000004,A79,1,1,1.0
2016-8,E06000004,A81,5,5,1.0
2016-8,E06000004,A86,1,1,1.0
2016-8,E06000005,A20,1,1,1.0
2016-8,E06000005,A29,11,3,3.6666666666666665
2016-8,E06000005,A57,2,2,1.0
2016-8,E06000005,A60,1,1,1.0
2016-8,E06000005,A73,1,1,1.0
2016-8,E06000005,A83,1,1,1.0
2016-8,E06000006,A1,2,1,2.0
2016-8,E06000006,A24,5,3,1.6666666666666667
2016-8,E06000006,A29,2,2,1.0
2016-8,E06000006,A41,3,2,1.5
2016-8,E06000006,A54,1,1,1.0
2016-8,E06000006,A56,2,1,2.0
2016-8,E06000006,A57,1,1,1.0
2016-8,E06000007,A1,3,3,1.0
2016-8,E06000007,A24,1,1,1.0
2016-8,E06000007,A29,1,1,1.0
2016-8,E06000007,A41,3,3,1.0
2016-8,E06000007,A53,1,1,1.0
2016-8,E06000007,A54,6,6,1.0
2016-8,E06000007,A56,3,1,3.0
2016-8,E06000007,A57,2,2,1.0
2016-8,E06000007,A60,4,3,1.3333333333333333
2016-8,E06000007,A73,5,3,1.6666666666666667
2016-8,E06000007,A81,5,4,1.25
2016-8,E06000007,A83,1,1,1.0
2016-8,E06000008,A1,3,3,1.0
2016-8,E06000008,A29,14,10,1.4
2016-8,E06000008,A41,3,3,1.0
2016-8,E06000008,A53,1,1,1.0
2016-8,E06000008,A54,3,2,1.5
