period,LAD,SHEF_A,report_count,user_count,average
2016-11,E06000001,Fly-tipping,1,1,1.0
2016-11,E06000001,Graffiti,1,1,1.0
2016-11,E06000001,Highway Condition,1,1,1.0
2016-11,E06000001,Other,1,1,1.0
2016-11,E06000001,Pavement /Footway Defects,1,1,1.0
2016-11,E06000001,Potholes,1,1,1.0
2016-11,E06000001,Street Lights,3,2,1.5
2016-11,E06000001,Street Name Plates,1,1,1.0
2016-11,E06000001,Street Signs,2,2,1.0
2016-11,E06000002,Abandoned Vehicles,1,1,1.0
2016-11,E06000002,Highway Condition,2,2,1.0
2016-11,E06000002,Open Spaces/Parks,2,1,2.0
2016-11,E06000002,Other,2,2,1.0
2016-11,E06000002,Parking,2,2,1.0
2016-11,E06000002,Pavement /Footway Defects,2,2,1.0
2016-11,E06000002,Potholes,1,1,1.0
2016-11,E06000002,Street Lights,3,2,1.5
2016-11,E06000002,Street Name Plates,1,1,1.0
2016-11,E06000003,Highway Condition,1,1,1.0
2016-11,E06000003,Rubbish,1,1,1.0
2016-11,E06000003,Street Lights,8,7,1.1428571428571428
2016-11,E06000004,Abandoned Vehicles,3,3,1.0
2016-11,E06000004,Fallen/Dangerous Trees,2,2,1.0
2016-11,E06000004,Fly-tipping,3,3,1.0
2016-11,E06000004,Highway Condition,1,1,1.0
2016-11,E06000004,Other,3,3,1.0
2016-11,E06000004,Parking,2,2,1.0
2016-11,E06000004,Pavement /Footway Defects,6,6,1.0
2016-11,E06000004,Street Cleaning,1,1,1.0
2016-11,E06000004,Street Lights,13,9,1.4444444444444444
2016-11,E06000005,Fallen/Dangerous Trees,1,1,1.0
2016-11,E06000005,Fly-tipping,2,1,2.0
2016-11,E06000005,Other,1,1,1.0
2016-11,E06000005,Parking,1,1,1.0
2016-11,E06000005,Potholes,1,1,1.0
2016-11,E06000005,Rubbish,1,1,1.0
2016-11,E06000005,Street Lights,2,1,2.0
2016-11,E06000006,Abandoned Vehicles,1,1,1.0
2016-11,E06000006,Fly-tipping,2,2,1.0
2016-11,E06000006,Open Spaces/Parks,1,1,1.0
2016-11,E06000006,Other,1,1,1.0
2016-11,E06000006,Parking,1,1,1.0
2016-11,E06000006,Pavement /Footway Defects,2,2,1.0
2016-11,E06000006,Rubbish,1,1,1.0
2016-11,E06000006,Street Lights,1,1,1.0
2016-11,E06000007,Abandoned Vehicles,1,1,1.0
2016-11,E06000007,Fly-tipping,1,1,1.0
2016-11,E06000007,Highway Condition,2,2,1.0
2016-11,E06000007,Other,2,2,1.0
2016-11,E06000007,Parking,1,1,1.0
2016-11,E06000007,Pavement /Footway Defects,1,1,1.0
2016-11,E06000007,Potholes,2,1,2.0
2016-11,E06000007,Street Cleaning,1,1,1.0
2016-11,E06000007,Street Lights,5,5,1.0
2016-11,E06000007,Traffic Lights,2,2,1.0
2016-11,E06000008,Fly-tipping,3,3,1.0
2016-11,E06000008,Highway Condition,1,1,1.0
2016-11,E06000008,Open Spaces/Parks,1,1,1.0
2016-11,E06000008,Other,2,2,1.0
2016-11,E06000008,Pavement /Footway Defects,3,2,1.5
2016-11,E06000008,Rubbish,4,4,1.0
2016-11,E06000008,Street Lights,4,3,1.3333333333333333
2016-11,E06000008,Traffic Lights,2,2,1.0
2016-11,E06000009,Fly-tipping,1,1,1.0
2016-11,E06000009,Highway Condition,5,3,1.6666666666666667
