period,LAD,SHEF_A,report_count,user_count,average
2015-7,E06000001,Fly-tipping,2,1,2.0
2015-7,E06000001,Flyposting,1,1,1.0
2015-7,E06000001,Highway Condition,1,1,1.0
2015-7,E06000001,Rubbish,1,1,1.0
2015-7,E06000001,Street Signs,1,1,1.0
2015-7,E06000002,Graffiti,2,1,2.0
2015-7,E06000002,Highway Condition,3,2,1.5
2015-7,E06000002,Other,2,2,1.0
2015-7,E06000002,Rubbish,1,1,1.0
2015-7,E06000003,Highway Condition,1,1,1.0
2015-7,E06000003,Open Spaces/Parks,1,1,1.0
2015-7,E06000003,Street Cleaning,1,1,1.0
2015-7,E06000004,Abandoned Vehicles,2,2,1.0
2015-7,E06000004,Fallen/Dangerous Trees,2,2,1.0
2015-7,E06000004,Fly-tipping,2,2,1.0
2015-7,E06000004,Highway Condition,2,2,1.0
2015-7,E06000004,Open Spaces/Parks,1,1,1.0
2015-7,E06000004,Other,2,1,2.0
2015-7,E06000004,Parking,2,2,1.0
2015-7,E06000004,Pavement /Footway Defects,1,1,1.0
2015-7,E06000004,Potholes,2,2,1.0
2015-7,E06000004,Rubbish,1,1,1.0
2015-7,E06000004,Street Lights,3,2,1.5
2015-7,E06000004,Street Signs,1,1,1.0
2015-7,E06000004,Traffic Lights,1,1,1.0
2015-7,E06000005,Fly-tipping,2,1,2.0
2015-7,E06000005,Potholes,2,1,2.0
2015-7,E06000005,Street Lights,1,1,1.0
2015-7,E06000006,Fallen/Dangerous Trees,1,1,1.0
2015-7,E06000006,Fly-tipping,7,4,1.75
2015-7,E06000006,Highway Condition,6,5,1.2
2015-7,E06000006,Other,2,2,1.0
2015-7,E06000006,Parking,2,2,1.0
2015-7,E06000006,Pavement /Footway Defects,2,2,1.0
2015-7,E06000006,Street Cleaning,1,1,1.0
2015-7,E06000006,Street Signs,1,1,1.0
2015-7,E06000007,Abandoned Vehicles,1,1,1.0
2015-7,E06000007,Fallen/Dangerous Trees,1,1,1.0
2015-7,E06000007,Fly-tipping,2,2,1.0
2015-7,E06000007,Highway Condition,4,4,1.0
2015-7,E06000007,Other,2,2,1.0
2015-7,E06000007,Parking,2,2,1.0
2015-7,E06000007,Pavement /Footway Defects,5,3,1.6666666666666667
2015-7,E06000007,Potholes,2,2,1.0
2015-7,E06000007,Rubbish,2,1,2.0
2015-7,E06000007,Street Lights,2,2,1.0
2015-7,E06000007,Street Signs,5,4,1.25
2015-7,E06000007,Traffic Lights,1,1,1.0
2015-7,E06000008,Dog Fouling,1,1,1.0
2015-7,E06000008,Fly-tipping,8,5,1.6
2015-7,E06000008,Highway Condition,1,1,1.0
2015-7,E06000008,Open Spaces/Parks,1,1,1.0
2015-7,E06000008,Other,2,1,2.0
2015-7,E06000008,Parking,1,1,1.0
2015-7,E06000008,Pavement /Footway Defects,4,4,1.0
2015-7,E06000008,Potholes,1,1,1.0
2015-7,E06000008,Rubbish,1,1,1.0
2015-7,E06000008,Street Cleaning,1,1,1.0
2015-7,E06000008,Street Lights,10,6,1.6666666666666667
2015-7,E06000008,Street Signs,1,1,1.0
2015-7,E06000008,Traffic Lights,2,2,1.0
2015-7,E06000009,Abandoned Vehicles,3,2,1.5
2015-7,E06000009,Fly-tipping,2,2,1.0
2015-7,E06000009,Highway Condition,2,2,1.0
2015-7,E06000009,Other,2,2,1.0
2015-7,E06000009,Pavement /Footway Defects,2,2,1.0
2015-7,E06000009,Potholes,1,1,1.0
2015-7,E06000009,Rubbish,3,2,1.5
2015-7,E06000009,Street Lights,1,1,1.0
2015-7,E06000010,Dog Fouling,1,1,1.0
2015-7,E06000010,Fly-tipping,10,8,1.25
2015-7,E06000010,Graffiti,6,1,6.0
2015-7,E06000010,Highway Condition,2,1,2.0
2015-7,E06000010,Open Spaces/Parks,1,1,1.0
2015-7,E06000010,Other,15,12,1.25
2015-7,E06000010,Parking,1,1,1.0
2015-7,E06000010,Pavement /Footway Defects,4,4,1.0
2015-7,E06000010,Potholes,3,2,1.5
2015-7,E06000010,Rubbish,2,1,2.0
2015-7,E06000010,Street Cleaning,2,2,1.0
2015-7,E06000010,Street Lights,12,2,6.0
2015-7,E06000010,Street Name Plates,1,1,1.0
2015-7,E06000010,Street Signs,3,3,1.0
2015-7,E06000011,Blocked Drains,33,21,1.5714285714285714
2015-7,E06000011,Bus Stops Damage,3,1,3.0
2015-7,E06000011,Fallen/Dangerous Trees,3,3,1.0
2015-7,E06000011,Fly-tipping,8,6,1.3333333333333333
2015-7,E06000011,Graffiti,9,2,4.5
2015-7,E06000011,Gritting,2,1,2.0
2015-7,E06000011,Highway Condition,2,2,1.0
2015-7,E06000011,Manhole Covers,4,1,4.0
2015-7,E06000011,Open Spaces/Parks,1,1,1.0
2015-7,E06000011,Other,201,164,1.225609756097561
2015-7,E06000011,Pavement /Footway Defects,4,4,1.0
2015-7,E06000011,Potholes,7,5,1.4
2015-7,E06000011,Right of Way,2,2,1.0
2015-7,E06000011,Road Markings,2,2,1.0
2015-7,E06000011,Rubbish,1,1,1.0
2015-7,E06000011,Street Cleaning,2,1,2.0
2015-7,E06000011,Street Lights,35,3,11.666666666666666
2015-7,E06000011,Street Signs,3,2,1.5
2015-7,E06000011,Traffic Lights,1,1,1.0
2015-7,E06000012,Fly-tipping,5,3,1.6666666666666667
2015-7,E06000012,Open Spaces/Parks,1,1,1.0
2015-7,E06000012,Other,2,2,1.0
2015-7,E06000012,Potholes,1,1,1.0
2015-7,E06000012,Rubbish,1,1,1.0
2015-7,E06000012,Street Cleaning,1,1,1.0
2015-7,E06000013,Fallen/Dangerous Trees,4,2,2.0
2015-7,E06000013,Fly-tipping,4,1,4.0
2015-7,E06000013,Graffiti,2,1,2.0
2015-7,E06000013,Highway Condition,2,2,1.0
2015-7,E06000013,Other,2,1,2.0
2015-7,E06000013,Pavement /Footway Defects,3,3,1.0
2015-7,E06000013,Potholes,1,1,1.0
2015-7,E06000013,Public Toilets,1,1,1.0
2015-7,E06000013,Street Cleaning,1,1,1.0
2015-7,E06000013,Street Lights,2,2,1.0
2015-7,E06000013,Street Name Plates,2,1,2.0
2015-7,E06000013,Street Signs,1,1,1.0
2015-7,E06000014,Abandoned Vehicles,3,3,1.0
2015-7,E06000014,Fallen/Dangerous Trees,2,2,1.0
2015-7,E06000014,Fly-tipping,1,1,1.0
2015-7,E06000014,Graffiti,1,1,1.0
2015-7,E06000014,Parking,1,1,1.0
2015-7,E06000014,Pavement /Footway Defects,4,4,1.0
2015-7,E06000014,Street Cleaning,1,1,1.0
2015-7,E06000014,Street Lights,2,2,1.0
2015-7,E06000015,Fly-tipping,2,1,2.0
2015-7,E06000015,Highway Condition,3,3,1.0
2015-7,E06000015,Pavement /Footway Defects,1,1,1.0
2015-7,E06000015,Potholes,1,1,1.0
