period,LAD,SHEF_A,report_count,user_count,average
2015-11,E06000001,Fly-tipping,6,1,6.0
2015-11,E06000001,Pavement /Footway Defects,2,2,1.0
2015-11,E06000001,Potholes,1,1,1.0
2015-11,E06000001,Street Lights,3,3,1.0
2015-11,E06000002,Rubbish,1,1,1.0
2015-11,E06000002,Street Lights,4,3,1.3333333333333333
2015-11,E06000002,Traffic Lights,1,1,1.0
2015-11,E06000003,Fly-tipping,1,1,1.0
2015-11,E06000003,Other,1,1,1.0
2015-11,E06000003,Rubbish,1,1,1.0
2015-11,E06000004,Abandoned Vehicles,1,1,1.0
2015-11,E06000004,Dog Fouling,1,1,1.0
2015-11,E06000004,Fly-tipping,1,1,1.0
2015-11,E06000004,Highway Condition,4,4,1.0
2015-11,E06000004,Other,1,1,1.0
2015-11,E06000004,Parking,1,1,1.0
2015-11,E06000004,Pavement /Footway Defects,1,1,1.0
2015-11,E06000004,Potholes,1,1,1.0
2015-11,E06000004,Rubbish,1,1,1.0
2015-11,E06000004,Street Cleaning,1,1,1.0
2015-11,E06000004,Street Lights,10,8,1.25
2015-11,E06000004,Traffic Lights,3,1,3.0
2015-11,E06000005,Abandoned Vehicles,1,1,1.0
2015-11,E06000005,Fly-tipping,3,1,3.0
2015-11,E06000005,Other,2,1,2.0
2015-11,E06000005,Pavement /Footway Defects,2,2,1.0
2015-11,E06000005,Potholes,1,1,1.0
2015-11,E06000005,Rubbish,2,1,2.0
2015-11,E06000005,Street Cleaning,1,1,1.0
2015-11,E06000005,Street Lights,3,3,1.0
2015-11,E06000005,Street Signs,1,1,1.0
2015-11,E06000006,Abandoned Vehicles,1,1,1.0
2015-11,E06000006,Bus Stops Damage,1,1,1.0
2015-11,E06000006,Fly-tipping,2,2,1.0
2015-11,E06000006,Highway Condition,1,1,1.0
2015-11,E06000006,Open Spaces/Parks,1,1,1.0
2015-11,E06000006,Pavement /Footway Defects,1,1,1.0
2015-11,E06000006,Street Lights,1,1,1.0
2015-11,E06000007,Highway Condition,5,4,1.25
2015-11,E06000007,Other,3,2,1.5
2015-11,E06000007,Parking,3,3,1.0
2015-11,E06000007,Pavement /Footway Defects,3,3,1.0
2015-11,E06000007,Street Cleaning,1,1,1.0
2015-11,E06000007,Street Lights,5,4,1.25
2015-11,E06000007,Street Signs,1,1,1.0
2015-11,E06000007,Traffic Lights,1,1,1.0
