period,LAD,SHEF_A,report_count,user_count,average
2013-1,E06000001,Fly-tipping,1,1,1.0
2013-1,E06000001,Highway Condition,2,2,1.0
2013-1,E06000002,Other,2,2,1.0
2013-1,E06000002,Parking,1,1,1.0
2013-1,E06000002,Pavement /Footway Defects,2,2,1.0
2013-1,E06000002,Potholes,2,1,2.0
2013-1,E06000002,Street Lights,2,2,1.0
2013-1,E06000003,Highway Condition,2,2,1.0
2013-1,E06000003,Other,1,1,1.0
2013-1,E06000003,Rubbish,1,1,1.0
2013-1,E06000003,Street Lights,1,1,1.0
2013-1,E06000004,Fallen/Dangerous Trees,2,1,2.0
2013-1,E06000004,Highway Condition,1,1,1.0
2013-1,E06000004,Other,1,1,1.0
2013-1,E06000004,Potholes,2,1,2.0
2013-1,E06000004,Street Lights,5,5,1.0
2013-1,E06000005,Abandoned Vehicles,1,1,1.0
2013-1,E06000005,Dog Fouling,1,1,1.0
2013-1,E06000005,Fly-tipping,1,1,1.0
2013-1,E06000005,Highway Condition,2,2,1.0
2013-1,E06000005,Parking,1,1,1.0
2013-1,E06000005,Pavement /Footway Defects,2,2,1.0
2013-1,E06000005,Potholes,6,3,2.0
2013-1,E06000006,Highway Condition,3,3,1.0
2013-1,E06000006,Potholes,7,4,1.75
2013-1,E06000006,Street Name Plates,1,1,1.0
2013-1,E06000007,Dog Fouling,1,1,1.0
2013-1,E06000007,Fly-tipping,2,2,1.0
2013-1,E06000007,Highway Condition,4,4,1.0
2013-1,E06000007,Pavement /Footway Defects,1,1,1.0
2013-1,E06000007,Potholes,18,15,1.2
2013-1,E06000007,Rubbish,1,1,1.0
2013-1,E06000007,Street Cleaning,1,1,1.0
2013-1,E06000007,Street Lights,6,6,1.0
2013-1,E06000008,Abandoned Vehicles,1,1,1.0
2013-1,E06000008,Dog Fouling,3,3,1.0
2013-1,E06000008,Fly-tipping,6,6,1.0
2013-1,E06000008,Highway Condition,13,10,1.3
2013-1,E06000008,Other,3,3,1.0
2013-1,E06000008,Pavement /Footway Defects,3,3,1.0
2013-1,E06000008,Potholes,27,22,1.2272727272727273
2013-1,E06000008,Rubbish,4,3,1.3333333333333333
2013-1,E06000008,Street Cleaning,2,2,1.0
2013-1,E06000008,Street Lights,8,8,1.0
2013-1,E06000008,Traffic Lights,1,1,1.0
2013-1,E06000009,Dog Fouling,2,2,1.0
2013-1,E06000009,Fly-tipping,3,2,1.5
2013-1,E06000009,Highway Condition,4,4,1.0
2013-1,E06000009,Other,1,1,1.0
2013-1,E06000009,Potholes,6,4,1.5
2013-1,E06000009,Street Cleaning,1,1,1.0
2013-1,E06000009,Street Lights,2,2,1.0
2013-1,E06000009,Street Signs,1,1,1.0
2013-1,E06000010,Dog Fouling,1,1,1.0
2013-1,E06000010,Pavement /Footway Defects,1,1,1.0
2013-1,E06000010,Potholes,7,7,1.0
2013-1,E06000010,Street Lights,4,3,1.3333333333333333
2013-1,E06000010,Street Signs,1,1,1.0
2013-1,E06000010,Traffic Lights,2,1,2.0
2013-1,E06000011,Dog Fouling,1,1,1.0
2013-1,E06000011,Fly-tipping,1,1,1.0
2013-1,E06000011,Flyposting,1,1,1.0
2013-1,E06000011,Highway Condition,16,5,3.2
2013-1,E06000011,Other,2,2,1.0
2013-1,E06000011,Potholes,26,15,1.7333333333333334
2013-1,E06000011,Street Cleaning,1,1,1.0
2013-1,E06000011,Street Lights,2,2,1.0
2013-1,E06000011,Street Signs,1,1,1.0
2013-1,E06000012,Abandoned Vehicles,1,1,1.0
2013-1,E06000012,Dog Fouling,1,1,1.0
2013-1,E06000012,Fly-tipping,3,1,3.0
2013-1,E06000012,Parking,1,1,1.0
2013-1,E06000012,Pavement /Footway Defects,3,2,1.5
2013-1,E06000012,Potholes,4,2,2.0
2013-1,E06000013,Highway Condition,1,1,1.0
2013-1,E06000013,Pavement /Footway Defects,1,1,1.0
2013-1,E06000013,Potholes,3,2,1.5
2013-1,E06000013,Street Lights,1,1,1.0
2013-1,E06000014,Fallen/Dangerous Trees,1,1,1.0
2013-1,E06000014,Fly-tipping,2,2,1.0
2013-1,E06000014,Highway Condition,2,2,1.0
2013-1,E06000014,Other,1,1,1.0
2013-1,E06000014,Potholes,14,9,1.5555555555555556
2013-1,E06000014,Street Lights,5,4,1.25
2013-1,E06000014,Street Signs,1,1,1.0
2013-1,E06000015,Fly-tipping,2,2,1.0
2013-1,E06000015,Graffiti,1,1,1.0
2013-1,E06000015,Other,3,3,1.0
2013-1,E06000015,Parking,1,1,1.0
2013-1,E06000015,Potholes,7,6,1.1666666666666667
2013-1,E06000015,Rubbish,1,1,1.0
2013-1,E06000015,Street Lights,3,3,1.0
2013-1,E06000016,Fly-tipping,1,1,1.0
2013-1,E06000016,Highway Condition,3,3,1.0
2013-1,E06000016,Parking,1,1,1.0
2013-1,E06000016,Pavement /Footway Defects,2,2,1.0
2013-1,E06000016,Potholes,3,3,1.0
2013-1,E06000016,Rubbish,1,1,1.0
2013-1,E06000016,Street Lights,1,1,1.0
2013-1,E06000017,Highway Condition,3,3,1.0
2013-1,E06000017,Potholes,2,1,2.0
2013-1,E06000017,Street Lights,1,1,1.0
2013-1,E06000018,Dog Fouling,1,1,1.0
2013-1,E06000018,Graffiti,3,3,1.0
2013-1,E06000018,Highway Condition,3,3,1.0
2013-1,E06000018,Other,1,1,1.0
2013-1,E06000018,Pavement /Footway Defects,2,2,1.0
2013-1,E06000018,Potholes,2,2,1.0
2013-1,E06000018,Street Lights,1,1,1.0
2013-1,E06000018,Traffic Lights,2,2,1.0
2013-1,E06000019,Fly-tipping,1,1,1.0
2013-1,E06000019,Graffiti,1,1,1.0
2013-1,E06000019,Highway Condition,5,5,1.0
2013-1,E06000019,Other,2,2,1.0
2013-1,E06000019,Pavement /Footway Defects,3,1,3.0
2013-1,E06000019,Potholes,107,46,2.3260869565217392
2013-1,E06000019,Street Lights,1,1,1.0
2013-1,E06000019,Traffic Lights,1,1,1.0
2013-1,E06000020,Highway Condition,4,4,1.0
2013-1,E06000020,Parking,1,1,1.0
2013-1,E06000020,Pavement /Footway Defects,1,1,1.0
2013-1,E06000020,Potholes,11,8,1.375
2013-1,E06000020,Street Cleaning,2,1,2.0
2013-1,E06000020,Street Lights,4,3,1.3333333333333333
2013-1,E06000020,Street Signs,3,2,1.5
2013-1,E06000021,Dog Fouling,1,1,1.0
2013-1,E06000021,Fly-tipping,6,3,2.0
2013-1,E06000021,Highway Condition,12,8,1.5
2013-1,E06000021,Open Spaces/Parks,1,1,1.0
2013-1,E06000021,Other,6,6,1.0
2013-1,E06000021,Pavement /Footway Defects,3,3,1.0
2013-1,E06000021,Potholes,29,20,1.45
2013-1,E06000021,Rubbish,1,1,1.0
2013-1,E06000021,Street Cleaning,4,3,1.3333333333333333
2013-1,E06000022,Bus Stops Damage,1,1,1.0
2013-1,E06000022,Dog Fouling,1,1,1.0
2013-1,E06000022,Fallen/Dangerous Trees,1,1,1.0
2013-1,E06000022,Fly-tipping,1,1,1.0
2013-1,E06000022,Highway Condition,2,2,1.0
2013-1,E06000022,Other,1,1,1.0
2013-1,E06000022,Pavement /Footway Defects,3,3,1.0
2013-1,E06000022,Potholes,4,4,1.0
2013-1,E06000022,Street Lights,1,1,1.0
2013-1,E06000022,Traffic Lights,1,1,1.0
2013-1,E06000023,Abandoned Vehicles,5,3,1.6666666666666667
2013-1,E06000023,Bus Stops Damage,1,1,1.0
2013-1,E06000023,Dog Fouling,3,3,1.0
2013-1,E06000023,Fly-tipping,6,4,1.5
2013-1,E06000023,Highway Condition,12,8,1.5
2013-1,E06000023,Other,5,5,1.0
2013-1,E06000023,Parking,1,1,1.0
2013-1,E06000023,Pavement /Footway Defects,7,7,1.0
2013-1,E06000023,Potholes,18,12,1.5
2013-1,E06000023,Rubbish,4,4,1.0
2013-1,E06000023,Street Lights,9,7,1.2857142857142858
2013-1,E06000023,Street Name Plates,2,2,1.0
2013-1,E06000023,Street Signs,2,2,1.0
2013-1,E06000023,Traffic Lights,1,1,1.0
2013-1,E06000024,Fly-tipping,2,2,1.0
2013-1,E06000024,Highway Condition,7,5,1.4
2013-1,E06000024,Other,1,1,1.0
2013-1,E06000024,Pavement /Footway Defects,1,1,1.0
2013-1,E06000024,Potholes,9,8,1.125
2013-1,E06000024,Rubbish,1,1,1.0
2013-1,E06000024,Street Lights,1,1,1.0
2013-1,E06000025,Fly-tipping,1,1,1.0
2013-1,E06000025,Highway Condition,9,5,1.8
2013-1,E06000025,Other,1,1,1.0
2013-1,E06000025,Parking,1,1,1.0
2013-1,E06000025,Pavement /Footway Defects,3,3,1.0
