period,LAD,SHEF_A,report_count,user_count,average
2016-2,E06000001,Fly-tipping,6,2,3.0
2016-2,E06000001,Highway Condition,4,2,2.0
2016-2,E06000001,Other,1,1,1.0
2016-2,E06000001,Pavement /Footway Defects,2,2,1.0
2016-2,E06000001,Potholes,3,2,1.5
2016-2,E06000001,Street Lights,1,1,1.0
2016-2,E06000001,Street Signs,1,1,1.0
2016-2,E06000002,Highway Condition,4,2,2.0
2016-2,E06000002,Open Spaces/Parks,1,1,1.0
2016-2,E06000002,Other,2,2,1.0
2016-2,E06000002,Pavement /Footway Defects,2,2,1.0
2016-2,E06000002,Potholes,4,3,1.3333333333333333
2016-2,E06000002,Rubbish,4,2,2.0
2016-2,E06000002,Street Cleaning,1,1,1.0
2016-2,E06000002,Street Lights,1,1,1.0
2016-2,E06000002,Street Signs,1,1,1.0
2016-2,E06000003,Dog Fouling,1,1,1.0
2016-2,E06000003,Fly-tipping,4,4,1.0
2016-2,E06000003,Highway Condition,2,1,2.0
2016-2,E06000003,Parking,3,1,3.0
2016-2,E06000003,Pavement /Footway Defects,2,2,1.0
2016-2,E06000003,Potholes,2,2,1.0
2016-2,E06000003,Rubbish,2,1,2.0
2016-2,E06000003,Street Signs,1,1,1.0
2016-2,E06000004,Dog Fouling,2,2,1.0
2016-2,E06000004,Fallen/Dangerous Trees,1,1,1.0
2016-2,E06000004,Fly-tipping,1,1,1.0
2016-2,E06000004,Highway Condition,5,5,1.0
2016-2,E06000004,Other,1,1,1.0
2016-2,E06000004,Parking,3,3,1.0
2016-2,E06000004,Pavement /Footway Defects,1,1,1.0
2016-2,E06000004,Potholes,12,10,1.2
2016-2,E06000004,Rubbish,1,1,1.0
2016-2,E06000004,Street Cleaning,1,1,1.0
2016-2,E06000004,Street Lights,8,8,1.0
2016-2,E06000004,Street Signs,1,1,1.0
2016-2,E06000004,Traffic Lights,1,1,1.0
2016-2,E06000005,Dog Fouling,1,1,1.0
2016-2,E06000005,Fly-tipping,11,5,2.2
2016-2,E06000005,Graffiti,1,1,1.0
2016-2,E06000005,Highway Condition,1,1,1.0
2016-2,E06000005,Other,1,1,1.0
2016-2,E06000005,Pavement /Footway Defects,1,1,1.0
2016-2,E06000005,Potholes,9,3,3.0
2016-2,E06000005,Rubbish,4,2,2.0
2016-2,E06000005,Traffic Lights,1,1,1.0
2016-2,E06000006,Abandoned Vehicles,1,1,1.0
2016-2,E06000006,Bus Stops Damage,1,1,1.0
2016-2,E06000006,Fly-tipping,5,3,1.6666666666666667
2016-2,E06000006,Highway Condition,2,2,1.0
2016-2,E06000006,Other,1,1,1.0
2016-2,E06000006,Potholes,3,3,1.0
2016-2,E06000006,Traffic Lights,1,1,1.0
2016-2,E06000007,Fallen/Dangerous Trees,1,1,1.0
2016-2,E06000007,Fly-tipping,1,1,1.0
2016-2,E06000007,Highway Condition,2,2,1.0
2016-2,E06000007,Other,3,3,1.0
2016-2,E06000007,Parking,2,2,1.0
2016-2,E06000007,Pavement /Footway Defects,1,1,1.0
2016-2,E06000007,Potholes,5,4,1.25
2016-2,E06000007,Rubbish,1,1,1.0
2016-2,E06000007,Street Signs,2,2,1.0
2016-2,E06000008,Abandoned Vehicles,1,1,1.0
2016-2,E06000008,Dog Fouling,2,1,2.0
2016-2,E06000008,Fly-tipping,7,4,1.75
2016-2,E06000008,Open Spaces/Parks,1,1,1.0
2016-2,E06000008,Other,2,2,1.0
2016-2,E06000008,Parking,1,1,1.0
2016-2,E06000008,Pavement /Footway Defects,4,4,1.0
2016-2,E06000008,Potholes,14,9,1.5555555555555556
2016-2,E06000008,Street Cleaning,1,1,1.0
2016-2,E06000008,Street Lights,2,2,1.0
2016-2,E06000008,Traffic Lights,2,2,1.0
2016-2,E06000009,Abandoned Vehicles,2,2,1.0
2016-2,E06000009,Dog Fouling,1,1,1.0
2016-2,E06000009,Fly-tipping,3,2,1.5
2016-2,E06000009,Highway Condition,3,2,1.5
2016-2,E06000009,Other,3,3,1.0
2016-2,E06000009,Parking,8,2,4.0
2016-2,E06000009,Pavement /Footway Defects,2,1,2.0
2016-2,E06000009,Potholes,1,1,1.0
2016-2,E06000009,Street Lights,3,3,1.0
2016-2,E06000009,Street Name Plates,1,1,1.0
2016-2,E06000010,Bus Stops Damage,1,1,1.0
2016-2,E06000010,Dog Fouling,3,3,1.0
2016-2,E06000010,Fly-tipping,16,10,1.6
2016-2,E06000010,Graffiti,7,1,7.0
2016-2,E06000010,Other,1,1,1.0
2016-2,E06000010,Parking,2,2,1.0
2016-2,E06000010,Pavement /Footway Defects,2,2,1.0
