period,LAD,SHEF_A,report_count,user_count,average
2015-8,E06000001,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000001,Fly-tipping,2,1,2.0
2015-8,E06000001,Open Spaces/Parks,1,1,1.0
2015-8,E06000001,Pavement /Footway Defects,1,1,1.0
2015-8,E06000001,Rubbish,1,1,1.0
2015-8,E06000002,Other,1,1,1.0
2015-8,E06000002,Street Lights,2,2,1.0
2015-8,E06000002,Street Signs,3,2,1.5
2015-8,E06000003,Dog Fouling,1,1,1.0
2015-8,E06000003,Fly-tipping,1,1,1.0
2015-8,E06000003,Pavement /Footway Defects,1,1,1.0
2015-8,E06000003,Potholes,2,2,1.0
2015-8,E06000004,Bus Stops Damage,1,1,1.0
2015-8,E06000004,Fly-tipping,7,3,2.3333333333333335
2015-8,E06000004,Highway Condition,2,2,1.0
2015-8,E06000004,Other,10,8,1.25
2015-8,E06000004,Parking,1,1,1.0
2015-8,E06000004,Pavement /Footway Defects,2,2,1.0
2015-8,E06000004,Potholes,3,3,1.0
2015-8,E06000004,Street Lights,21,9,2.3333333333333335
2015-8,E06000004,Traffic Lights,2,1,2.0
2015-8,E06000005,Abandoned Vehicles,1,1,1.0
2015-8,E06000005,Fly-tipping,2,2,1.0
2015-8,E06000005,Highway Condition,3,3,1.0
2015-8,E06000005,Other,2,2,1.0
2015-8,E06000005,Potholes,2,2,1.0
2015-8,E06000005,Rubbish,2,1,2.0
2015-8,E06000005,Street Cleaning,1,1,1.0
2015-8,E06000005,Street Lights,1,1,1.0
2015-8,E06000006,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000006,Fly-tipping,1,1,1.0
2015-8,E06000006,Highway Condition,5,2,2.5
2015-8,E06000006,Other,5,3,1.6666666666666667
2015-8,E06000006,Parking,4,1,4.0
2015-8,E06000006,Pavement /Footway Defects,1,1,1.0
2015-8,E06000006,Street Lights,1,1,1.0
2015-8,E06000006,Street Name Plates,1,1,1.0
2015-8,E06000006,Street Signs,1,1,1.0
2015-8,E06000007,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000007,Fly-tipping,1,1,1.0
2015-8,E06000007,Highway Condition,2,2,1.0
2015-8,E06000007,Parking,1,1,1.0
2015-8,E06000007,Pavement /Footway Defects,1,1,1.0
2015-8,E06000007,Potholes,1,1,1.0
2015-8,E06000007,Street Lights,2,2,1.0
2015-8,E06000007,Street Name Plates,1,1,1.0
2015-8,E06000007,Traffic Lights,1,1,1.0
2015-8,E06000008,Abandoned Vehicles,1,1,1.0
2015-8,E06000008,Fly-tipping,10,8,1.25
2015-8,E06000008,Highway Condition,3,3,1.0
2015-8,E06000008,Other,4,4,1.0
2015-8,E06000008,Parking,1,1,1.0
2015-8,E06000008,Potholes,1,1,1.0
2015-8,E06000008,Rubbish,4,3,1.3333333333333333
2015-8,E06000008,Street Cleaning,1,1,1.0
2015-8,E06000008,Street Lights,1,1,1.0
2015-8,E06000008,Traffic Lights,1,1,1.0
2015-8,E06000009,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000009,Fly-tipping,1,1,1.0
2015-8,E06000009,Highway Condition,3,3,1.0
2015-8,E06000009,Open Spaces/Parks,1,1,1.0
2015-8,E06000009,Parking,3,3,1.0
2015-8,E06000009,Pavement /Footway Defects,1,1,1.0
2015-8,E06000009,Street Cleaning,1,1,1.0
2015-8,E06000009,Street Lights,2,2,1.0
2015-8,E06000009,Traffic Lights,1,1,1.0
2015-8,E06000010,Bin Repair/Replacement,2,1,2.0
2015-8,E06000010,C.C.T.V Faults,1,1,1.0
2015-8,E06000010,Dog Fouling,2,1,2.0
2015-8,E06000010,Fallen/Dangerous Trees,3,3,1.0
2015-8,E06000010,Fly-tipping,17,6,2.8333333333333335
2015-8,E06000010,Graffiti,35,1,35.0
2015-8,E06000010,Highway Condition,6,4,1.5
2015-8,E06000010,Manhole Covers,1,1,1.0
2015-8,E06000010,Other,22,19,1.1578947368421053
2015-8,E06000010,Parking,3,3,1.0
2015-8,E06000010,Pavement /Footway Defects,1,1,1.0
2015-8,E06000010,Potholes,7,5,1.4
2015-8,E06000010,Road Markings,1,1,1.0
2015-8,E06000010,Rubbish,5,4,1.25
2015-8,E06000010,Street Cleaning,1,1,1.0
2015-8,E06000010,Street Lights,20,2,10.0
2015-8,E06000010,Street Name Plates,1,1,1.0
2015-8,E06000010,Street Signs,1,1,1.0
2015-8,E06000011,Abandoned Vehicles,1,1,1.0
2015-8,E06000011,Blocked Drains,17,12,1.4166666666666667
2015-8,E06000011,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000011,Fly-tipping,6,3,2.0
2015-8,E06000011,Graffiti,5,1,5.0
2015-8,E06000011,Highway Condition,6,3,2.0
2015-8,E06000011,Litter/Litter Bin,2,1,2.0
2015-8,E06000011,Manhole Covers,2,2,1.0
2015-8,E06000011,Other,181,118,1.5338983050847457
2015-8,E06000011,Pavement /Footway Defects,2,2,1.0
2015-8,E06000011,Potholes,3,3,1.0
2015-8,E06000011,Public Toilets,1,1,1.0
2015-8,E06000011,Right of Way,2,2,1.0
2015-8,E06000011,Road Markings,1,1,1.0
2015-8,E06000011,Rubbish,1,1,1.0
2015-8,E06000011,Street Cleaning,2,1,2.0
2015-8,E06000011,Street Lights,35,5,7.0
2015-8,E06000011,Street Signs,7,1,7.0
2015-8,E06000011,Traffic Lights,1,1,1.0
2015-8,E06000012,Fly-tipping,4,3,1.3333333333333333
2015-8,E06000012,Highway Condition,3,3,1.0
2015-8,E06000012,Other,1,1,1.0
2015-8,E06000012,Parking,1,1,1.0
2015-8,E06000012,Rubbish,3,2,1.5
2015-8,E06000013,Abandoned Vehicles,1,1,1.0
2015-8,E06000013,Fly-tipping,9,3,3.0
2015-8,E06000013,Graffiti,3,2,1.5
2015-8,E06000013,Other,2,2,1.0
2015-8,E06000013,Rubbish,4,2,2.0
2015-8,E06000013,Street Cleaning,3,1,3.0
2015-8,E06000013,Street Lights,4,1,4.0
2015-8,E06000014,Abandoned Vehicles,4,2,2.0
2015-8,E06000014,Bus Stops Damage,2,2,1.0
2015-8,E06000014,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000014,Graffiti,1,1,1.0
2015-8,E06000014,Highway Condition,2,2,1.0
2015-8,E06000014,Open Spaces/Parks,1,1,1.0
2015-8,E06000014,Other,1,1,1.0
2015-8,E06000014,Parking,1,1,1.0
2015-8,E06000014,Pavement /Footway Defects,2,2,1.0
2015-8,E06000014,Potholes,1,1,1.0
2015-8,E06000014,Rubbish,2,2,1.0
2015-8,E06000014,Street Cleaning,1,1,1.0
2015-8,E06000014,Street Lights,3,3,1.0
2015-8,E06000014,Street Signs,2,2,1.0
2015-8,E06000015,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000015,Highway Condition,2,2,1.0
2015-8,E06000015,Parking,1,1,1.0
2015-8,E06000015,Pavement /Footway Defects,1,1,1.0
2015-8,E06000015,Potholes,1,1,1.0
2015-8,E06000015,Street Lights,2,2,1.0
2015-8,E06000016,Abandoned Vehicles,2,2,1.0
2015-8,E06000016,Fly-tipping,3,3,1.0
2015-8,E06000016,Highway Condition,3,2,1.5
2015-8,E06000016,Other,3,3,1.0
2015-8,E06000016,Pavement /Footway Defects,3,2,1.5
2015-8,E06000016,Rubbish,1,1,1.0
2015-8,E06000016,Traffic Lights,1,1,1.0
2015-8,E06000017,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000017,Fly-tipping,1,1,1.0
2015-8,E06000018,Dog Fouling,2,2,1.0
2015-8,E06000018,Fallen/Dangerous Trees,1,1,1.0
2015-8,E06000018,Fly-tipping,13,4,3.25
2015-8,E06000018,Highway Condition,6,6,1.0
2015-8,E06000018,Open Spaces/Parks,1,1,1.0
2015-8,E06000018,Other,5,3,1.6666666666666667
2015-8,E06000018,Parking,1,1,1.0
2015-8,E06000018,Potholes,1,1,1.0
2015-8,E06000018,Street Cleaning,1,1,1.0
2015-8,E06000018,Traffic Lights,1,1,1.0
2015-8,E06000019,Fly-tipping,1,1,1.0
2015-8,E06000019,Highway Condition,3,2,1.5
2015-8,E06000019,Open Spaces/Parks,1,1,1.0
2015-8,E06000019,Other,4,4,1.0
2015-8,E06000019,Potholes,3,3,1.0
2015-8,E06000019,Rubbish,1,1,1.0
2015-8,E06000019,Street Cleaning,2,2,1.0
2015-8,E06000019,Street Lights,1,1,1.0
2015-8,E06000020,Abandoned Vehicles,1,1,1.0
2015-8,E06000020,Fallen/Dangerous Trees,2,2,1.0
2015-8,E06000020,Fly-tipping,1,1,1.0
2015-8,E06000020,Graffiti,1,1,1.0
2015-8,E06000020,Highway Condition,1,1,1.0
2015-8,E06000020,Open Spaces/Parks,2,2,1.0
2015-8,E06000020,Parking,1,1,1.0
2015-8,E06000020,Pavement /Footway Defects,2,2,1.0
2015-8,E06000020,Potholes,2,2,1.0
2015-8,E06000020,Street Lights,1,1,1.0
