period,LAD,SHEF_A,report_count,user_count,average
2014-1,E06000001,Dog Fouling,1,1,1.0
2014-1,E06000001,Street Name Plates,1,1,1.0
2014-1,E06000002,Fly-tipping,1,1,1.0
2014-1,E06000002,Highway Condition,1,1,1.0
2014-1,E06000002,Pavement /Footway Defects,1,1,1.0
2014-1,E06000002,Street Cleaning,1,1,1.0
2014-1,E06000002,Street Signs,1,1,1.0
2014-1,E06000003,Fly-tipping,1,1,1.0
2014-1,E06000003,Highway Condition,2,2,1.0
2014-1,E06000003,Potholes,1,1,1.0
2014-1,E06000004,Highway Condition,1,1,1.0
2014-1,E06000004,Open Spaces/Parks,1,1,1.0
2014-1,E06000004,Other,2,2,1.0
2014-1,E06000004,Pavement /Footway Defects,1,1,1.0
2014-1,E06000004,Street Lights,3,3,1.0
2014-1,E06000006,Parking,1,1,1.0
2014-1,E06000006,Potholes,5,4,1.25
2014-1,E06000006,Street Cleaning,2,2,1.0
2014-1,E06000007,Bus Stops Damage,1,1,1.0
2014-1,E06000007,Dog Fouling,1,1,1.0
2014-1,E06000007,Fly-tipping,2,1,2.0
2014-1,E06000007,Highway Condition,6,6,1.0
2014-1,E06000007,Other,2,2,1.0
2014-1,E06000007,Pavement /Footway Defects,3,3,1.0
2014-1,E06000007,Potholes,8,8,1.0
2014-1,E06000007,Rubbish,1,1,1.0
2014-1,E06000007,Street Lights,13,11,1.1818181818181819
2014-1,E06000007,Traffic Lights,2,1,2.0
2014-1,E06000008,Dog Fouling,1,1,1.0
2014-1,E06000008,Fly-tipping,3,3,1.0
2014-1,E06000008,Graffiti,1,1,1.0
2014-1,E06000008,Highway Condition,10,9,1.1111111111111112
2014-1,E06000008,Other,1,1,1.0
2014-1,E06000008,Parking,2,2,1.0
2014-1,E06000008,Pavement /Footway Defects,3,3,1.0
2014-1,E06000008,Potholes,18,16,1.125
2014-1,E06000008,Street Lights,17,11,1.5454545454545454
2014-1,E06000008,Street Signs,1,1,1.0
2014-1,E06000008,Traffic Lights,1,1,1.0
2014-1,E06000009,Highway Condition,2,2,1.0
2014-1,E06000009,Other,2,2,1.0
2014-1,E06000009,Pavement /Footway Defects,1,1,1.0
2014-1,E06000009,Potholes,5,4,1.25
2014-1,E06000009,Rubbish,6,4,1.5
