period,LAD,SHEF_A_CODE,report_count,user_count,average
2011-2,,A20,1,1,1.0
2011-2,,A57,1,1,1.0
2011-2,,A60,4,3,1.3333333333333333
2011-2,,A81,1,1,1.0
2011-2,E06000001,A29,1,1,1.0
2011-2,E06000001,A60,1,1,1.0
2011-2,E06000001,A73,1,1,1.0
2011-2,E06000001,A81,1,1,1.0
2011-2,E06000001,A82,1,1,1.0
2011-2,E06000002,A41,1,1,1.0
2011-2,E06000002,A54,2,2,1.0
2011-2,E06000002,A60,3,3,1.0
2011-2,E06000003,A41,2,2,1.0
2011-2,E06000003,A83,1,1,1.0
2011-2,E06000004,A57,1,1,1.0
2011-2,E06000004,A60,1,1,1.0
2011-2,E06000004,A73,1,1,1.0
2011-2,E06000004,A79,1,1,1.0
2011-2,E06000005,A1,1,1,1.0
2011-2,E06000005,A57,1,1,1.0
2011-2,E06000005,A60,8,4,2.0
2011-2,E06000005,A81,1,1,1.0
2011-2,E06000006,A60,2,2,1.0
2011-2,E06000007,A29,1,1,1.0
2011-2,E06000007,A41,2,1,2.0
2011-2,E06000007,A53,1,1,1.0
2011-2,E06000007,A57,2,2,1.0
2011-2,E06000007,A60,15,12,1.25
2011-2,E06000007,A81,2,2,1.0
2011-2,E06000007,A82,1,1,1.0
2011-2,E06000007,A83,1,1,1.0
2011-2,E06000007,A86,1,1,1.0
2011-2,E06000008,A1,1,1,1.0
2011-2,E06000008,A20,4,4,1.0
2011-2,E06000008,A29,2,2,1.0
2011-2,E06000008,A41,5,3,1.6666666666666667
2011-2,E06000008,A54,2,2,1.0
2011-2,E06000008,A57,1,1,1.0
2011-2,E06000008,A60,6,4,1.5
2011-2,E06000008,A73,2,2,1.0
2011-2,E06000008,A81,2,2,1.0
2011-2,E06000009,A33,1,1,1.0
2011-2,E06000009,A57,1,1,1.0
2011-2,E06000009,A60,3,3,1.0
2011-2,E06000009,A73,1,1,1.0
2011-2,E06000009,A81,1,1,1.0
2011-2,E06000009,A83,1,1,1.0
2011-2,E06000010,A20,1,1,1.0
2011-2,E06000010,A41,1,1,1.0
2011-2,E06000010,A57,2,2,1.0
2011-2,E06000010,A60,17,12,1.4166666666666667
