period,LAD,SHEF_A,report_count,user_count,average
2017-10,E06000001,Fly-tipping,14,7,2.0
2017-10,E06000001,Flyposting,1,1,1.0
2017-10,E06000001,Highway Condition,3,2,1.5
2017-10,E06000001,Open Spaces/Parks,5,5,1.0
2017-10,E06000001,Other,4,3,1.3333333333333333
2017-10,E06000001,Parking,2,1,2.0
2017-10,E06000001,Pavement /Footway Defects,5,4,1.25
2017-10,E06000001,Potholes,1,1,1.0
2017-10,E06000001,Rubbish,1,1,1.0
2017-10,E06000001,Street Cleaning,1,1,1.0
2017-10,E06000001,Street Lights,2,2,1.0
2017-10,E06000001,Street Signs,3,3,1.0
2017-10,E06000002,Abandoned Vehicles,1,1,1.0
2017-10,E06000002,Bus Stops Damage,1,1,1.0
2017-10,E06000002,Highway Condition,1,1,1.0
2017-10,E06000002,Open Spaces/Parks,1,1,1.0
2017-10,E06000002,Other,1,1,1.0
2017-10,E06000002,Parking,4,4,1.0
2017-10,E06000002,Potholes,2,2,1.0
2017-10,E06000002,Rubbish,1,1,1.0
2017-10,E06000003,Fly-tipping,1,1,1.0
2017-10,E06000003,Open Spaces/Parks,1,1,1.0
2017-10,E06000003,Parking,1,1,1.0
2017-10,E06000003,Pavement /Footway Defects,1,1,1.0
2017-10,E06000003,Street Lights,1,1,1.0
2017-10,E06000003,Traffic Lights,1,1,1.0
2017-10,E06000004,Abandoned Vehicles,4,3,1.3333333333333333
2017-10,E06000004,Dog Fouling,2,2,1.0
2017-10,E06000004,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000004,Fly-tipping,9,4,2.25
2017-10,E06000004,Highway Condition,2,2,1.0
2017-10,E06000004,Open Spaces/Parks,3,3,1.0
2017-10,E06000004,Other,3,3,1.0
2017-10,E06000004,Parking,2,2,1.0
2017-10,E06000004,Pavement /Footway Defects,4,3,1.3333333333333333
2017-10,E06000004,Potholes,1,1,1.0
2017-10,E06000004,Rubbish,2,2,1.0
2017-10,E06000004,Street Cleaning,3,2,1.5
2017-10,E06000004,Street Lights,5,5,1.0
2017-10,E06000004,Street Name Plates,1,1,1.0
2017-10,E06000004,Street Signs,1,1,1.0
2017-10,E06000005,Bus Stops Damage,1,1,1.0
2017-10,E06000005,Fly-tipping,5,3,1.6666666666666667
2017-10,E06000005,Highway Condition,2,2,1.0
2017-10,E06000005,Parking,1,1,1.0
2017-10,E06000005,Street Lights,1,1,1.0
2017-10,E06000006,Abandoned Vehicles,1,1,1.0
2017-10,E06000006,Open Spaces/Parks,3,1,3.0
2017-10,E06000006,Other,1,1,1.0
2017-10,E06000006,Pavement /Footway Defects,1,1,1.0
2017-10,E06000006,Rubbish,1,1,1.0
2017-10,E06000006,Street Lights,2,2,1.0
2017-10,E06000006,Street Signs,1,1,1.0
2017-10,E06000007,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000007,Fly-tipping,2,2,1.0
2017-10,E06000007,Highway Condition,4,2,2.0
2017-10,E06000007,Other,1,1,1.0
2017-10,E06000007,Parking,2,2,1.0
2017-10,E06000007,Potholes,3,3,1.0
2017-10,E06000007,Street Lights,8,6,1.3333333333333333
2017-10,E06000007,Street Signs,1,1,1.0
2017-10,E06000008,Fly-tipping,3,3,1.0
2017-10,E06000008,Highway Condition,5,3,1.6666666666666667
2017-10,E06000008,Other,1,1,1.0
2017-10,E06000008,Parking,1,1,1.0
2017-10,E06000008,Pavement /Footway Defects,2,2,1.0
2017-10,E06000008,Rubbish,1,1,1.0
2017-10,E06000008,Street Cleaning,2,2,1.0
2017-10,E06000008,Street Lights,5,2,2.5
2017-10,E06000008,Street Signs,1,1,1.0
2017-10,E06000008,Traffic Lights,1,1,1.0
2017-10,E06000009,Abandoned Vehicles,1,1,1.0
2017-10,E06000009,Fly-tipping,2,1,2.0
2017-10,E06000009,Highway Condition,1,1,1.0
2017-10,E06000009,Open Spaces/Parks,1,1,1.0
2017-10,E06000009,Other,2,2,1.0
2017-10,E06000009,Parking,4,4,1.0
2017-10,E06000009,Pavement /Footway Defects,1,1,1.0
2017-10,E06000009,Rubbish,1,1,1.0
2017-10,E06000010,,1,1,1.0
2017-10,E06000010,Fly-tipping,15,8,1.875
2017-10,E06000010,Graffiti,4,1,4.0
2017-10,E06000010,Highway Condition,1,1,1.0
2017-10,E06000010,Manhole Covers,1,1,1.0
2017-10,E06000010,Other,5,4,1.25
2017-10,E06000010,Parking,3,3,1.0
2017-10,E06000010,Pavement /Footway Defects,2,2,1.0
2017-10,E06000010,Potholes,1,1,1.0
2017-10,E06000010,Rubbish,2,2,1.0
2017-10,E06000010,Street Cleaning,1,1,1.0
2017-10,E06000010,Street Lights,138,7,19.714285714285715
2017-10,E06000010,Street Name Plates,2,1,2.0
2017-10,E06000010,Street Signs,2,2,1.0
2017-10,E06000010,Traffic Lights,1,1,1.0
2017-10,E06000011,Dog Fouling,1,1,1.0
2017-10,E06000011,Potholes,1,1,1.0
2017-10,E06000011,Road Markings,1,1,1.0
2017-10,E06000011,Rubbish,1,1,1.0
2017-10,E06000011,Street Lights,1,1,1.0
2017-10,E06000011,Street Signs,1,1,1.0
2017-10,E06000012,,2,1,2.0
2017-10,E06000012,Fly-tipping,1,1,1.0
2017-10,E06000012,Flyposting,1,1,1.0
2017-10,E06000012,Pavement /Footway Defects,1,1,1.0
2017-10,E06000012,Potholes,1,1,1.0
2017-10,E06000012,Street Cleaning,1,1,1.0
2017-10,E06000013,Abandoned Vehicles,1,1,1.0
2017-10,E06000013,Fly-tipping,9,7,1.2857142857142858
2017-10,E06000013,Graffiti,1,1,1.0
2017-10,E06000013,Highway Condition,1,1,1.0
2017-10,E06000013,Other,1,1,1.0
2017-10,E06000013,Pavement /Footway Defects,2,2,1.0
2017-10,E06000013,Potholes,3,2,1.5
2017-10,E06000013,Public Toilets,1,1,1.0
2017-10,E06000013,Rubbish,4,1,4.0
2017-10,E06000013,Street Lights,30,7,4.285714285714286
2017-10,E06000013,Street Signs,5,1,5.0
2017-10,E06000014,Abandoned Vehicles,3,3,1.0
2017-10,E06000014,Other,1,1,1.0
2017-10,E06000014,Pavement /Footway Defects,4,4,1.0
2017-10,E06000014,Potholes,2,2,1.0
2017-10,E06000014,Street Lights,5,5,1.0
2017-10,E06000015,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000015,Fly-tipping,3,3,1.0
2017-10,E06000015,Highway Condition,1,1,1.0
2017-10,E06000015,Open Spaces/Parks,1,1,1.0
2017-10,E06000015,Other,1,1,1.0
2017-10,E06000015,Pavement /Footway Defects,2,2,1.0
2017-10,E06000016,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000016,Fly-tipping,5,4,1.25
2017-10,E06000016,Graffiti,2,1,2.0
2017-10,E06000016,Highway Condition,2,1,2.0
2017-10,E06000016,Other,2,2,1.0
2017-10,E06000016,Parking,5,4,1.25
2017-10,E06000016,Pavement /Footway Defects,3,2,1.5
2017-10,E06000016,Potholes,2,2,1.0
2017-10,E06000016,Rubbish,2,2,1.0
2017-10,E06000016,Street Cleaning,2,2,1.0
2017-10,E06000016,Street Lights,1,1,1.0
2017-10,E06000016,Street Name Plates,1,1,1.0
2017-10,E06000016,Traffic Lights,1,1,1.0
2017-10,E06000017,Fly-tipping,1,1,1.0
2017-10,E06000017,Highway Condition,1,1,1.0
2017-10,E06000017,Other,1,1,1.0
2017-10,E06000017,Potholes,1,1,1.0
2017-10,E06000017,Street Signs,1,1,1.0
2017-10,E06000018,Abandoned Vehicles,1,1,1.0
2017-10,E06000018,Dog Fouling,1,1,1.0
2017-10,E06000018,Fly-tipping,4,4,1.0
2017-10,E06000018,Highway Condition,3,2,1.5
2017-10,E06000018,Other,1,1,1.0
2017-10,E06000018,Parking,4,4,1.0
2017-10,E06000018,Pavement /Footway Defects,1,1,1.0
2017-10,E06000018,Potholes,2,2,1.0
2017-10,E06000018,Rubbish,1,1,1.0
2017-10,E06000018,Street Cleaning,4,4,1.0
2017-10,E06000018,Street Signs,1,1,1.0
2017-10,E06000018,Traffic Lights,1,1,1.0
2017-10,E06000019,Dog Fouling,1,1,1.0
2017-10,E06000019,Fly-tipping,3,3,1.0
2017-10,E06000019,Highway Condition,4,4,1.0
2017-10,E06000019,Other,2,2,1.0
2017-10,E06000019,Pavement /Footway Defects,1,1,1.0
2017-10,E06000019,Potholes,2,2,1.0
2017-10,E06000019,Street Cleaning,1,1,1.0
2017-10,E06000020,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000020,Fly-tipping,1,1,1.0
2017-10,E06000020,Graffiti,1,1,1.0
2017-10,E06000020,Potholes,2,1,2.0
2017-10,E06000020,Street Lights,1,1,1.0
2017-10,E06000020,Traffic Lights,1,1,1.0
2017-10,E06000021,Abandoned Vehicles,3,3,1.0
2017-10,E06000021,Bus Stops Damage,1,1,1.0
2017-10,E06000021,Fallen/Dangerous Trees,2,2,1.0
2017-10,E06000021,Fly-tipping,3,2,1.5
2017-10,E06000021,Grids and Drains,1,1,1.0
2017-10,E06000021,Highway Condition,7,5,1.4
2017-10,E06000021,Other,5,5,1.0
2017-10,E06000021,Parking,4,4,1.0
2017-10,E06000021,Potholes,1,1,1.0
2017-10,E06000021,Street Cleaning,2,2,1.0
2017-10,E06000022,Abandoned Vehicles,1,1,1.0
2017-10,E06000022,Dog Fouling,1,1,1.0
2017-10,E06000022,Fly-tipping,6,4,1.5
2017-10,E06000022,Highway Condition,4,4,1.0
2017-10,E06000022,Other,2,2,1.0
2017-10,E06000022,Parking,2,2,1.0
2017-10,E06000022,Pavement /Footway Defects,7,5,1.4
2017-10,E06000022,Potholes,9,7,1.2857142857142858
2017-10,E06000022,Rubbish,1,1,1.0
2017-10,E06000022,Street Cleaning,2,2,1.0
2017-10,E06000022,Street Lights,1,1,1.0
2017-10,E06000022,Street Signs,3,3,1.0
2017-10,E06000022,Traffic Lights,1,1,1.0
2017-10,E06000023,Abandoned Vehicles,15,14,1.0714285714285714
2017-10,E06000023,Bus Stops Damage,2,2,1.0
2017-10,E06000023,Dog Fouling,2,2,1.0
2017-10,E06000023,Fallen/Dangerous Trees,5,5,1.0
2017-10,E06000023,Fly-tipping,30,21,1.4285714285714286
2017-10,E06000023,Flyposting,5,4,1.25
2017-10,E06000023,General Highways Enquiries,3,3,1.0
2017-10,E06000023,Graffiti,18,6,3.0
2017-10,E06000023,Gullies,2,2,1.0
2017-10,E06000023,Obstruction,12,10,1.2
2017-10,E06000023,Open Spaces/Parks,7,7,1.0
2017-10,E06000023,Other,23,17,1.3529411764705883
2017-10,E06000023,Parking,19,15,1.2666666666666666
2017-10,E06000023,Pavement /Footway Defects,11,10,1.1
2017-10,E06000023,Road Surface Defects,11,8,1.375
2017-10,E06000023,Rubbish,5,5,1.0
2017-10,E06000023,Street Cleaning,9,7,1.2857142857142858
2017-10,E06000023,Street Furniture,1,1,1.0
2017-10,E06000023,Street Lights,22,15,1.4666666666666666
2017-10,E06000023,Street Signs,3,3,1.0
2017-10,E06000023,Traffic Lights,3,3,1.0
2017-10,E06000023,Utility Works,3,3,1.0
2017-10,E06000024,Abandoned Vehicles,2,2,1.0
2017-10,E06000024,Dog Fouling,3,1,3.0
2017-10,E06000024,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000024,Fly-tipping,6,4,1.5
2017-10,E06000024,Highway Condition,6,5,1.2
2017-10,E06000024,Parking,2,2,1.0
2017-10,E06000024,Potholes,4,3,1.3333333333333333
2017-10,E06000024,Street Cleaning,2,2,1.0
2017-10,E06000024,Street Lights,3,3,1.0
2017-10,E06000024,Street Name Plates,1,1,1.0
2017-10,E06000024,Street Signs,1,1,1.0
2017-10,E06000025,Abandoned Vehicles,2,2,1.0
2017-10,E06000025,Dog Fouling,3,2,1.5
2017-10,E06000025,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000025,Fly-tipping,3,3,1.0
2017-10,E06000025,Highway Condition,14,11,1.2727272727272727
2017-10,E06000025,Other,6,6,1.0
2017-10,E06000025,Parking,3,3,1.0
2017-10,E06000025,Pavement /Footway Defects,4,3,1.3333333333333333
2017-10,E06000025,Potholes,6,5,1.2
2017-10,E06000025,Rubbish,1,1,1.0
2017-10,E06000025,Street Cleaning,3,3,1.0
2017-10,E06000025,Street Lights,10,7,1.4285714285714286
2017-10,E06000025,Street Signs,2,2,1.0
2017-10,E06000025,Traffic Lights,4,4,1.0
2017-10,E06000026,Abandoned Vehicles,3,3,1.0
2017-10,E06000026,Dog Fouling,1,1,1.0
2017-10,E06000026,Fly-tipping,1,1,1.0
2017-10,E06000026,Highway Condition,4,4,1.0
2017-10,E06000026,Open Spaces/Parks,1,1,1.0
2017-10,E06000026,Other,4,4,1.0
2017-10,E06000026,Parking,3,3,1.0
2017-10,E06000026,Potholes,3,3,1.0
2017-10,E06000026,Rubbish,3,3,1.0
2017-10,E06000026,Street Lights,3,3,1.0
2017-10,E06000026,Street Signs,1,1,1.0
2017-10,E06000027,Other,1,1,1.0
2017-10,E06000027,Potholes,1,1,1.0
2017-10,E06000027,Street Cleaning,1,1,1.0
2017-10,E06000027,Street Signs,1,1,1.0
2017-10,E06000028,Fly-tipping,1,1,1.0
2017-10,E06000028,Highway Condition,1,1,1.0
2017-10,E06000028,Open Spaces/Parks,1,1,1.0
2017-10,E06000028,Parking,3,3,1.0
2017-10,E06000028,Street Lights,1,1,1.0
2017-10,E06000028,Traffic Lights,1,1,1.0
2017-10,E06000029,Abandoned Vehicles,1,1,1.0
2017-10,E06000029,Bus Stops Damage,1,1,1.0
2017-10,E06000029,Highway Condition,1,1,1.0
2017-10,E06000029,Other,1,1,1.0
2017-10,E06000029,Parking,2,2,1.0
2017-10,E06000029,Potholes,3,1,3.0
2017-10,E06000030,Abandoned Vehicles,1,1,1.0
2017-10,E06000030,Dog Fouling,1,1,1.0
2017-10,E06000030,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000030,Fly-tipping,4,4,1.0
2017-10,E06000030,Highway Condition,2,1,2.0
2017-10,E06000030,Other,3,3,1.0
2017-10,E06000030,Parking,11,6,1.8333333333333333
2017-10,E06000030,Pavement /Footway Defects,1,1,1.0
2017-10,E06000030,Rubbish,1,1,1.0
2017-10,E06000030,Street Lights,5,5,1.0
2017-10,E06000030,Street Signs,1,1,1.0
2017-10,E06000031,Abandoned Vehicles,3,3,1.0
2017-10,E06000031,Fly-tipping,11,11,1.0
2017-10,E06000031,Graffiti,1,1,1.0
2017-10,E06000031,Highway Condition,2,2,1.0
2017-10,E06000031,Open Spaces/Parks,2,2,1.0
2017-10,E06000031,Other,5,5,1.0
2017-10,E06000031,Parking,6,5,1.2
2017-10,E06000031,Pavement /Footway Defects,3,3,1.0
2017-10,E06000031,Potholes,1,1,1.0
2017-10,E06000031,Rubbish,1,1,1.0
2017-10,E06000031,Street Cleaning,3,2,1.5
2017-10,E06000031,Street Lights,29,10,2.9
2017-10,E06000031,Street Signs,2,2,1.0
2017-10,E06000032,Abandoned Vehicles,10,8,1.25
2017-10,E06000032,Dog Fouling,2,1,2.0
2017-10,E06000032,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000032,Fly-tipping,25,18,1.3888888888888888
2017-10,E06000032,Graffiti,1,1,1.0
2017-10,E06000032,Highway Condition,5,5,1.0
2017-10,E06000032,Open Spaces/Parks,1,1,1.0
2017-10,E06000032,Other,6,6,1.0
2017-10,E06000032,Parking,11,8,1.375
2017-10,E06000032,Pavement /Footway Defects,6,5,1.2
2017-10,E06000032,Potholes,3,2,1.5
2017-10,E06000032,Rubbish,5,5,1.0
2017-10,E06000032,Street Cleaning,4,2,2.0
2017-10,E06000032,Street Lights,5,2,2.5
2017-10,E06000032,Street Name Plates,2,2,1.0
2017-10,E06000033,Abandoned Vehicles,2,2,1.0
2017-10,E06000033,Dog Fouling,1,1,1.0
2017-10,E06000033,Fallen/Dangerous Trees,2,2,1.0
2017-10,E06000033,Other,12,6,2.0
2017-10,E06000033,Street Cleaning,2,2,1.0
2017-10,E06000034,Fly-tipping,1,1,1.0
2017-10,E06000034,Parking,1,1,1.0
2017-10,E06000034,Street Lights,1,1,1.0
2017-10,E06000035,Abandoned Vehicles,1,1,1.0
2017-10,E06000035,Fly-tipping,4,4,1.0
2017-10,E06000035,Highway Condition,3,3,1.0
2017-10,E06000035,Open Spaces/Parks,3,2,1.5
2017-10,E06000035,Other,2,2,1.0
2017-10,E06000035,Parking,6,6,1.0
2017-10,E06000035,Pavement /Footway Defects,2,2,1.0
2017-10,E06000035,Rubbish,4,2,2.0
2017-10,E06000035,Street Cleaning,3,3,1.0
2017-10,E06000035,Street Lights,2,2,1.0
2017-10,E06000035,Traffic Lights,2,2,1.0
2017-10,E06000036,Abandoned Vehicles,2,2,1.0
2017-10,E06000036,Fly-tipping,4,3,1.3333333333333333
2017-10,E06000036,Highway Condition,1,1,1.0
2017-10,E06000036,Other,3,3,1.0
2017-10,E06000036,Parking,1,1,1.0
2017-10,E06000036,Pavement /Footway Defects,2,2,1.0
2017-10,E06000036,Street Cleaning,1,1,1.0
2017-10,E06000036,Street Lights,11,8,1.375
2017-10,E06000036,Street Signs,1,1,1.0
2017-10,E06000036,Traffic Lights,1,1,1.0
2017-10,E06000037,Grass/Weed Control,5,2,2.5
2017-10,E06000037,Highway Drainage,2,2,1.0
2017-10,E06000037,Pavement /Footway Defects,20,8,2.5
2017-10,E06000037,Potholes,2,2,1.0
2017-10,E06000037,Street Lights,1,1,1.0
2017-10,E06000038,Abandoned Vehicles,2,2,1.0
2017-10,E06000038,Bus Stops Damage,1,1,1.0
2017-10,E06000038,Dog Fouling,2,2,1.0
2017-10,E06000038,Fallen/Dangerous Trees,1,1,1.0
2017-10,E06000038,Fly-tipping,9,7,1.2857142857142858
2017-10,E06000038,Flyposting,1,1,1.0
2017-10,E06000038,Highway Condition,4,4,1.0
2017-10,E06000038,Open Spaces/Parks,2,2,1.0
2017-10,E06000038,Other,2,2,1.0
2017-10,E06000038,Parking,6,6,1.0
2017-10,E06000038,Pavement /Footway Defects,7,7,1.0
2017-10,E06000038,Potholes,12,10,1.2
2017-10,E06000038,Street Cleaning,3,3,1.0
2017-10,E06000038,Street Lights,6,6,1.0
2017-10,E06000038,Street Signs,2,1,2.0
2017-10,E06000038,Traffic Lights,2,2,1.0
2017-10,E06000039,Abandoned Vehicles,2,2,1.0
2017-10,E06000039,Dog Fouling,2,2,1.0
2017-10,E06000039,Fly-tipping,6,5,1.2
2017-10,E06000039,Highway Condition,1,1,1.0
2017-10,E06000039,Open Spaces/Parks,1,1,1.0
2017-10,E06000039,Other,1,1,1.0
2017-10,E06000039,Pavement /Footway Defects,1,1,1.0
2017-10,E06000039,Potholes,1,1,1.0
2017-10,E06000039,Street Cleaning,2,1,2.0
2017-10,E06000039,Street Lights,3,3,1.0
2017-10,E06000039,Traffic Lights,1,1,1.0
2017-10,E06000040,Abandoned Vehicles,2,2,1.0
