period,LAD,SHEF_A,report_count,user_count,average
2009-6,E06000001,Dog Fouling,1,1,1.0
2009-6,E06000001,Fly-tipping,1,1,1.0
2009-6,E06000001,Highway Condition,2,1,2.0
2009-6,E06000001,Other,1,1,1.0
2009-6,E06000001,Parking,1,1,1.0
2009-6,E06000001,Potholes,3,1,3.0
2009-6,E06000001,Rubbish,1,1,1.0
2009-6,E06000002,Fallen/Dangerous Trees,2,2,1.0
2009-6,E06000002,Highway Condition,2,2,1.0
2009-6,E06000002,Other,2,2,1.0
2009-6,E06000002,Potholes,1,1,1.0
2009-6,E06000003,Other,1,1,1.0
2009-6,E06000003,Pavement /Footway Defects,1,1,1.0
2009-6,E06000003,Street Lights,1,1,1.0
2009-6,E06000004,Graffiti,1,1,1.0
2009-6,E06000004,Highway Condition,1,1,1.0
2009-6,E06000004,Other,2,2,1.0
2009-6,E06000004,Parking,1,1,1.0
2009-6,E06000004,Pavement /Footway Defects,3,3,1.0
2009-6,E06000004,Potholes,2,2,1.0
2009-6,E06000005,Other,1,1,1.0
2009-6,E06000006,Fly-tipping,1,1,1.0
2009-6,E06000006,Highway Condition,1,1,1.0
2009-6,E06000006,Rubbish,1,1,1.0
2009-6,E06000006,Street Signs,1,1,1.0
2009-6,E06000007,Highway Condition,2,2,1.0
2009-6,E06000007,Parking,2,2,1.0
2009-6,E06000007,Pavement /Footway Defects,1,1,1.0
2009-6,E06000008,Other,1,1,1.0
2009-6,E06000008,Potholes,3,3,1.0
2009-6,E06000009,Fallen/Dangerous Trees,1,1,1.0
2009-6,E06000009,Highway Condition,2,2,1.0
2009-6,E06000009,Other,1,1,1.0
2009-6,E06000009,Pavement /Footway Defects,4,3,1.3333333333333333
2009-6,E06000009,Rubbish,1,1,1.0
2009-6,E06000009,Street Cleaning,3,3,1.0
2009-6,E06000009,Street Signs,1,1,1.0
2009-6,E06000010,Abandoned Vehicles,1,1,1.0
2009-6,E06000010,Other,2,1,2.0
2009-6,E06000010,Potholes,2,2,1.0
2009-6,E06000011,Highway Condition,6,2,3.0
2009-6,E06000011,Other,2,2,1.0
2009-6,E06000011,Pavement /Footway Defects,1,1,1.0
2009-6,E06000011,Potholes,4,2,2.0
2009-6,E06000011,Street Signs,1,1,1.0
2009-6,E06000012,Other,1,1,1.0
2009-6,E06000012,Potholes,1,1,1.0
2009-6,E06000012,Rubbish,1,1,1.0
2009-6,E06000013,Graffiti,1,1,1.0
2009-6,E06000013,Other,1,1,1.0
2009-6,E06000013,Parking,1,1,1.0
2009-6,E06000013,Street Lights,1,1,1.0
2009-6,E06000014,Highway Condition,1,1,1.0
2009-6,E06000014,Potholes,2,2,1.0
2009-6,E06000015,Graffiti,1,1,1.0
2009-6,E06000015,Highway Condition,2,2,1.0
2009-6,E06000015,Other,1,1,1.0
2009-6,E06000015,Parking,2,2,1.0
2009-6,E06000015,Pavement /Footway Defects,2,2,1.0
2009-6,E06000015,Potholes,4,2,2.0
2009-6,E06000015,Street Lights,1,1,1.0
2009-6,E06000016,Fallen/Dangerous Trees,1,1,1.0
2009-6,E06000016,Fly-tipping,2,2,1.0
2009-6,E06000016,Graffiti,2,2,1.0
2009-6,E06000016,Highway Condition,1,1,1.0
2009-6,E06000016,Open Spaces/Parks,1,1,1.0
2009-6,E06000016,Other,1,1,1.0
2009-6,E06000016,Parking,1,1,1.0
2009-6,E06000016,Potholes,5,4,1.25
2009-6,E06000016,Street Lights,1,1,1.0
2009-6,E06000017,Potholes,1,1,1.0
2009-6,E06000018,Abandoned Vehicles,1,1,1.0
2009-6,E06000018,Dog Fouling,1,1,1.0
2009-6,E06000018,Fallen/Dangerous Trees,1,1,1.0
2009-6,E06000018,Fly-tipping,1,1,1.0
2009-6,E06000018,Graffiti,1,1,1.0
2009-6,E06000018,Highway Condition,4,3,1.3333333333333333
2009-6,E06000018,Other,2,2,1.0
2009-6,E06000018,Pavement /Footway Defects,1,1,1.0
2009-6,E06000018,Street Name Plates,1,1,1.0
2009-6,E06000018,Street Signs,1,1,1.0
2009-6,E06000019,Dog Fouling,1,1,1.0
