period,LAD,SHEF_A_CODE,report_count,user_count,average
2007-6,E06000001,A20,1,1,1.0
2007-6,E06000002,A81,1,1,1.0
2007-6,E06000003,A20,1,1,1.0
2007-6,E06000003,A60,1,1,1.0
2007-6,E06000004,A41,1,1,1.0
2007-6,E06000006,A20,1,1,1.0
2007-6,E06000006,A41,1,1,1.0
2007-6,E06000006,A57,2,2,1.0
2007-6,E06000010,A33,1,1,1.0
2007-6,E06000010,A54,1,1,1.0
2007-6,E06000011,A54,1,1,1.0
2007-6,E06000014,A63,2,2,1.0
2007-6,E06000014,A81,1,1,1.0
2007-6,E06000015,A86,1,1,1.0
2007-6,E06000016,A1,2,2,1.0
2007-6,E06000016,A33,1,1,1.0
2007-6,E06000016,A57,2,1,2.0
2007-6,E06000018,A24,2,2,1.0
2007-6,E06000018,A29,1,1,1.0
2007-6,E06000018,A33,2,2,1.0
2007-6,E06000018,A54,1,1,1.0
2007-6,E06000018,A56,1,1,1.0
2007-6,E06000018,A57,1,1,1.0
2007-6,E06000018,A79,1,1,1.0
2007-6,E06000019,A20,1,1,1.0
2007-6,E06000020,A1,1,1,1.0
2007-6,E06000020,A33,1,1,1.0
2007-6,E06000020,A57,1,1,1.0
2007-6,E06000020,A60,1,1,1.0
2007-6,E06000021,A29,1,1,1.0
2007-6,E06000021,A54,1,1,1.0
2007-6,E06000021,A57,2,1,2.0
2007-6,E06000022,A1,1,1,1.0
2007-6,E06000022,A41,1,1,1.0
2007-6,E06000022,A54,1,1,1.0
2007-6,E06000022,A56,1,1,1.0
2007-6,E06000022,A79,1,1,1.0
2007-6,E06000023,A1,1,1,1.0
2007-6,E06000023,A41,1,1,1.0
2007-6,E06000023,A57,2,2,1.0
2007-6,E06000023,A73,1,1,1.0
2007-6,E06000023,A81,1,1,1.0
2007-6,E06000024,A41,1,1,1.0
2007-6,E06000026,A20,1,1,1.0
2007-6,E06000026,A29,2,1,2.0
2007-6,E06000026,A54,1,1,1.0
2007-6,E06000026,A56,1,1,1.0
2007-6,E06000026,A57,1,1,1.0
2007-6,E06000026,A79,1,1,1.0
2007-6,E06000027,A1,1,1,1.0
2007-6,E06000027,A24,1,1,1.0
2007-6,E06000030,A1,1,1,1.0
2007-6,E06000030,A20,2,2,1.0
2007-6,E06000030,A24,1,1,1.0
2007-6,E06000030,A29,1,1,1.0
2007-6,E06000030,A41,1,1,1.0
2007-6,E06000031,A24,1,1,1.0
2007-6,E06000031,A33,1,1,1.0
2007-6,E06000031,A41,1,1,1.0
2007-6,E06000031,A57,1,1,1.0
2007-6,E06000032,A41,1,1,1.0
2007-6,E06000033,A54,3,2,1.5
2007-6,E06000034,A1,1,1,1.0
2007-6,E06000034,A54,1,1,1.0
2007-6,E06000035,A33,1,1,1.0
2007-6,E06000037,A20,1,1,1.0
2007-6,E06000038,A1,1,1,1.0
2007-6,E06000038,A20,1,1,1.0
2007-6,E06000038,A29,1,1,1.0
2007-6,E06000039,A57,1,1,1.0
2007-6,E06000039,A73,1,1,1.0
2007-6,E06000040,A20,1,1,1.0
2007-6,E06000040,A41,1,1,1.0
2007-6,E06000040,A57,1,1,1.0
2007-6,E06000041,A24,1,1,1.0
2007-6,E06000041,A54,2,2,1.0
2007-6,E06000041,A73,1,1,1.0
2007-6,E06000042,A20,1,1,1.0
2007-6,E06000042,A53,1,1,1.0
2007-6,E06000042,A54,1,1,1.0
2007-6,E06000042,A73,2,2,1.0
