period,LAD,SHEF_A,report_count,user_count,average
2012-6,E06000001,Fly-tipping,1,1,1.0
2012-6,E06000001,Potholes,1,1,1.0
2012-6,E06000002,Fallen/Dangerous Trees,1,1,1.0
2012-6,E06000002,Open Spaces/Parks,2,1,2.0
2012-6,E06000002,Other,2,2,1.0
2012-6,E06000002,Potholes,1,1,1.0
2012-6,E06000002,Street Cleaning,1,1,1.0
2012-6,E06000003,Fallen/Dangerous Trees,1,1,1.0
2012-6,E06000003,Highway Condition,1,1,1.0
2012-6,E06000004,Abandoned Vehicles,1,1,1.0
2012-6,E06000004,Dog Fouling,1,1,1.0
2012-6,E06000004,Fly-tipping,1,1,1.0
2012-6,E06000004,Open Spaces/Parks,1,1,1.0
2012-6,E06000004,Parking,1,1,1.0
2012-6,E06000004,Potholes,2,2,1.0
2012-6,E06000005,Potholes,1,1,1.0
2012-6,E06000006,Abandoned Vehicles,1,1,1.0
2012-6,E06000006,Pavement /Footway Defects,1,1,1.0
2012-6,E06000006,Potholes,1,1,1.0
2012-6,E06000007,Highway Condition,3,3,1.0
2012-6,E06000007,Parking,1,1,1.0
2012-6,E06000007,Potholes,2,2,1.0
2012-6,E06000008,Abandoned Vehicles,1,1,1.0
2012-6,E06000008,Fly-tipping,4,3,1.3333333333333333
2012-6,E06000008,Highway Condition,3,2,1.5
2012-6,E06000008,Open Spaces/Parks,1,1,1.0
2012-6,E06000008,Other,3,3,1.0
2012-6,E06000008,Parking,4,2,2.0
2012-6,E06000008,Pavement /Footway Defects,2,2,1.0
2012-6,E06000008,Potholes,4,3,1.3333333333333333
2012-6,E06000008,Rubbish,4,3,1.3333333333333333
2012-6,E06000008,Street Cleaning,1,1,1.0
2012-6,E06000008,Street Lights,4,4,1.0
2012-6,E06000009,Highway Condition,2,2,1.0
2012-6,E06000009,Open Spaces/Parks,1,1,1.0
2012-6,E06000009,Other,2,2,1.0
2012-6,E06000009,Pavement /Footway Defects,2,2,1.0
2012-6,E06000009,Potholes,5,4,1.25
2012-6,E06000009,Street Cleaning,1,1,1.0
2012-6,E06000009,Street Lights,3,3,1.0
2012-6,E06000009,Street Name Plates,1,1,1.0
2012-6,E06000010,Highway Condition,1,1,1.0
2012-6,E06000010,Potholes,1,1,1.0
2012-6,E06000010,Rubbish,2,1,2.0
2012-6,E06000010,Street Signs,1,1,1.0
