period,LAD,SHEF_A,report_count,user_count,average
2018-1,E06000001,Fly-tipping,13,8,1.625
2018-1,E06000001,Highway Condition,4,2,2.0
2018-1,E06000001,Open Spaces/Parks,1,1,1.0
2018-1,E06000001,Pavement /Footway Defects,1,1,1.0
2018-1,E06000001,Potholes,5,5,1.0
2018-1,E06000001,Rubbish,1,1,1.0
2018-1,E06000001,Street Lights,7,4,1.75
2018-1,E06000001,Street Signs,1,1,1.0
2018-1,E06000002,Abandoned Vehicles,1,1,1.0
2018-1,E06000002,Fly-tipping,1,1,1.0
2018-1,E06000002,Highway Condition,3,3,1.0
2018-1,E06000002,Open Spaces/Parks,1,1,1.0
2018-1,E06000002,Other,3,3,1.0
2018-1,E06000002,Parking,1,1,1.0
2018-1,E06000002,Pavement /Footway Defects,1,1,1.0
2018-1,E06000002,Potholes,13,5,2.6
2018-1,E06000002,Street Lights,3,2,1.5
2018-1,E06000003,Fly-tipping,1,1,1.0
2018-1,E06000003,Highway Condition,1,1,1.0
2018-1,E06000003,Other,1,1,1.0
2018-1,E06000003,Potholes,7,7,1.0
2018-1,E06000003,Rubbish,1,1,1.0
2018-1,E06000004,Abandoned Vehicles,3,2,1.5
2018-1,E06000004,Dog Fouling,3,2,1.5
2018-1,E06000004,Fallen/Dangerous Trees,1,1,1.0
2018-1,E06000004,Fly-tipping,8,8,1.0
2018-1,E06000004,Highway Condition,6,6,1.0
2018-1,E06000004,Open Spaces/Parks,1,1,1.0
2018-1,E06000004,Other,3,3,1.0
2018-1,E06000004,Parking,4,4,1.0
2018-1,E06000004,Pavement /Footway Defects,9,9,1.0
2018-1,E06000004,Potholes,20,16,1.25
2018-1,E06000004,Rubbish,3,3,1.0
2018-1,E06000004,Street Lights,3,2,1.5
2018-1,E06000004,Street Signs,1,1,1.0
2018-1,E06000005,Dog Fouling,1,1,1.0
2018-1,E06000005,Fly-tipping,3,2,1.5
2018-1,E06000005,Highway Condition,1,1,1.0
2018-1,E06000005,Other,1,1,1.0
2018-1,E06000005,Pavement /Footway Defects,1,1,1.0
2018-1,E06000005,Rubbish,1,1,1.0
2018-1,E06000005,Street Cleaning,4,1,4.0
2018-1,E06000005,Street Lights,2,1,2.0
2018-1,E06000005,Street Signs,4,1,4.0
2018-1,E06000006,Abandoned Vehicles,2,2,1.0
2018-1,E06000006,Fallen/Dangerous Trees,1,1,1.0
2018-1,E06000006,Fly-tipping,4,3,1.3333333333333333
2018-1,E06000006,Highway Condition,2,2,1.0
2018-1,E06000006,Open Spaces/Parks,1,1,1.0
2018-1,E06000006,Other,4,4,1.0
2018-1,E06000006,Pavement /Footway Defects,1,1,1.0
2018-1,E06000006,Potholes,8,6,1.3333333333333333
2018-1,E06000006,Rubbish,1,1,1.0
2018-1,E06000006,Street Cleaning,1,1,1.0
2018-1,E06000007,Fly-tipping,1,1,1.0
2018-1,E06000007,Highway Condition,7,7,1.0
2018-1,E06000007,Open Spaces/Parks,1,1,1.0
2018-1,E06000007,Other,2,2,1.0
2018-1,E06000007,Parking,1,1,1.0
2018-1,E06000007,Pavement /Footway Defects,3,3,1.0
2018-1,E06000007,Potholes,18,16,1.125
2018-1,E06000007,Rubbish,2,1,2.0
2018-1,E06000007,Street Cleaning,1,1,1.0
2018-1,E06000007,Street Lights,3,3,1.0
2018-1,E06000007,Street Signs,1,1,1.0
2018-1,E06000008,Abandoned Vehicles,1,1,1.0
2018-1,E06000008,Bus Stops Damage,1,1,1.0
2018-1,E06000008,Dog Fouling,1,1,1.0
2018-1,E06000008,Fallen/Dangerous Trees,1,1,1.0
2018-1,E06000008,Fly-tipping,4,4,1.0
2018-1,E06000008,Highway Condition,2,2,1.0
2018-1,E06000008,Other,1,1,1.0
2018-1,E06000008,Pavement /Footway Defects,2,2,1.0
2018-1,E06000008,Potholes,21,15,1.4
2018-1,E06000008,Rubbish,2,2,1.0
2018-1,E06000008,Street Lights,6,5,1.2
2018-1,E06000008,Street Signs,1,1,1.0
