period,LAD,SHEF_A,report_count,user_count,average
2009-8,E06000001,Rubbish,1,1,1.0
2009-8,E06000001,Street Lights,2,2,1.0
2009-8,E06000002,Fly-tipping,2,1,2.0
2009-8,E06000002,Graffiti,1,1,1.0
2009-8,E06000002,Other,3,3,1.0
2009-8,E06000002,Pavement /Footway Defects,1,1,1.0
2009-8,E06000002,Potholes,1,1,1.0
2009-8,E06000002,Rubbish,1,1,1.0
2009-8,E06000002,Street Cleaning,1,1,1.0
2009-8,E06000004,Other,4,3,1.3333333333333333
2009-8,E06000004,Parking,1,1,1.0
2009-8,E06000004,Pavement /Footway Defects,1,1,1.0
2009-8,E06000004,Potholes,2,2,1.0
2009-8,E06000004,Street Lights,1,1,1.0
2009-8,E06000005,Street Cleaning,1,1,1.0
2009-8,E06000006,Highway Condition,1,1,1.0
2009-8,E06000006,Other,1,1,1.0
2009-8,E06000006,Pavement /Footway Defects,1,1,1.0
2009-8,E06000007,Fly-tipping,1,1,1.0
2009-8,E06000007,Highway Condition,1,1,1.0
2009-8,E06000007,Other,1,1,1.0
2009-8,E06000008,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000008,Other,2,2,1.0
2009-8,E06000008,Parking,1,1,1.0
2009-8,E06000008,Pavement /Footway Defects,1,1,1.0
2009-8,E06000008,Street Lights,2,2,1.0
2009-8,E06000008,Street Signs,1,1,1.0
2009-8,E06000009,Highway Condition,1,1,1.0
2009-8,E06000009,Other,4,4,1.0
2009-8,E06000009,Pavement /Footway Defects,2,2,1.0
2009-8,E06000009,Potholes,3,3,1.0
2009-8,E06000009,Street Cleaning,1,1,1.0
2009-8,E06000009,Traffic Lights,2,2,1.0
2009-8,E06000010,Other,1,1,1.0
2009-8,E06000010,Parking,1,1,1.0
2009-8,E06000010,Street Cleaning,2,1,2.0
2009-8,E06000010,Street Signs,1,1,1.0
2009-8,E06000011,Abandoned Vehicles,1,1,1.0
2009-8,E06000011,Highway Condition,2,2,1.0
2009-8,E06000011,Other,1,1,1.0
2009-8,E06000011,Potholes,1,1,1.0
2009-8,E06000011,Street Lights,2,2,1.0
2009-8,E06000012,Highway Condition,1,1,1.0
2009-8,E06000012,Other,1,1,1.0
2009-8,E06000012,Pavement /Footway Defects,1,1,1.0
2009-8,E06000012,Street Lights,1,1,1.0
2009-8,E06000013,Dog Fouling,1,1,1.0
2009-8,E06000013,Other,1,1,1.0
2009-8,E06000014,Highway Condition,2,2,1.0
2009-8,E06000014,Other,1,1,1.0
2009-8,E06000014,Parking,1,1,1.0
2009-8,E06000014,Potholes,2,2,1.0
2009-8,E06000014,Rubbish,1,1,1.0
2009-8,E06000014,Street Lights,2,2,1.0
2009-8,E06000015,Graffiti,1,1,1.0
2009-8,E06000015,Other,1,1,1.0
2009-8,E06000015,Street Lights,1,1,1.0
2009-8,E06000016,Dog Fouling,3,3,1.0
2009-8,E06000016,Flyposting,1,1,1.0
2009-8,E06000016,Highway Condition,1,1,1.0
2009-8,E06000016,Pavement /Footway Defects,1,1,1.0
2009-8,E06000016,Potholes,1,1,1.0
2009-8,E06000016,Street Cleaning,3,2,1.5
2009-8,E06000017,Pavement /Footway Defects,1,1,1.0
2009-8,E06000017,Potholes,4,3,1.3333333333333333
2009-8,E06000018,Fallen/Dangerous Trees,2,1,2.0
2009-8,E06000018,Flyposting,1,1,1.0
2009-8,E06000018,Highway Condition,1,1,1.0
2009-8,E06000018,Other,3,3,1.0
2009-8,E06000018,Parking,2,2,1.0
2009-8,E06000018,Rubbish,2,2,1.0
2009-8,E06000019,Abandoned Vehicles,1,1,1.0
2009-8,E06000019,Fallen/Dangerous Trees,2,2,1.0
2009-8,E06000019,Fly-tipping,2,2,1.0
2009-8,E06000019,Highway Condition,2,2,1.0
2009-8,E06000019,Open Spaces/Parks,1,1,1.0
2009-8,E06000019,Other,4,4,1.0
2009-8,E06000019,Parking,1,1,1.0
2009-8,E06000019,Pavement /Footway Defects,1,1,1.0
2009-8,E06000019,Potholes,1,1,1.0
2009-8,E06000019,Street Signs,2,2,1.0
2009-8,E06000020,Highway Condition,3,2,1.5
2009-8,E06000020,Other,1,1,1.0
2009-8,E06000020,Potholes,7,4,1.75
2009-8,E06000020,Rubbish,3,1,3.0
2009-8,E06000020,Street Cleaning,2,1,2.0
2009-8,E06000020,Traffic Lights,1,1,1.0
2009-8,E06000021,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000021,Fly-tipping,2,2,1.0
2009-8,E06000021,Highway Condition,1,1,1.0
2009-8,E06000021,Other,1,1,1.0
2009-8,E06000021,Rubbish,1,1,1.0
2009-8,E06000021,Street Signs,1,1,1.0
2009-8,E06000022,Parking,1,1,1.0
2009-8,E06000022,Pavement /Footway Defects,2,1,2.0
2009-8,E06000022,Potholes,1,1,1.0
2009-8,E06000022,Rubbish,2,2,1.0
2009-8,E06000023,Abandoned Vehicles,1,1,1.0
2009-8,E06000023,Fly-tipping,2,2,1.0
2009-8,E06000023,Graffiti,2,2,1.0
2009-8,E06000023,Highway Condition,4,3,1.3333333333333333
2009-8,E06000023,Other,3,3,1.0
2009-8,E06000023,Parking,2,2,1.0
2009-8,E06000023,Pavement /Footway Defects,5,5,1.0
2009-8,E06000023,Potholes,1,1,1.0
2009-8,E06000023,Rubbish,2,2,1.0
2009-8,E06000023,Street Lights,2,2,1.0
2009-8,E06000023,Street Name Plates,1,1,1.0
2009-8,E06000023,Traffic Lights,1,1,1.0
2009-8,E06000024,Other,2,2,1.0
2009-8,E06000024,Parking,2,2,1.0
2009-8,E06000024,Potholes,5,4,1.25
2009-8,E06000024,Rubbish,1,1,1.0
2009-8,E06000025,Fly-tipping,1,1,1.0
2009-8,E06000025,Highway Condition,1,1,1.0
2009-8,E06000025,Open Spaces/Parks,2,2,1.0
2009-8,E06000025,Parking,1,1,1.0
2009-8,E06000025,Pavement /Footway Defects,1,1,1.0
2009-8,E06000026,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000026,Fly-tipping,2,2,1.0
2009-8,E06000026,Highway Condition,2,2,1.0
2009-8,E06000026,Other,3,3,1.0
2009-8,E06000026,Pavement /Footway Defects,3,3,1.0
2009-8,E06000026,Potholes,2,2,1.0
2009-8,E06000026,Street Cleaning,1,1,1.0
2009-8,E06000026,Street Lights,2,2,1.0
2009-8,E06000026,Traffic Lights,1,1,1.0
2009-8,E06000027,Open Spaces/Parks,1,1,1.0
2009-8,E06000027,Parking,1,1,1.0
2009-8,E06000028,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000028,Fly-tipping,2,2,1.0
2009-8,E06000028,Highway Condition,2,2,1.0
2009-8,E06000028,Other,2,2,1.0
2009-8,E06000028,Parking,1,1,1.0
2009-8,E06000028,Pavement /Footway Defects,1,1,1.0
2009-8,E06000028,Potholes,1,1,1.0
2009-8,E06000028,Street Lights,1,1,1.0
2009-8,E06000029,Highway Condition,1,1,1.0
2009-8,E06000029,Other,1,1,1.0
2009-8,E06000029,Pavement /Footway Defects,1,1,1.0
2009-8,E06000030,Abandoned Vehicles,1,1,1.0
2009-8,E06000030,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000030,Graffiti,1,1,1.0
2009-8,E06000030,Other,5,3,1.6666666666666667
2009-8,E06000030,Potholes,1,1,1.0
2009-8,E06000030,Street Lights,2,2,1.0
2009-8,E06000031,Fly-tipping,1,1,1.0
2009-8,E06000031,Graffiti,17,3,5.666666666666667
2009-8,E06000031,Other,1,1,1.0
2009-8,E06000031,Parking,3,3,1.0
2009-8,E06000031,Pavement /Footway Defects,1,1,1.0
2009-8,E06000031,Potholes,4,3,1.3333333333333333
2009-8,E06000031,Rubbish,1,1,1.0
2009-8,E06000031,Street Cleaning,1,1,1.0
2009-8,E06000031,Street Lights,14,4,3.5
2009-8,E06000032,Street Lights,1,1,1.0
2009-8,E06000033,Other,2,2,1.0
2009-8,E06000034,Fly-tipping,1,1,1.0
2009-8,E06000035,Abandoned Vehicles,1,1,1.0
2009-8,E06000035,Dog Fouling,1,1,1.0
2009-8,E06000035,Highway Condition,4,3,1.3333333333333333
2009-8,E06000035,Other,1,1,1.0
2009-8,E06000035,Street Lights,1,1,1.0
2009-8,E06000036,Abandoned Vehicles,2,2,1.0
2009-8,E06000036,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000036,Parking,1,1,1.0
2009-8,E06000036,Pavement /Footway Defects,1,1,1.0
2009-8,E06000036,Potholes,1,1,1.0
2009-8,E06000036,Rubbish,1,1,1.0
2009-8,E06000036,Street Lights,2,2,1.0
2009-8,E06000036,Street Signs,1,1,1.0
2009-8,E06000037,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000037,Highway Condition,3,3,1.0
2009-8,E06000037,Pavement /Footway Defects,1,1,1.0
2009-8,E06000037,Potholes,2,2,1.0
2009-8,E06000038,Abandoned Vehicles,2,2,1.0
2009-8,E06000038,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000038,Fly-tipping,2,2,1.0
2009-8,E06000038,Graffiti,1,1,1.0
2009-8,E06000038,Highway Condition,6,4,1.5
2009-8,E06000038,Open Spaces/Parks,1,1,1.0
2009-8,E06000038,Pavement /Footway Defects,1,1,1.0
2009-8,E06000038,Potholes,1,1,1.0
2009-8,E06000038,Rubbish,1,1,1.0
2009-8,E06000038,Street Cleaning,1,1,1.0
2009-8,E06000038,Street Lights,3,3,1.0
2009-8,E06000038,Street Signs,1,1,1.0
2009-8,E06000038,Traffic Lights,9,1,9.0
2009-8,E06000039,Abandoned Vehicles,2,2,1.0
2009-8,E06000039,Fly-tipping,1,1,1.0
2009-8,E06000039,Graffiti,2,2,1.0
2009-8,E06000039,Open Spaces/Parks,1,1,1.0
2009-8,E06000039,Other,2,2,1.0
2009-8,E06000039,Street Cleaning,1,1,1.0
2009-8,E06000040,Flyposting,3,1,3.0
2009-8,E06000040,Highway Condition,1,1,1.0
2009-8,E06000040,Potholes,1,1,1.0
2009-8,E06000041,Fly-tipping,1,1,1.0
2009-8,E06000041,Open Spaces/Parks,1,1,1.0
2009-8,E06000041,Pavement /Footway Defects,1,1,1.0
2009-8,E06000041,Street Lights,1,1,1.0
2009-8,E06000042,Abandoned Vehicles,1,1,1.0
2009-8,E06000042,Graffiti,2,2,1.0
2009-8,E06000042,Highway Condition,2,2,1.0
2009-8,E06000042,Other,1,1,1.0
2009-8,E06000042,Pavement /Footway Defects,2,2,1.0
2009-8,E06000042,Potholes,1,1,1.0
2009-8,E06000042,Street Lights,1,1,1.0
2009-8,E06000042,Street Signs,1,1,1.0
2009-8,E06000043,Fallen/Dangerous Trees,2,2,1.0
2009-8,E06000043,Other,7,7,1.0
2009-8,E06000043,Parking,2,2,1.0
2009-8,E06000043,Pavement /Footway Defects,3,3,1.0
2009-8,E06000043,Public Toilets,1,1,1.0
2009-8,E06000043,Recycling,4,4,1.0
2009-8,E06000043,Street Cleaning,1,1,1.0
2009-8,E06000043,Street Lights,2,2,1.0
2009-8,E06000043,Street Signs,2,2,1.0
2009-8,E06000044,Abandoned Vehicles,1,1,1.0
2009-8,E06000044,Dog Fouling,1,1,1.0
2009-8,E06000044,Fly-tipping,2,2,1.0
2009-8,E06000044,Highway Condition,2,2,1.0
2009-8,E06000044,Open Spaces/Parks,4,4,1.0
2009-8,E06000044,Other,1,1,1.0
2009-8,E06000044,Parking,4,4,1.0
2009-8,E06000044,Street Lights,1,1,1.0
2009-8,E06000045,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000045,Fly-tipping,1,1,1.0
2009-8,E06000045,Graffiti,2,2,1.0
2009-8,E06000045,Other,1,1,1.0
2009-8,E06000045,Parking,1,1,1.0
2009-8,E06000045,Pavement /Footway Defects,1,1,1.0
2009-8,E06000045,Rubbish,2,2,1.0
2009-8,E06000045,Street Cleaning,1,1,1.0
2009-8,E06000045,Traffic Lights,1,1,1.0
2009-8,E06000046,Dog Fouling,1,1,1.0
2009-8,E06000046,Open Spaces/Parks,1,1,1.0
2009-8,E06000046,Pavement /Footway Defects,2,2,1.0
2009-8,E06000047,Highway Condition,8,6,1.3333333333333333
2009-8,E06000047,Other,8,8,1.0
2009-8,E06000047,Pavement /Footway Defects,3,3,1.0
2009-8,E06000047,Potholes,1,1,1.0
2009-8,E06000047,Street Lights,2,2,1.0
2009-8,E06000049,Abandoned Vehicles,1,1,1.0
2009-8,E06000049,Dog Fouling,1,1,1.0
2009-8,E06000049,Fallen/Dangerous Trees,1,1,1.0
2009-8,E06000049,Graffiti,1,1,1.0
2009-8,E06000049,Highway Condition,2,2,1.0
2009-8,E06000049,Open Spaces/Parks,1,1,1.0
2009-8,E06000049,Other,4,3,1.3333333333333333
2009-8,E06000049,Pavement /Footway Defects,1,1,1.0
2009-8,E06000049,Potholes,6,6,1.0
2009-8,E06000049,Rubbish,1,1,1.0
2009-8,E06000049,Street Lights,4,3,1.3333333333333333
2009-8,E06000050,Abandoned Vehicles,1,1,1.0
2009-8,E06000050,Dog Fouling,1,1,1.0
2009-8,E06000050,Other,3,2,1.5
2009-8,E06000050,Pavement /Footway Defects,2,2,1.0
2009-8,E06000050,Potholes,4,4,1.0
2009-8,E06000050,Rubbish,1,1,1.0
2009-8,E06000051,Fly-tipping,2,2,1.0
2009-8,E06000051,Other,1,1,1.0
2009-8,E06000051,Pavement /Footway Defects,2,1,2.0
2009-8,E06000051,Potholes,2,2,1.0
2009-8,E06000051,Street Lights,1,1,1.0
2009-8,E06000052,Abandoned Vehicles,1,1,1.0
2009-8,E06000052,Dog Fouling,2,2,1.0
2009-8,E06000052,Highway Condition,4,4,1.0
2009-8,E06000052,Other,8,7,1.1428571428571428
2009-8,E06000052,Parking,1,1,1.0
2009-8,E06000052,Pavement /Footway Defects,3,3,1.0
2009-8,E06000052,Potholes,5,1,5.0
2009-8,E06000052,Rubbish,2,2,1.0
2009-8,E06000052,Street Lights,7,6,1.1666666666666667
2009-8,E06000052,Street Signs,1,1,1.0
2009-8,E06000054,Abandoned Vehicles,2,2,1.0
2009-8,E06000054,Fallen/Dangerous Trees,2,2,1.0
2009-8,E06000054,Graffiti,1,1,1.0
2009-8,E06000054,Highway Condition,6,5,1.2
2009-8,E06000054,Open Spaces/Parks,1,1,1.0
2009-8,E06000054,Pavement /Footway Defects,5,5,1.0
2009-8,E06000054,Potholes,1,1,1.0
2009-8,E06000054,Street Cleaning,1,1,1.0
2009-8,E06000054,Street Lights,5,3,1.6666666666666667
2009-8,E06000054,Traffic Lights,1,1,1.0
2009-8,E06000055,Dog Fouling,1,1,1.0
2009-8,E06000055,Other,3,3,1.0
2009-8,E06000055,Potholes,1,1,1.0
2009-8,E06000055,Street Cleaning,1,1,1.0
2009-8,E06000055,Street Lights,1,1,1.0
2009-8,E06000055,Street Signs,2,2,1.0
2009-8,E06000056,Fly-tipping,1,1,1.0
2009-8,E06000056,Graffiti,2,2,1.0
2009-8,E06000056,Highway Condition,4,4,1.0
2009-8,E06000056,Other,1,1,1.0
2009-8,E06000056,Parking,1,1,1.0
2009-8,E06000056,Pavement /Footway Defects,5,5,1.0
2009-8,E06000056,Potholes,5,5,1.0
2009-8,E06000056,Rubbish,2,2,1.0
2009-8,E06000056,Street Lights,4,3,1.3333333333333333
2009-8,E06000056,Street Name Plates,2,2,1.0
2009-8,E06000057,Fly-tipping,3,2,1.5
2009-8,E06000057,Highway Condition,1,1,1.0
2009-8,E06000057,Other,1,1,1.0
2009-8,E06000057,Pavement /Footway Defects,1,1,1.0
2009-8,E06000057,Potholes,8,4,2.0
2009-8,E06000057,Rubbish,1,1,1.0
2009-8,E06000057,Street Signs,1,1,1.0
2009-8,E07000004,Dog Fouling,1,1,1.0
2009-8,E07000004,Fallen/Dangerous Trees,1,1,1.0
